"site_id","habitat","area","rubble","k","Reef","reef_siteid","long","lat","sitedepth","recom_connectivity","Acropora2026","Goniastrea2026","Acropora2034","Goniastrea2034","Total2026","Total2034"
"MR_S_36","Slope",43760.81061,FALSE,18.91447368,"Moore","Moore_MR_S_36",146.2400006,-16.85068587,-8.412495464,141,9.1687645737597,6.294350200734,2.45654278130806,5.76620803779845,15.4631147744937,8.22275081910651
"MR_S_37","Slope",119424.8584,FALSE,31.86900958,"Moore","Moore_MR_S_37",146.2036289,-16.87376851,-11.35263797,242,13.4134843744477,11.1192033484293,0.866574767572361,8.01803477456739,24.5326877228771,8.88460954213975
"MR_S_38","Slope",27190.38223,TRUE,34.63793103,"Moore","Moore_MR_S_38",146.2148327,-16.85134809,-16.59299117,219,18.6320885632719,11.9334233371456,6.16719956663938,10.9968064045602,30.5655119004175,17.1640059711996
"MR_S_39","Slope",625.2096517,FALSE,35,"Moore","Moore_MR_S_39",146.1673885,-16.8819395,-19.29833349,305,29.5200042350392,12.9482727937886,19.3600356551018,15.4773022568501,42.4682770288278,34.8373379119519
"MR_S_4","Slope",130362.7518,TRUE,27.54392387,"Moore","Moore_MR_S_4",146.2075251,-16.87047863,-11.27859625,234,11.5209861084664,9.17595212711715,1.06011376846276,7.23034572038192,20.6969382355836,8.29045948884468
"MR_S_5","Slope",79127.37978,FALSE,24.12154031,"Moore","Moore_MR_S_5",146.2434115,-16.88334675,-6.694912985,119,13.7557622888469,7.72384953374771,2.83406760779661,6.66116022394368,21.4796118225946,9.49522783174029
"MR_S_6","Slope",130026.6982,FALSE,30.8008817,"Moore","Moore_MR_S_6",146.2241561,-16.85387976,-14.39418115,189,12.2473182648418,11.0170280561164,4.80991297435467,10.5524617981864,23.2643463209582,15.362374772541
"MR_S_7","Slope",232981.6339,FALSE,19.88182559,"Moore","Moore_MR_S_7",146.2519936,-16.8747214,-10.49225118,92,9.35340322708944,6.73159585281714,4.44020230391948,6.60057695446321,16.0849990799066,11.0407792583827
"MR_S_8","Slope",122921.5272,FALSE,35,"Moore","Moore_MR_S_8",146.2484507,-16.88551663,-18.27993309,104,17.6379426098477,12.0618717577215,14.8394893188141,12.6241211310066,29.6998143675692,27.4636104498207
"MR_S_9","Slope",137544.4402,FALSE,28.73527374,"Moore","Moore_MR_S_9",146.2160457,-16.86373892,-12.24283613,209,10.3448875504825,10.1657183939408,4.21847365808605,9.73023005298192,20.5106059444233,13.948703711068
"MR_BR_1","Back Reef",8743.674497,FALSE,37.5,"Milln","Milln_MR_BR_1",146.2745572,-16.78123329,-6.915755788,54,12.0564046864404,13.4535676663638,1.16528520940167,10.5046477223172,25.5099723528042,11.6699329317189
"MR_BR_2","Back Reef",7807.61937,FALSE,33.88235294,"Milln","Milln_MR_BR_2",146.2837791,-16.78374893,-10.573961,36,17.8217235690926,11.3515816335687,4.13715935777789,10.3087407860686,29.1733052026612,14.4459001438465
"MR_BR_3","Back Reef",10930.32928,FALSE,63.79310345,"Milln","Milln_MR_BR_3",146.2707105,-16.78655588,-2.014225223,64,6.60870564773285,22.3159178491644,0.410642371766011,15.1838350604409,28.9246234968972,15.5944774322069
"MR_BR_4","Back Reef",12492.82563,FALSE,27.13178295,"Milln","Milln_MR_BR_4",146.2645246,-16.79355669,-5.295842539,76,11.3706048695653,9.42181595277281,0.705512085843855,7.54249713583852,20.7924208223381,8.24800922168238
"MR_BR_5","Back Reef",29047.3361,FALSE,49.23701299,"Milln","Milln_MR_BR_5",146.2738787,-16.7933144,-9.214506894,56,28.3385340121254,15.9550612638775,6.43045032446237,15.0616182704024,44.2935952760029,21.4920685948648
"MR_C_1","Crest",134911.2921,FALSE,21.8220339,"Milln","Milln_MR_C_1",146.2793316,-16.78341766,-1.316991785,43,2.54057543521812,7.22061454389395,0.058481419333734,5.18500528962558,9.76118997911206,5.24348670895931
"MR_C_2","Crest",90572.83055,FALSE,33.61256545,"Milln","Milln_MR_C_2",146.2757498,-16.78947863,-1.175351648,53,8.38793679330242,11.9909663237941,0.387069629633079,9.48836889653612,20.3789031170965,9.87543852616919
"MR_C_3","Crest",48411.07757,FALSE,39.92172211,"Milln","Milln_MR_C_3",146.2704982,-16.79311504,-1.329648646,62,14.9370847252991,14.6679893710131,0.546215268875047,12.2032903584449,29.6050740963122,12.74950562732
"MR_C_4","Crest",87456.35003,FALSE,33.40587595,"Milln","Milln_MR_C_4",146.2667083,-16.79720475,-1.410452979,71,7.52210790588969,11.8539687936356,0.273794429626002,8.77212462941062,19.3760766995253,9.04591905903663
"MR_IF_1","Inner Flat",83696.03227,FALSE,90.93997735,"Milln","Milln_MR_IF_1",146.2741135,-16.78601187,-1.554888222,57,3.54513496311715,32.1760827106582,0.0820396373749598,21.9026331036843,35.7212176737754,21.9846727410593
"MR_IF_2","Inner Flat",158342.4912,FALSE,74.14311485,"Milln","Milln_MR_IF_2",146.2679168,-16.79084037,-1.456270546,68,2.22652091908267,25.5449234421799,0.0330458856320288,16.0911985187807,27.7714443612626,16.1242444044127
"MR_OF_1","Outer Flat",428778.7175,FALSE,38.77777778,"Milln","Milln_MR_OF_1",146.2769076,-16.7840217,-1.281010235,48,0.639857614001381,13.1945060213464,0.0126663840906023,8.84974880052856,13.8343636353478,8.86241518461916
"MR_OF_2","Outer Flat",301067.7944,FALSE,50.36357888,"Milln","Milln_MR_OF_2",146.2719391,-16.78911086,-1.299095317,63,1.72570884093764,17.4152880728497,0.0328435439371773,11.6391256514149,19.1409969137874,11.6719691953521
"MR_OF_3","Outer Flat",237371.8431,FALSE,43.90048154,"Milln","Milln_MR_OF_3",146.2664599,-16.79489303,-1.432577167,71,3.82825325608341,14.9155225212731,0.099506941547877,9.15590664611165,18.7437757773565,9.25541358765952
"MR_SS_1","Sheltered Slope",1561.360537,FALSE,32.5,"Milln","Milln_MR_SS_1",146.2745958,-16.780845,-11.96668744,54,20.1994516930518,10.1129556420288,6.16656512455121,9.41727704596846,30.3124073350805,15.5838421705197
"MR_S_1","Slope",133976.4387,FALSE,20.33428165,"Milln","Milln_MR_S_1",146.2825387,-16.78317436,-7.984497005,39,4.13085714264123,7.0937302864661,0.544385463762014,6.15008823712103,11.2245874291073,6.69447370088304
"MR_S_2","Slope",177710.9156,FALSE,33.5166309,"Milln","Milln_MR_S_2",146.2805834,-16.78802464,-10.81357194,42,13.8832998572049,12.0303892126344,3.35194974648592,11.3456643554737,25.9136890698393,14.6976141019597
"MR_S_3","Slope",261426.5131,FALSE,32.9250457,"Milln","Milln_MR_S_3",146.2767627,-16.79240313,-10.68826577,52,13.127782555772,11.8474043755083,4.57855860786006,11.3625963961853,24.9751869312803,15.9411550040454
"MR_S_4","Slope",233946.985,FALSE,33.01909793,"Milln","Milln_MR_S_4",146.2712445,-16.79591114,-9.996754322,61,15.4834611852905,11.4676611183525,3.3218412656324,10.3573307476943,26.951122303643,13.6791720133267
"MR_S_5","Slope",14987.14826,FALSE,35,"Milln","Milln_MR_S_5",146.2734545,-16.77374572,-17.33467425,58,16.5004007954688,12.1879616844495,3.05561528772323,10.6425087173805,28.6883624799182,13.6981240051037
"MR_S_6","Slope",68075.72698,FALSE,19.54735376,"Milln","Milln_MR_S_6",146.2782665,-16.77989911,-6.976189601,49,2.46153179129103,6.47050354900368,0.384860602760894,5.26188317857594,8.93203534029471,5.64674378133683
"MR_S_7","Slope",69341.32428,FALSE,16.97931034,"Milln","Milln_MR_S_7",146.2653212,-16.79848826,-8.317646624,75,5.53910440080938,5.55752565051734,0.665848165107993,4.76167894437252,11.0966300513267,5.42752710948051
"TR_BR_1","Back Reef",3121.455576,FALSE,35.9375,"Thetford","Thetford_TR_BR_1",146.1825825,-16.78976929,-13.90503573,292,22.9407147989384,11.2959491824875,6.79018735973935,10.3014292425112,34.2366639814259,17.0916166022505
"TR_BR_2","Back Reef",13423.70448,FALSE,25.78014184,"Thetford","Thetford_TR_BR_2",146.1849744,-16.79524636,-12.0515194,287,15.6720652471401,8.2764093344805,4.29237604813555,7.4815777448875,23.9484745816206,11.773953793023
"TR_BR_3","Back Reef",15297.34009,FALSE,24.55128205,"Thetford","Thetford_TR_BR_3",146.189686,-16.79571532,-10.45671892,281,14.5458773563547,8.02284075092947,3.78220338572079,7.17173117636664,22.5687181072841,10.9539345620874
"TR_BR_4","Back Reef",20294.21659,FALSE,58.18604651,"Thetford","Thetford_TR_BR_4",146.1845942,-16.80283611,-3.614425747,291,24.5040523542386,20.1515689371065,1.96090800057997,15.4421502489995,44.6556212913451,17.4030582495795
"TR_BR_5","Back Reef",18109.42522,FALSE,27.39010989,"Thetford","Thetford_TR_BR_5",146.1783097,-16.80749415,-11.33759655,300,13.7847012971788,9.48771178919156,3.08287835684454,8.39663762696779,23.2724130863704,11.4795159838123
"TR_BR_6","Back Reef",29039.10975,FALSE,32.41721854,"Thetford","Thetford_TR_BR_6",146.1764348,-16.81137558,-12.318539,302,17.8915976560203,10.9860440369256,5.67587024077922,10.1417246727546,28.8776416929459,15.8175949135338
"TR_C_1","Crest",85240.40941,FALSE,9.698996656,"Thetford","Thetford_TR_C_1",146.1981048,-16.80124558,-1.404920185,263,5.11443089789349,3.28002026323341,0.528271775414937,2.78692785690594,8.3944511611269,3.31519963232088
"TR_C_2","Crest",142395.8197,FALSE,18.81648936,"Thetford","Thetford_TR_C_2",146.1997148,-16.80738252,-1.381368679,255,7.52637971608587,6.52787112990413,0.640870564937208,5.14716288505884,14.05425084599,5.78803344999605
"TR_C_3","Crest",60271.87517,FALSE,35.33123028,"Thetford","Thetford_TR_C_3",146.1958118,-16.81216872,-1.355389166,268,17.9238968690449,12.0825498421787,3.06727645573834,10.7066338372391,30.0064467112236,13.7739102929775
"TR_C_4","Crest",26857.03432,FALSE,22.5,"Thetford","Thetford_TR_C_4",146.1896314,-16.81468166,-2.121824629,278,13.784896581115,7.43989101357707,2.98391271949035,7.26890515351168,21.2247875946921,10.252817873002
"TR_C_5","Crest",20922.45744,FALSE,21.2962963,"Thetford","Thetford_TR_C_5",146.1802507,-16.81509942,-2.273521537,294,12.3022356995796,7.41528762589843,1.78478536952832,6.6719887185227,19.7175233254781,8.45677408805102
"TR_IF_1","Inner Flat",286662.1451,FALSE,48.90365449,"Thetford","Thetford_TR_IF_1",146.1860252,-16.81164202,-2.145092685,285,6.60397694258889,17.4960103192882,0.60142223975581,13.6722516360982,24.0999872618771,14.2736738758541
"TR_IF_2","Inner Flat",207341.3815,FALSE,72.6146789,"Thetford","Thetford_TR_IF_2",146.1971534,-16.80633432,-1.430588207,262,13.1216829319622,26.3938984955114,1.08631910701219,20.5211481700988,39.5155814274735,21.607467277111
"TR_IF_3","Inner Flat",133003.9476,FALSE,29.81455064,"Thetford","Thetford_TR_IF_3",146.1894145,-16.80056746,-2.277173061,280,8.04093906553796,10.2792841548011,0.791658649764906,8.07287724754868,18.320223220339,8.86453589731358
"TR_IF_4","Inner Flat",222951.8202,FALSE,32.37932507,"Thetford","Thetford_TR_IF_4",146.1922182,-16.80740942,-2.361604215,275,8.51634422893556,11.6310869573943,0.793029046111064,9.60425956448432,20.1474311863299,10.3972886105954
"TR_IF_5","Inner Flat",130527.0957,FALSE,37.19912473,"Thetford","Thetford_TR_IF_5",146.1818333,-16.81270089,-2.095977014,295,6.95407106079235,13.0403617934969,0.441443558593515,9.47001212075247,19.9944328542892,9.91145567934599
"TR_IF_6","Inner Flat",256689.6753,FALSE,59.91107818,"Thetford","Thetford_TR_IF_6",146.1914258,-16.81091672,-1.836499219,279,13.3235605844428,21.4265126863675,1.44509629054471,17.2491901731058,34.7500732708103,18.6942864636505
"TR_IF_7","Inner Flat",253227.1055,FALSE,41.18311982,"Thetford","Thetford_TR_IF_7",146.1925625,-16.80410379,-2.382494859,276,6.89655249887965,14.8951969734778,0.478968215533886,11.3750997008092,21.7917494723575,11.8540679163431
"TR_OF_1","Outer Flat",54014.20653,FALSE,60.70175439,"Thetford","Thetford_TR_OF_1",146.1906072,-16.80108447,-2.619066419,280,18.3812042627001,21.6202523502313,2.04363156621398,17.4364623971627,40.0014566129314,19.4800939633767
"TR_OF_2","Outer Flat",142089.569,FALSE,43.37592468,"Thetford","Thetford_TR_OF_2",146.1901617,-16.81329751,-1.415978061,279,15.5526382547213,15.4759267095427,1.68585292035965,12.8355465597529,31.0285649642639,14.5213994801126
"TR_OF_3","Outer Flat",226991.3332,FALSE,44.49579832,"Thetford","Thetford_TR_OF_3",146.1950683,-16.80124547,-1.534381769,269,6.64660001138111,15.6508708601328,0.603564708439547,12.1488245324659,22.2974708715139,12.7523892409054
"TR_OF_4","Outer Flat",144895.9873,FALSE,61.07470511,"Thetford","Thetford_TR_OF_4",146.1965802,-16.80931485,-1.47360692,261,21.8944234906895,21.812877387104,3.25364082339921,19.1012449413136,43.7073008777935,22.3548857647128
"TR_OF_5","Outer Flat",27475.35958,FALSE,52.96167247,"Thetford","Thetford_TR_OF_5",146.1824081,-16.80386057,-2.838602886,296,14.0728549034819,18.3335340520499,0.945047256345535,13.2612907186002,32.4063889555318,14.2063379749458
"TR_OF_6","Outer Flat",108356.8193,FALSE,65.32751092,"Thetford","Thetford_TR_OF_6",146.1792673,-16.81394402,-1.807110702,298,15.4507539623076,22.9393916144135,1.58385860488993,18.0863590355738,38.3901455767211,19.6702176404638
"TR_OF_7","Outer Flat",29666.78815,FALSE,11.97411003,"Thetford","Thetford_TR_OF_7",146.1844675,-16.81481214,-1.407585034,290,7.16867727193935,4.09716427249239,1.07464501424955,3.82130519933422,11.2658415444317,4.89595021358377
"TR_SS_1","Sheltered Slope",936.6064326,TRUE,37,"Thetford","Thetford_TR_SS_1",146.1869369,-16.79887679,-8.640400028,286,27.024371099784,11.9646677629334,10.3093715510465,13.3839411363528,38.9890388627173,23.6933126873993
"TR_SS_2","Sheltered Slope",20608.68716,FALSE,25.82568807,"Thetford","Thetford_TR_SS_2",146.1789848,-16.8112817,-9.414579204,299,14.7055184227517,8.63370318065325,2.70698320667841,7.54346634859032,23.3392216034049,10.2504495552687
"TR_S_1","Slope",189847.8462,FALSE,31.28564282,"Thetford","Thetford_TR_S_1",146.1746782,-16.81224379,-13.65108166,304,9.63082365075167,11.6554774933603,3.93752215341197,11.390906420997,21.286301144112,15.3284285744089
"TR_S_10","Slope",67441.36834,FALSE,20.84269663,"Thetford","Thetford_TR_S_10",146.1985247,-16.7997051,-9.368437977,263,11.3614137849822,6.97776310008743,3.86218182367004,6.68022556430482,18.3391768850697,10.5424073879749
"TR_S_11","Slope",57146.65093,FALSE,30,"Thetford","Thetford_TR_S_11",146.1793987,-16.81564925,-12.52251986,298,16.9474284324493,9.93970213013871,5.67692538813575,9.35418528229764,26.887130562588,15.0311106704334
"TR_S_12","Slope",59648.3802,FALSE,33.31469649,"Thetford","Thetford_TR_S_12",146.1960149,-16.81316667,-11.28070119,268,20.6417342047262,10.423586557493,9.61266736126439,10.0347293304074,31.0653207622192,19.6473966916718
"TR_S_13","Slope",140815.2352,FALSE,30.22957461,"Thetford","Thetford_TR_S_13",146.1766916,-16.80759007,-12.42311788,303,6.76292213525234,11.3858138294702,2.33709703958629,10.81612020455,18.1487359647225,13.1532172441363
"TR_S_14","Slope",48092.11915,FALSE,33.79960317,"Thetford","Thetford_TR_S_14",146.1842628,-16.81573606,-13.31809918,290,20.8328766513854,10.691845069567,7.8175890170409,10.0961391789307,31.5247217209524,17.9137281959716
"TR_S_2","Slope",61209.73701,FALSE,37.10403727,"Thetford","Thetford_TR_S_2",146.1901429,-16.81515463,-12.33921355,278,23.4701567851732,11.5317777857145,11.0198394235153,11.0935104535663,35.0019345708876,22.1133498770816
"TR_S_3","Slope",189495.9894,FALSE,31.97388247,"Thetford","Thetford_TR_S_3",146.1868372,-16.79558205,-13.385037,287,7.00723443028046,12.1198827134786,2.27050338994028,11.5809039517448,19.1271171437591,13.851407341685
"TR_S_4","Slope",185140.2007,FALSE,24.89722508,"Thetford","Thetford_TR_S_4",146.1945226,-16.79753379,-9.858476463,270,5.73532248176094,9.30923386888209,1.38913008009131,8.44061569257001,15.044556350643,9.82974577266132
"TR_S_5","Slope",51815.93369,FALSE,24.27777778,"Thetford","Thetford_TR_S_5",146.184154,-16.7889446,-12.65107095,292,7.79801965458804,8.88711495326654,2.07094821873297,8.07732501289985,16.6851346078546,10.1482732316328
"TR_S_6","Slope",40905.62359,FALSE,19.75247525,"Thetford","Thetford_TR_S_6",146.2008431,-16.80417573,-6.912650004,256,11.2105057319509,6.54259274047151,2.6176559834905,5.90473395449168,17.7530984724224,8.52238993798217
"TR_S_7","Slope",46842.66898,FALSE,27.09574468,"Thetford","Thetford_TR_S_7",146.2003432,-16.80959513,-7.453293885,254,15.5796585865215,8.89923647738207,4.83265786206184,8.20893850586731,24.4788950639036,13.0415963679292
"TR_S_8","Slope",122069.6558,FALSE,24.15752351,"Thetford","Thetford_TR_S_8",146.1899951,-16.79711145,-9.960445371,281,7.08970871854984,8.85754098618808,1.71513503576589,7.89116686873299,15.9472497047379,9.60630190449888
"TR_S_9","Slope",9989.258783,FALSE,34.75961538,"Thetford","Thetford_TR_S_9",146.1790779,-16.79456205,-14.20916274,301,16.7989364234953,12.2540079234857,5.21477626152009,11.3040597486434,29.052944346981,16.5188360101635
"ER_BR_1","Back Reef",18452.53209,FALSE,32.40740741,"Elford","Elford_ER_BR_1",146.1955084,-16.90019482,-14.59818239,265,22.3200158060608,8.36366126706733,1.70188235347704,3.43174084796745,30.6836770731281,5.13362320144449
"ER_BR_10","Back Reef",31297.97185,TRUE,30.13719512,"Elford","Elford_ER_BR_10",146.2895175,-16.90917556,-11.4480032,26,13.4066436483625,9.87771951199232,5.0932372350063,9.42805758196574,23.2843631603548,14.521294816972
"ER_BR_11","Back Reef",25657.95309,FALSE,35.86466165,"Elford","Elford_ER_BR_11",146.2433115,-16.91090687,-13.78430045,118,21.6697454547667,11.12280369351,14.4335881660967,11.1823842487648,32.7925491482767,25.6159724148615
"ER_BR_12","Back Reef",22537.76336,FALSE,35,"Elford","Elford_ER_BR_12",146.3070829,-16.91141542,-16.45790397,3,19.2503957983979,11.3849059134963,8.01852978127915,10.8454135421106,30.6353017118943,18.8639433233898
"ER_BR_13","Back Reef",12201.24935,FALSE,32.61538462,"Elford","Elford_ER_BR_13",146.2235761,-16.90863212,-9.424900865,185,19.3519958467311,10.4942085014901,3.04395079634874,8.83747202758846,29.8462043482213,11.8814228239372
"ER_BR_14","Back Reef",18143.75725,FALSE,42.34972678,"Elford","Elford_ER_BR_14",146.2057555,-16.90950595,-7.319243271,239,25.3499936662085,13.0937190195676,3.03461551688426,1.15194538434645,38.4437126857762,4.18656090123071
"ER_BR_15","Back Reef",30984.94117,FALSE,28.53658537,"Elford","Elford_ER_BR_15",146.2849255,-16.91071059,-11.74314099,34,14.6017363681704,9.52196260193505,7.02983588889095,9.48457038700315,24.1236989701055,16.5144062758941
"ER_BR_16","Back Reef",17204.85949,FALSE,32.44505495,"Elford","Elford_ER_BR_16",146.1970159,-16.91117476,-14.38201157,257,19.5377488304347,10.9229907662403,2.91287084335714,3.58602874922424,30.460739596675,6.49889959258138
"ER_BR_17","Back Reef",4692.559847,FALSE,46,"Elford","Elford_ER_BR_17",146.2130419,-16.90952729,-3.587551,214,30.2870554234718,13.3479511537188,4.81563402693594,3.70795664409647,43.6350065771906,8.52359067103241
"ER_BR_18","Back Reef",23790.8543,FALSE,35.52845528,"Elford","Elford_ER_BR_18",146.3034437,-16.91518145,-15.66318359,5,18.0725400500985,11.9094531713401,9.72929614392237,11.8087548810515,29.9819932214386,21.5380510249739
"ER_BR_19","Back Reef",50069.69823,FALSE,25.90654206,"Elford","Elford_ER_BR_19",146.2504488,-16.91474734,-12.47467423,94,14.3162844459423,8.1018377394443,11.1971855307721,8.40920058508362,22.4181221853866,19.6063861158558
"ER_BR_2","Back Reef",21269.01886,TRUE,34.18981481,"Elford","Elford_ER_BR_2",146.212566,-16.89878481,-14.70309613,223,23.0941975991938,10.1057326277163,3.3266903240529,8.11917156638378,33.1999302269101,11.4458618904367
"ER_BR_20","Back Reef",15954.79079,FALSE,28.88554217,"Elford","Elford_ER_BR_20",146.202314,-16.91370369,-12.05889569,243,23.0352364287231,4.70532134211237,13.1322959968032,6.38103173261604,27.7405577708355,19.5133277294193
"ER_BR_21","Back Reef",20970.06156,FALSE,31.25570776,"Elford","Elford_ER_BR_21",146.2785606,-16.91426176,-14.08298991,47,18.8224710405486,9.76807608085732,10.9024547156958,9.6487013419411,28.590547121406,20.5511560576369
"ER_BR_22","Back Reef",6259.099448,FALSE,30.22727273,"Elford","Elford_ER_BR_22",146.265421,-16.91306946,-14.07791667,74,21.1550587188737,8.1288966667038,18.357054013267,8.28726210672558,29.2839553855775,26.6443161199926
"ER_BR_23","Back Reef",50072.71913,FALSE,29.2630597,"Elford","Elford_ER_BR_23",146.2557574,-16.91642744,-12.84875613,89,15.9394672406954,9.3063376066304,11.7019173784639,9.49291440127073,25.2458048473258,21.1948317797346
"ER_BR_24","Back Reef",45065.90242,FALSE,31.70235546,"Elford","Elford_ER_BR_24",146.2599958,-16.91551244,-14.23271661,84,17.7604082401535,10.1779384745365,15.2173192562907,10.543290391676,27.93834671469,25.7606096479667
"ER_BR_25","Back Reef",43174.56294,FALSE,20.835141,"Elford","Elford_ER_BR_25",146.2085192,-16.91528508,-9.189951955,229,10.1034288739622,5.71689712396364,0.887212692609743,3.28887887397301,15.8203259979258,4.17609156658275
"ER_BR_26","Back Reef",27537.02472,FALSE,38.33892617,"Elford","Elford_ER_BR_26",146.2383492,-16.91625574,-9.198933335,134,19.7544559290637,12.8769527143929,9.58510856117271,12.6493753668922,32.6314086434566,22.2344839280649
"ER_BR_27","Back Reef",6886.046695,FALSE,41.42857143,"Elford","Elford_ER_BR_27",146.2844211,-16.91523146,-3.767630771,33,20.412076521349,14.4586361867682,7.65252984737907,14.2169941397761,34.8707127081172,21.8695239871552
"ER_BR_28","Back Reef",44125.21731,TRUE,22.95851528,"Elford","Elford_ER_BR_28",146.2469225,-16.91774792,-11.35929257,111,13.3704927436663,7.03450463167891,11.9183244209543,7.39677906653435,20.4049973753452,19.3151034874887
"ER_BR_29","Back Reef",4693.506258,FALSE,48.93617021,"Elford","Elford_ER_BR_29",146.22489,-16.91722667,-3.217531919,177,22.9597885972105,21.1877688691434,2.91769672005291,17.486417000907,44.1475574663538,20.4041137209599
"ER_BR_3","Back Reef",9071.906462,FALSE,35,"Elford","Elford_ER_BR_3",146.2290545,-16.90133181,-16.52055822,163,23.4052079387384,10.269982309187,6.85642578389211,9.45382605768497,33.6751902479254,16.3102518415771
"ER_BR_30","Back Reef",13145.8731,FALSE,33.43065693,"Elford","Elford_ER_BR_30",146.2698858,-16.91943316,-13.498916,67,21.0215491507496,10.0318622456392,14.8407063860135,10.0372124405966,31.0534113963887,24.8779188266101
"ER_BR_31","Back Reef",30042.78226,FALSE,23.93987342,"Elford","Elford_ER_BR_31",146.2403387,-16.9202633,-9.506601378,133,14.4344567064849,7.33668855623529,8.43438424402749,7.40028974081324,21.7711452627202,15.8346739848407
"ER_BR_32","Back Reef",6260.24684,FALSE,5.970149254,"Elford","Elford_ER_BR_32",146.2795123,-16.91891302,-5.023783358,46,5.12007297782234,0.94837251381361,4.93839583571141,1.34260593163829,6.06844549163595,6.28100176734969
"ER_BR_33","Back Reef",28472.72963,FALSE,31.76369863,"Elford","Elford_ER_BR_33",146.2116963,-16.91944581,-8.481659714,221,21.3578807712933,8.2140599774711,2.38175668462818,4.03148544309708,29.5719407487644,6.41324212772527
"ER_BR_34","Back Reef",24105.82237,FALSE,35,"Elford","Elford_ER_BR_34",146.3022876,-16.92034019,-16.89450925,6,21.904878255734,10.8473038208255,11.6927310652608,10.9003193441438,32.7521820765595,22.5930504094046
"ER_BR_35","Back Reef",12832.69009,FALSE,29.61538462,"Elford","Elford_ER_BR_35",146.2649385,-16.92033784,-12.85504837,73,19.2937321197084,8.63297965585744,16.982762228357,8.85223885018098,27.9267117755658,25.835001078538
"ER_BR_36","Back Reef",27849.03376,FALSE,28.46020761,"Elford","Elford_ER_BR_36",146.219308,-16.92113773,-5.902968089,198,17.3741550459689,9.0973832780311,3.36498370346547,7.85080613150198,26.471538324,11.2157898349674
"ER_BR_37","Back Reef",15649.39344,FALSE,36.02484472,"Elford","Elford_ER_BR_37",146.2602629,-16.92114062,-10.97018589,83,23.013608017607,10.7820853933283,18.6129993176005,10.9795529663326,33.7956934109353,29.592552283933
"ER_BR_38","Back Reef",13143.52322,FALSE,50.41353383,"Elford","Elford_ER_BR_38",146.2364272,-16.92078831,-4.905183845,142,27.6163516269627,16.9983010965754,10.103518321096,16.6420057107515,44.6146527235381,26.7455240318475
"ER_BR_39","Back Reef",30047.38197,FALSE,31.66666667,"Elford","Elford_ER_BR_39",146.2549658,-16.92411091,-7.178937916,87,18.8338427727758,9.83749600722461,6.46792365164767,9.16065099206209,28.6713387800004,15.6285746437098
"ER_BR_4","Back Reef",27211.71401,FALSE,25.73883162,"Elford","Elford_ER_BR_4",146.1976608,-16.90387766,-12.95776205,258,18.7482822846771,4.9546408918027,1.60897969564125,1.22232332790355,23.7029231764798,2.8313030235448
"ER_BR_40","Back Reef",15335.64895,FALSE,33.57575758,"Elford","Elford_ER_BR_40",146.248075,-16.92257008,-5.429374136,101,21.749251901553,10.0053315744736,15.268558875341,10.3809377201713,31.7545834760266,25.6494965955122
"ER_BR_41","Back Reef",16593.11884,FALSE,35,"Elford","Elford_ER_BR_41",146.2993736,-16.92423312,-15.40050646,9,23.2397264990966,10.7552014731358,11.5959143161174,11.2273708766077,33.9949279722324,22.823285192725
"ER_BR_42","Back Reef",24107.70372,FALSE,34.42,"Elford","Elford_ER_BR_42",146.2947626,-16.92764287,-15.18700004,16,22.9566782873279,10.3926950090106,8.46560508459811,10.4231796121586,33.3493732963386,18.8887846967567
"ER_BR_43","Back Reef",3130.295775,FALSE,45.16129032,"Elford","Elford_ER_BR_43",146.2625483,-16.92822813,-4.682965509,78,29.0491813978262,13.7130937947534,22.202401423747,15.2866144137634,42.7622751925796,37.4890158375105
"ER_BR_44","Back Reef",18158.863,FALSE,34.81865285,"Elford","Elford_ER_BR_44",146.2850846,-16.93047717,-17.55982877,30,23.8105542888569,10.0463535558348,12.0253389183762,10.0765499120521,33.8569078446916,22.1018888304283
"ER_BR_5","Back Reef",7511.704863,FALSE,35,"Elford","Elford_ER_BR_5",146.3063102,-16.90472392,-15.74397177,4,23.1947511791585,10.2529050551249,10.6593303558725,9.90484671823646,33.4476562342834,20.5641770741089
"ER_BR_6","Back Reef",15330.07562,TRUE,32.56329114,"Elford","Elford_ER_BR_6",146.2368239,-16.90505084,-15.29056666,144,21.0407288375504,9.83101089466383,9.85425397452597,9.6105715027379,30.8717397322143,19.4648254772639
"ER_BR_7","Back Reef",32237.47596,FALSE,35,"Elford","Elford_ER_BR_7",146.2985799,-16.9069933,-14.43585891,12,14.9413355841651,12.0055486350358,6.48244209706096,11.7679120499907,26.9468842192009,18.2503541470517
"ER_BR_8","Back Reef",26593.78264,FALSE,27.15328467,"Elford","Elford_ER_BR_8",146.2331065,-16.90815103,-8.721807263,157,14.9671154585712,9.02693993921449,4.85039835124812,8.48631870193002,23.9940553977857,13.3367170531781
"ER_BR_9","Back Reef",20334.31449,FALSE,21.11904762,"Elford","Elford_ER_BR_9",146.2181238,-16.90737885,-8.046009141,199,13.1240678948706,6.45986581417203,1.27632219524242,4.12119928282589,19.5839337090427,5.39752147806832
"ER_C_1","Crest",131481.4036,FALSE,36.96750903,"Elford","Elford_ER_C_1",146.2978562,-16.91970403,-1.046912746,13,12.3544492198059,14.0415761336927,0.739506132892193,11.6691455478375,26.3960253534986,12.4086516807297
