146.185302732,146.185329453,146.185352969,146.185373384,146.18539092,146.185405806,146.185418169,146.185428255,146.185436319,146.185442483,146.185446924,146.185449814,146.185451258,146.185451402,146.185450347,146.185448116,146.185444812,146.185440584,146.185435406,146.185429303,146.185422376,146.185414625,146.185406098,146.185396798,146.185386723,146.185375896,146.185364323,146.185351997,146.185338923,146.185325099,146.185310526,146.185295152,146.185278904,146.185261807,146.185243835,146.185224938,146.185205017,146.185184022,146.185161927,146.185138583,146.185113915,146.185087823,146.185060207,146.185030941,146.184999826,146.184966711,146.184931469,146.184893953,146.184854034,146.184811612
146.188411892,146.188438863,146.188462857,146.188483948,146.188502314,146.188518127,146.18853149,146.18854263,146.188551744,146.188558984,146.188564476,146.188568369,146.188570786,146.18857183,146.188571625,146.188570245,146.188567741,146.188564187,146.188559634,146.188554158,146.188547779,146.188540503,146.188532403,146.188523476,146.188513724,146.188503176,146.1884918,146.188479626,146.188466676,146.188452902,146.188438304,146.188422881,146.188406533,146.18838926,146.188371063,146.188351867,146.188331621,146.18831025,146.18828768,146.188263836,146.188238643,146.188211975,146.188183757,146.188153865,146.188122149,146.188088456,146.18805269,146.18801477,146.187974526,146.187931927
146.191523355,146.191550551,146.191574922,146.19159659,146.191615656,146.191632248,146.191646487,146.191658554,146.191668619,146.19167681,146.191683227,146.19168802,146.191691338,146.191693233,146.191693828,146.191693224,146.191691444,146.19168854,146.191684587,146.191679685,146.191673834,146.191667031,146.19165933,146.191650753,146.191641304,146.191631028,146.191619904,146.191607904,146.191595055,146.191581331,146.191566757,146.191551284,146.191534836,146.191517438,146.191499067,146.19147962,146.191459074,146.191437353,146.191414383,146.191390114,146.191364444,146.191337301,146.191308582,146.19127814,146.191245921,146.191211779,146.191175584,146.191137315,146.191096817,146.191054069
146.194636969,146.194664342,146.194689064,146.194711207,146.194730851,146.194748118,146.194763135,146.194776001,146.194786918,146.194795961,146.194803202,146.194808847,146.194812966,146.194815635,146.19481698,146.19481705,146.194815922,146.194813669,146.194810315,146.194805938,146.194800561,146.194794209,146.194786908,146.194778682,146.194769556,146.194759531,146.194748606,146.194736807,146.194724082,146.194710434,146.19469591,146.194680412,146.194663889,146.194646367,146.194627844,146.194608198,146.194587376,146.194565356,146.194542061,146.194517415,146.19449137,146.194463826,146.194434658,146.194403789,146.194371145,146.194336624,146.194300105,146.194261534,146.194220837,146.194177964
146.19775261,146.197780134,146.197805156,146.197827701,146.197847845,146.197865714,146.197881406,146.197894999,146.197906618,146.19791641,146.197924429,146.197930822,146.197935667,146.197939062,146.197941106,146.197941828,146.197941299,146.197939621,146.197936843,146.197932965,146.197928039,146.197922087,146.197915161,146.197907285,146.197898484,146.197888734,146.19787801,146.197866384,146.197853811,146.197840261,146.197825763,146.197810265,146.197793716,146.197776095,146.197757422,146.1977376,146.197716579,146.197694333,146.197670762,146.197645817,146.197619472,146.197591577,146.197562032,146.197530813,146.197497818,146.197462973,146.197426176,146.19738738,146.197346508,146.197303533
146.200870153,146.200897828,146.200923099,146.200945995,146.20096659,146.200984985,146.201001254,146.201015473,146.201027716,146.20103816,146.201046879,146.201053948,146.201059467,146.201063538,146.201066209,146.20106753,146.201067576,146.201066447,146.20106417,146.201060742,146.201056266,146.201050739,146.201044187,146.201036637,146.201028112,146.201018612,146.201008136,146.200996687,146.200984237,146.200970789,146.200956339,146.200940867,146.200924319,146.200906672,146.200887899,146.200867952,146.200846781,146.200824334,146.200800539,146.200775343,146.200748698,146.200720502,146.200690683,146.200659161,146.200625891,146.200590771,146.200553724,146.200514752,146.200473754,146.200430706
146.203989572,146.204017371,146.204042843,146.204066015,146.204086987,146.204105831,146.204122601,146.20413737,146.204150215,146.204161259,146.204170579,146.204178248,146.204184394,146.204189064,146.204192285,146.204194156,146.204194753,146.204194125,146.204192297,146.20418932,146.204185267,146.204180141,146.204173966,146.204166739,146.204158489,146.204149214,146.204138964,146.204127714,146.204115415,146.204102091,146.204087717,146.204072294,146.204055772,146.204038098,146.204019277,146.203999254,146.203977957,146.203955336,146.203931365,146.203905994,146.203879098,146.203850653,146.203820606,146.203788862,146.203755365,146.203720019,146.203682797,146.203643674,146.203602551,146.203559427
146.207110742,146.207138639,146.207164289,146.207187711,146.207209032,146.207228253,146.207245449,146.207260718,146.207274088,146.207285683,146.207295553,146.207303774,146.207310444,146.207315615,146.207319386,146.207321782,146.207322854,146.207322701,146.207321324,146.207318771,146.20731512,146.207310344,146.207304491,146.207297592,146.207289616,146.207280589,146.207270566,146.207259517,146.207247391,146.207234193,146.207219919,146.207204571,146.207188073,146.207170401,146.207151553,146.207131456,146.207110084,146.207087363,146.207063266,146.207037745,146.207010674,146.206982053,146.206951832,146.20691991,146.206886215,146.206850692,146.206813345,146.206774098,146.206732873,146.206689701
146.210233611,146.210261586,146.210287384,146.210311057,146.210332678,146.210352225,146.210369796,146.210385491,146.210399313,146.210411357,146.210421728,146.210430473,146.210437619,146.210443266,146.210447511,146.210450358,146.210451905,146.210452203,146.21045125,146.210449098,146.210445796,146.210441369,146.210435845,146.210429242,146.210421542,146.210412767,146.210402967,146.210392118,146.210380144,146.210367069,146.210352922,146.210337647,146.2103212,146.210303577,146.210284755,146.210264633,146.210243211,146.210220438,146.210196268,146.210170621,146.210143425,146.210114677,146.210084308,146.210052235,146.210018413,146.209982793,146.209945319,146.20990597,146.209864698,146.209821472
146.213358133,146.213386157,146.213412081,146.213435979,146.213457851,146.213477698,146.213495593,146.21351164,146.213525886,146.213538356,146.213549127,146.213558299,146.213565919,146.213572041,146.213576687,146.213579934,146.213581906,146.213582603,146.213582051,146.213580273,146.213577297,146.213573221,146.21356802,146.213561694,146.213554293,146.213545769,146.213536169,146.213525519,146.213513719,146.213500796,146.213486772,146.2134716,146.213455251,146.213437704,146.213418906,146.213398808,146.213377387,146.21335459,146.213330369,146.213304646,146.2132774,146.21324858,146.213218082,146.213185885,146.213151989,146.21311629,146.213078719,146.213039295,146.212997971,146.212954697
146.216484229,146.216512303,146.216538378,146.21656245,146.216584523,146.216604646,146.216622842,146.216639188,146.216653784,146.216666631,146.216677777,146.216687322,146.21669532,146.21670184,146.216706914,146.216710559,146.216712881,146.216713954,146.216713752,146.216712325,146.216709697,146.216705922,146.21670102,146.21669497,146.216687844,146.216679594,146.21667022,146.216659745,146.216648147,146.216635422,146.216621549,146.2166065,146.216590252,146.21657278,146.216554032,146.216533986,146.216512588,146.216489791,146.216465569,146.216439847,146.216412577,146.216383704,146.216353157,146.216320911,146.216286938,146.216251166,146.216213543,146.21617407,146.216132696,146.216089396
146.219611901,146.219640051,146.219666225,146.219690423,146.219712671,146.219733018,146.21975149,146.219768112,146.219782983,146.219796155,146.219807651,146.219817548,146.219825869,146.219832716,146.219838162,146.219842185,146.219844858,146.219846254,146.219846378,146.219845275,146.219842975,146.219839497,146.219834872,146.219829096,146.219822221,146.219814221,146.219805095,146.219794822,146.219783422,146.219770898,146.219757175,146.219742276,146.219726154,146.21970878,146.219690159,146.219670211,146.219648863,146.219626092,146.219601895,146.219576223,146.219548951,146.219520055,146.219489508,146.21945726,146.219423264,146.219387441,146.219349768,146.219310269,146.21926887,146.219225547
146.222741075,146.222769299,146.222795547,146.222819846,146.222842269,146.222862816,146.222881489,146.22289836,146.222913508,146.222926954,146.222938725,146.222948923,146.222957569,146.222964716,146.222970463,146.222974809,146.222977807,146.222979505,146.222979953,146.222979151,146.222977124,146.222973949,146.222969597,146.222964096,146.222957472,146.222949696,146.222940797,146.222930747,146.222919572,146.222907225,146.222893675,146.222878978,146.22286303,146.222845807,146.222827309,146.222807461,146.222786215,146.222763543,146.222739396,146.222713749,146.222686527,146.222657681,146.222627158,146.222594912,146.222560914,146.222525091,146.222487418,146.222447895,146.222406471,146.22236312
146.225871722,146.225899972,146.225926321,146.225950744,146.225973293,146.22599399,146.226012837,146.226029935,146.226045305,146.226058979,146.226071,146.226081446,146.226090369,146.226097816,146.226103837,146.226108461,146.226111757,146.22611373,146.226114453,146.226113951,146.2261122,146.226109273,146.226105197,146.226099973,146.226093572,146.226086047,146.226077372,146.226067547,146.2260566,146.226044449,146.226031127,146.226016603,146.22600083,146.225983782,146.225965435,146.225945738,146.225924615,146.225902068,146.225878046,146.225852475,146.225825328,146.225796556,146.225766109,146.225733912,146.225699939,146.225664167,146.225626518,146.225586971,146.225545521,146.225502172
146.229003845,146.229032145,146.22905857,146.229083093,146.22910574,146.229126539,146.229145536,146.229162808,146.229178356,146.229192227,146.229204474,146.229215146,146.229224293,146.229231989,146.229238263,146.229243134,146.229246683,146.229248905,146.229249878,146.229249626,146.22924815,146.229245499,146.229241672,146.229236672,146.229230497,146.229223222,146.229214798,146.229205223,146.229194499,146.229182575,146.229169477,146.229155153,146.229139581,146.229122732,146.229104561,146.229085038,146.229064116,146.229041719,146.229017848,146.228992425,146.228965379,146.228936707,146.22890636,146.228874262,146.228840365,146.228804643,146.22876702,146.228727495,146.228686072,146.228642722
146.23213742,146.232165768,146.232192243,146.232216817,146.23223954,146.232260462,146.232279585,146.232296983,146.232312679,146.232326702,146.232339123,146.232349995,146.232359343,146.23236724,146.232373736,146.232378834,146.232382582,146.232385029,146.232386228,146.232386201,146.232384974,146.232382574,146.232378998,146.232374247,146.232368321,146.232361273,146.232353097,146.232343773,146.2323333,146.232321625,146.232308752,146.23229468,146.23227933,146.232262709,146.23224476,146.232225439,146.232204717,146.23218252,146.232158823,146.232133577,146.232106704,146.232078183,146.232047936,146.232015939,146.231982142,146.231946494,146.231908946,146.231869472,146.231828073,146.231784724
146.235272419,146.235300793,146.235327317,146.235351941,146.235374713,146.235395737,146.235414984,146.235432457,146.235448255,146.235462425,146.235474973,146.235485995,146.235495516,146.235503564,146.235510236,146.235515533,146.235519481,146.23552213,146.235523526,146.235523726,146.235522725,146.235520522,146.235517173,146.235512697,146.235507047,146.235500221,146.235492298,146.235483223,146.235472998,146.235461601,146.235448977,146.235435153,146.235420057,146.235403683,146.235385986,146.235366915,146.235346417,146.235324445,146.235300973,146.235275927,146.23524928,146.235220958,146.235190862,146.23515899,146.235125318,146.23508977,146.235052322,146.235012924,146.23497155,146.234928201
146.238408843,146.238437242,146.238463793,146.238488465,146.238511289,146.238532361,146.238551659,146.238569206,146.238585103,146.238599351,146.238611997,146.238623144,146.238632791,146.238640963,146.238647761,146.238653208,146.23865733,146.238660178,146.238661778,146.238662175,146.238661374,146.238659372,146.238656222,146.238651972,146.238646596,146.238640047,146.238632372,146.238623548,146.238613574,146.23860245,146.238590102,146.238576554,146.238561756,146.238545659,146.238528211,146.238509414,146.238489217,146.238467521,146.238444299,146.238419502,146.238393081,146.238364985,146.238335113,146.238303441,146.238269945,146.238234521,146.238197175,146.238157851,146.238116526,146.238073203
146.241546692,146.241575093,146.241601641,146.24162634,146.241649213,146.241670311,146.241689633,146.241707231,146.241723177,146.241737474,146.241750196,146.241761393,146.241771115,146.241779413,146.24178631,146.241791882,146.241796155,146.241799153,146.241800925,146.241801499,146.241800873,146.241799097,146.24179617,146.241792121,146.241786971,146.241780696,146.241773297,146.241764747,146.241755048,146.2417442,146.241732152,146.241718904,146.241704405,146.241688608,146.241671487,146.241653014,146.241633117,146.241611746,146.241588825,146.241564329,146.241538182,146.241510336,146.241480739,146.241449294,146.241415996,146.241380749,146.241343526,146.241304303,146.24126303,146.241219706
146.244685969,146.244714367,146.244740917,146.244765615,146.244788488,146.24480956,146.244828909,146.244846504,146.244862452,146.244876799,146.244889546,146.244900767,146.24491054,146.244918911,146.244925884,146.244931555,146.244935955,146.244939051,146.24494095,146.244941698,146.244941247,146.244939671,146.24493697,146.244933145,146.24492822,146.244922195,146.24491507,146.244906797,146.244897398,146.244886849,146.244875125,146.244862203,146.24484803,146.244832583,146.244815811,146.24479769,146.244778142,146.244757121,146.24473455,146.244710404,146.244684608,146.244657063,146.244627741,146.244596545,146.244563473,146.244528451,146.244491404,146.244452306,146.244411108,146.244367783
146.247826669,146.247855069,146.247881617,146.247906291,146.247929113,146.247950162,146.247969482,146.247987055,146.248002976,146.248017299,146.248030019,146.248041242,146.248051038,146.248059436,146.248066457,146.24807218,146.248076652,146.248079875,146.248081898,146.248082797,146.24808252,146.248081095,146.248078595,146.248075019,146.248070344,146.248064568,146.248057694,146.248049695,146.248040597,146.248030373,146.248019,146.248006427,146.24799263,146.247977582,146.247961186,146.247943439,146.247924292,146.247903647,146.247881475,146.24785773,146.247832309,146.247805113,146.247776118,146.247745247,146.247712451,146.247677679,146.247640832,146.24760186,146.247560761,146.247517487
146.250968795,146.250997194,146.251023719,146.251048342,146.251071114,146.251092111,146.251111334,146.251128854,146.251144726,146.251158972,146.251171644,146.251182816,146.251192587,146.251200984,146.251208031,146.251213778,146.251218301,146.251221624,146.251223747,146.251224745,146.25122462,146.251223368,146.251221068,146.251217717,146.251213267,146.251207742,146.251201143,146.251193469,146.251184694,146.251174797,146.251163774,146.251151576,146.251138178,146.251123532,146.251107559,146.251090263,146.251071568,146.251051371,146.251029651,146.25100633,146.25098131,146.25095454,146.250925945,146.250895424,146.250862954,146.250828456,146.250791836,146.250753039,146.25071204,146.250668816
146.254112372,146.254140772,146.254167244,146.254191792,146.254214491,146.254235387,146.254254483,146.254271904,146.254287651,146.254301772,146.254314368,146.25432549,146.254335211,146.254343558,146.25435058,146.254356327,146.254360875,146.254364247,146.254366445,146.254367544,146.254367542,146.254366467,146.25436434,146.254361191,146.254356966,146.254351691,146.254345392,146.254338042,146.254329619,146.25432007,146.254309422,146.25429765,146.254284677,146.254270455,146.254254959,146.254238138,146.254219942,146.254200272,146.254179026,146.25415618,146.254131662,146.254105366,146.254077222,146.254047126,146.254015006,146.253980812,146.253944464,146.253905892,146.25386502,146.253821846
146.257257399,146.257285773,146.257312197,146.25733667,146.257359266,146.257380012,146.257398959,146.257416205,146.257431776,146.257445771,146.257458243,146.257469238,146.25747886,146.257487106,146.257494053,146.257499775,146.257504322,146.25750772,146.257509994,146.257511192,146.257511291,146.25751034,146.257508389,146.257505439,146.257501463,146.257496465,146.257490464,146.257483441,146.257475367,146.257466219,146.25745597,146.257444623,146.257432126,146.257418404,146.257403408,146.257387087,146.257369416,146.257350295,146.257329602,146.257307306,146.257283337,146.257257568,146.257229948,146.257200355,146.25716866,146.25713484,146.257098795,146.257060447,146.257019751,146.256976651
146.260403902,146.260432252,146.260458599,146.260482972,146.260505417,146.260525989,146.260544735,146.260561754,146.260577149,146.260590971,146.26060324,146.260614038,146.260623483,146.26063163,146.2606385,146.260644149,146.260648645,146.260652043,146.260654367,146.260655615,146.260655813,146.260655013,146.260653237,146.260650461,146.260646712,146.260642011,146.260636338,146.260629639,146.260621915,146.260613191,146.260603394,146.260592496,146.260580474,146.260567277,146.260552831,146.260537086,146.26051999,146.26050147,146.260481425,146.260459757,146.260436387,146.260411219,146.260384176,146.260355108,146.260323913,146.260290544,146.260254849,146.26021678,146.260176282,146.260133259
146.263551956,146.263580254,146.263606503,146.263630723,146.26365297,146.263673315,146.263691809,146.26370858,146.263723726,146.263737268,146.263749291,146.263759885,146.263769132,146.263777102,146.26378385,146.263789395,146.263793819,146.263797191,146.263799513,146.263800788,146.263801086,146.263800435,146.263798809,146.263796234,146.263792734,146.26378831,146.263782934,146.263776586,146.263769263,146.263760964,146.263751617,146.263741219,146.263729722,146.263717075,146.26370323,146.263688108,146.263671664,146.263653795,146.263634425,146.263613456,146.263590788,146.263566321,146.263539928,146.26351146,146.263480843,146.263447974,146.263412707,146.263374985,146.263334689,146.263291741
146.266701586,146.266729809,146.266755931,146.266779977,146.266801972,146.266822017,146.266840211,146.26685668,146.266871498,146.266884719,146.266896438,146.266906758,146.266915779,146.266923525,146.266930072,146.266935493,146.26693984,146.266943139,146.266945412,146.266946734,146.266947109,146.266946557,146.266945082,146.266942707,146.266939481,146.266935331,146.266930234,146.266924258,146.26691736,146.266909487,146.266900614,146.266890742,146.266879819,146.266867774,146.266854576,146.266840158,146.266824411,146.266807242,146.266788624,146.266768432,146.266746539,146.266722846,146.266697205,146.266669464,146.266639522,146.266607256,146.266572487,146.266535145,146.266495073,146.266452251
146.269852841,146.26988099,146.269906936,146.269930731,146.269952425,146.269972143,146.269989961,146.27000603,146.270020448,146.270033292,146.270044661,146.270054632,146.270063352,146.270070847,146.270077168,146.270082416,146.270086638,146.27008986,146.270092084,146.270093407,146.27009383,146.27009338,146.270092054,146.270089854,146.270086854,146.270083004,146.270078254,146.270072631,146.270066132,146.270058734,146.270050411,146.270041114,146.270030767,146.270019346,146.27000685,146.269993178,146.269978186,146.269961816,146.269944047,146.269924705,146.269903688,146.269880848,146.269856057,146.269829167,146.269799977,146.269768387,146.269734221,146.269697328,146.269657559,146.269614886
146.273005773,146.273033822,146.273059567,146.27308306,146.273104403,146.273123696,146.273141038,146.273156629,146.273170573,146.273182965,146.27319391,146.273203503,146.273211849,146.27321902,146.273225091,146.273230112,146.273234159,146.273237282,146.273239455,146.273240754,146.273241227,146.273240851,146.273239651,146.273237676,146.2732349,146.273231326,146.273226951,146.273221702,146.273215629,146.273208731,146.273200934,146.273192236,146.273182538,146.273171817,146.273160046,146.273147127,146.273132982,146.273117513,146.273100646,146.273082253,146.273062213,146.273040348,146.273016509,146.272990544,146.272962257,146.272931468,146.27289798,146.272861639,146.272822271,146.272779775
146.276160508,146.276188455,146.276213924,146.276237042,146.276257931,146.276276673,146.276293463,146.276308504,146.276321895,146.276333739,146.276344156,146.276353301,146.27636122,146.276368016,146.276373788,146.276378559,146.276382407,146.276385379,146.276387476,146.27638875,146.276389249,146.276388947,146.276387872,146.276386097,146.276383573,146.276380272,146.276376223,146.276371375,146.276365775,146.276359403,146.276352154,146.276344057,146.27633506,146.276325089,146.276314093,146.276301998,146.276288778,146.276274286,146.276258418,146.276241076,146.276222087,146.276201322,146.276178585,146.276153673,146.276126437,146.276096601,146.276063914,146.276028228,146.275989336,146.275947066
146.27931717,146.279344941,146.279370082,146.279392723,146.279413036,146.279431149,146.279447263,146.279461628,146.279474343,146.279485535,146.279495379,146.279503997,146.279511442,146.279517812,146.279523233,146.27952773,146.279531352,146.27953415,146.279536123,146.279537346,146.279537845,146.27953762,146.279536693,146.279535068,146.279532768,146.279529768,146.27952607,146.279521645,146.279516523,146.279510673,146.279504026,146.279496578,146.279488307,146.27947911,146.279468938,146.279457769,146.279445525,146.279432082,146.279417314,146.279401098,146.279383284,146.279363747,146.279342284,146.279318626,146.279292567,146.279263859,146.279232177,146.279197267,146.279158929,146.279116935
146.28247586,146.282503403,146.282528144,146.282550179,146.282569766,146.282587126,146.282602437,146.282615976,146.282627916,146.282638382,146.282647549,146.282655567,146.282662488,146.282668383,146.282673404,146.282677576,146.282680923,146.282683495,146.282685344,146.282686517,146.282686992,146.282686815,146.282686015,146.282684565,146.282682489,146.282679791,146.282676466,146.282672492,146.282667867,146.282662544,146.282656497,146.282649749,146.282642226,146.282633855,146.282624585,146.282614389,146.28260317,146.282590827,146.28257726,146.282562295,146.282545831,146.282527668,146.282507609,146.282485402,146.282460746,146.282433368,146.28240289,146.28236896,146.2823313,146.28228966
146.285636779,146.285664046,146.285688205,146.285709489,146.285728193,146.285744602,146.285758962,146.285771547,146.285782587,146.285792227,146.285800644,146.285807964,146.285814257,146.285819653,146.285824224,146.285827996,146.285831043,146.285833392,146.285835089,146.285836163,146.285836611,146.285836486,146.285835786,146.285834536,146.28583271,146.28583031,146.285827362,146.285823837,146.285819714,146.285814965,146.285809567,146.285803519,146.285796773,146.285789275,146.28578098,146.285771808,146.28576169,146.285750521,146.28573823,146.285724664,146.285709675,146.28569304,146.285674558,146.285654001,146.285631024,146.285605227,146.285576179,146.28554348,146.285506703,146.285465491
146.288800155,146.288827017,146.288850446,146.288870771,146.288888373,146.288903601,146.288916807,146.288928294,146.288938281,146.288946971,146.288954538,146.288961082,146.288966702,146.288971548,146.288975618,146.288978966,146.288981689,146.288983786,146.28898531,146.288986258,146.288986683,146.288986608,146.288986006,146.28898493,146.288983357,146.288981257,146.288978681,146.288975608,146.288971984,146.288967835,146.288963137,146.288957815,146.288951866,146.288945295,146.288937998,146.288929903,146.288920983,146.288911115,146.288900197,146.288888133,146.288874719,146.288859784,146.288843126,146.288824449,146.288803376,146.288779483,146.288752243,146.288721106,146.288685463,146.288644833
146.291966316,146.291992645,146.292015088,146.292034129,146.292050298,146.292064097,146.292075953,146.292086161,146.292094974,146.292102614,146.292109206,146.292114901,146.292119821,146.292124016,146.292127513,146.292130436,146.292132808,146.292134606,146.29213593,146.292136779,146.292137153,146.292137102,146.292136627,146.292135703,146.292134352,146.292132576,146.292130378,146.292127753,146.292124679,146.292121131,146.292117106,146.292112559,146.292107462,146.292101838,146.292095592,146.292088647,146.292080951,146.292072432,146.292063015,146.292052549,146.292040885,146.29202785,146.292013219,146.291996692,146.291977848,146.291956235,146.291931257,146.291902134,146.291868032,146.291828239
146.295135693,146.295161258,146.295182307,146.295199633,146.29521402,146.29522609,146.295236318,146.295245077,146.295252565,146.295259006,146.295264573,146.295269368,146.295273488,146.295276985,146.295279908,146.295282329,146.295284303,146.295285827,146.295286925,146.29528765,146.295287972,146.295287922,146.295287547,146.295286797,146.295285672,146.295284222,146.295282423,146.295280248,146.295277724,146.2952748,146.295271477,146.295267728,146.29526353,146.295258883,146.29525371,146.295247964,146.295241543,146.295234449,146.295226605,146.295217839,146.295208074,146.295197113,146.295184731,146.295170656,146.295154438,146.295135583,146.295113392,146.295086889,146.295054941,146.295016344
