"source_site","receiving_site","transfer_probability"
"BP_BR_3","MR_BR_7",0.00287280479104633
"BP_BR_3","MR_BR_8",0.000925907700387031
"BP_BR_3","MR_BR_9",0.00228378446411039
"BP_BR_3","MR_C_1",0.00103595720806913
"BP_BR_3","MR_C_10",0.00116308335459733
"BP_BR_3","MR_C_11",0.00135355579998022
"BP_BR_3","MR_C_12",0.00214833842492167
"BP_BR_3","MR_C_13",0.00125486579334347
"BP_BR_3","MR_C_14",0.000666767438202796
"BP_BR_3","MR_C_15",0.00379981637082912
"BP_BR_3","MR_C_16",0.000718048539057731
"BP_BR_3","MR_C_2",0.000524131034171328
"BP_BR_3","MR_C_3",0.00106422408925047
"BP_BR_3","MR_C_4",0.00346800957932643
"BP_BR_3","MR_C_5",0.000785759197015075
"BP_BR_3","MR_C_6",0.00243247557995372
"BP_BR_3","MR_C_7",0.00244977966635527
"BP_BR_3","MR_C_8",0.00137472966070496
"BP_BR_3","MR_C_9",0.000822610944675975
"BP_BR_3","MR_IF_1",0.000405626941119994
"BP_BR_3","MR_IF_10",0.000339726023245106
"BP_BR_3","MR_IF_11",0.000788379700949144
"BP_BR_3","MR_IF_12",0.000856130327660298
"BP_BR_3","MR_IF_13",0.000270508222630971
"BP_BR_3","MR_IF_14",0.000607079818144305
"BP_BR_3","MR_IF_15",0.000596790425582373
"BP_BR_3","MR_IF_16",0.000517876317170529
"BP_BR_3","MR_IF_17",0.00127096090524441
"BP_BR_3","MR_IF_18",0.000513367868402954
"BP_BR_3","MR_IF_19",0.000302165133779596
"BP_BR_3","MR_IF_2",0.000351955570132244
"BP_BR_3","MR_IF_20",0.000330230054288363
"BP_BR_3","MR_IF_21",0.00045404156916592
"BP_BR_3","MR_IF_22",0.000276673105780864
"BP_BR_3","MR_IF_23",0.00044597574477108
"BP_BR_3","MR_IF_24",0.000302586625781893
"BP_BR_3","MR_IF_25",0.000481816429151121
"BP_BR_3","MR_IF_26",0.000751991212272133
"BP_BR_3","MR_IF_27",0.000354624162137204
"BP_BR_3","MR_IF_28",0.000400151218142047
"BP_BR_3","MR_IF_29",0.000369859192530729
"BP_BR_3","MR_IF_3",0.000279877515665508
"BP_BR_3","MR_IF_30",0.00106751654033979
"BP_BR_3","MR_IF_31",0.00107183126743455
"BP_BR_3","MR_IF_32",0.000395277771882265
"BP_BR_3","MR_IF_33",0.000706385547024231
"BP_BR_3","MR_IF_4",0.00042437658755451
"BP_BR_3","MR_IF_5",0.000338611366494062
"BP_BR_3","MR_IF_6",0.000412327019658446
"BP_BR_3","MR_IF_7",0.000417257720546833
"BP_BR_3","MR_IF_8",0.000827447769447032
"BP_BR_3","MR_IF_9",0.000439325267460343
"BP_BR_3","MR_OF_1",0.00106383400455814
