"","RCP","Reef","Year","maxDHW","resid","trend","anomaly","stochasticAnomaly.1","stochasticDHW.1","stochasticAnomaly.2","stochasticDHW.2","stochasticAnomaly.3","stochasticDHW.3","stochasticAnomaly.4","stochasticDHW.4","stochasticAnomaly.5","stochasticDHW.5","stochasticAnomaly.6","stochasticDHW.6","stochasticAnomaly.7","stochasticDHW.7","stochasticAnomaly.8","stochasticDHW.8","stochasticAnomaly.9","stochasticDHW.9","stochasticAnomaly.10","stochasticDHW.10"
"13","2.6","Moore",2033,1.327051937,-2.56931092341928,3.89636286041928,-5.16321958614487,2.48535438324967,6.38171724366895,3.0660562249632,6.96241908538248,0.524293407313142,4.42065626773242,8.94355089638346,12.8399137568027,-2.82938006566114,1.06698279475814,2.01322979463215,5.90959265505143,1.67243363607128,5.56879649649056,-3.06337031177605,0.832992548643235,-0.959971352546232,2.93639150787305,-5.16321958614487,-1.26685672572559
"14","2.6","Moore",2034,3.815031329,-0.106171859374683,3.92120318837468,8.71809039976594,1.67243363607128,5.59363682444597,0.749127900364574,4.67033108873926,-3.5973393651517,0.32386382322298,14.9480744547848,18.8692776431595,-2.02318746483953,1.89801572353515,-4.4150997887881,-0.493896600413414,-4.19444679588413,-0.273243607509443,2.0041855990524,5.92538878742708,5.32167671929426,9.24287990766895,8.71809039976594,12.6392935881406
"15","2.6","Moore",2035,0,-3.94604351633009,3.94604351633009,-2.25949966652052,2.01322979463215,5.95927331096224,0.611478135409171,4.55752165173926,-2.56931092341928,1.37673259291081,-3.99572417224089,-0.0496806559108052,-3.99572417224089,-0.0496806559108052,-2.11097501490984,1.83506850142025,-3.11561781097331,0.830425705356772,0.0570282651861911,4.00307178151628,-2.11097501490984,1.83506850142025,-2.25949966652052,1.68654384980957
"16","2.6","Moore",2036,0,-3.97088384428549,3.97088384428549,7.33402562980371,-4.81545499476922,-0.844571150483731,-2.01954732232325,1.95133652196224,-2.52485253987729,1.4460313044082,2.01322979463215,5.98411363891764,-2.07147326172462,1.89941058256087,1.67243363607128,5.64331748035677,-1.61856801950847,2.35231582477702,0.807993116167306,4.77887696045279,13.1056308977213,17.0765147420068,7.33402562980371,11.3049094740892
"17","2.6","Moore",2037,0,-3.99572417224089,3.99572417224089,-2.82938006566114,-2.83385296948276,1.16187120275813,-3.36475717045704,0.630967001783847,-2.82938006566114,1.16634410657975,8.110975959097,12.1067001313379,-3.08821063973145,0.907513532509443,-4.04657648650164,-0.0508523142607507,-4.4150997887881,-0.419375616547206,3.73070696060644,7.72643113284733,-3.94604351633009,0.0496806559108052,-2.82938006566114,1.16634410657975
"18","2.6","Moore",2038,11.35459013,7.33402562980371,4.02056450019629,2.59931689631998,-3.36475717045704,0.655807329739249,7.99226061047265,12.0128251106689,-3.32835764701108,0.692206853185216,-2.07147326172462,1.94909123847167,-3.36475717045704,0.655807329739249,-3.97088384428549,0.0496806559108052,0.239726890134759,4.26029139033105,-3.94604351633009,0.0745209838662078,-4.37002279930437,-0.34945829910808,2.59931689631998,6.61988139651627
"19","2.6","Moore",2039,0.448065463,-3.5973393651517,4.0454048281517,-4.81545499476922,-3.5973393651517,0.448065463,-4.87958576310027,-0.834180934948568,2.96863227394433,7.01403710209603,-3.32835764701108,0.717047181140626,8.110975959097,12.1563807872487,-4.01639773008139,0.0290070980703163,13.1056308977213,17.151035725873,-0.550169071259776,3.49523575689193,-0.231519207475922,3.81388562067578,-4.81545499476922,-0.770050166617516
"20","2.6","Moore",2040,0.806561789,-3.26368336710711,4.07024515610711,-3.5973393651517,7.33402562980371,11.4042707859108,1.72058357234569,5.79082872845279,1.67243363607128,5.74267879217839,-0.5821888497435,3.48805630636361,-0.106171859374683,3.96407329673242,0.807993116167306,4.87823827227441,2.59931689631998,6.66956205242708,1.67243363607128,5.74267879217839,-4.09508548406251,-0.0248403279554026,-3.5973393651517,0.472905790955402
"21","2.6","Moore",2041,0,-4.09508548406251,4.09508548406251,2.57629329003351,-4.01871764634896,0.0763678377135442,-5.16321958614487,-1.06813410208236,-4.01871764634896,0.0763678377135442,-3.36475717045704,0.730328313605464,-4.87958576310027,-0.784500279037763,-0.5821888497435,3.51289663431901,8.110975959097,12.2060614431595,-2.25949966652052,1.83558581754199,-2.07112075746387,2.02396472659864,2.57629329003351,6.67137877409602
"22","2.6","Moore",2042,10.5829132,6.46298738798209,4.11992581201791,0.611478135409171,0.524293407313142,4.64421921933105,-2.83385296948276,1.28607284253515,-3.59827892495444,0.521646887063476,-5.16321958614487,-1.04329377412696,2.48535438324967,6.60528019526758,-0.343258554921889,3.77666725709602,-4.04657648650164,0.0733493255162694,2.59931689631998,6.71924270833789,0.611478135409171,4.73140394742708,0.611478135409171,4.73140394742708
"23","2.6","Moore",2043,1.029148329,-3.11561781097331,4.14476613997331,-2.01954732232325,-1.84211221856512,2.3026539214082,-2.25949966652052,1.88526647345279,3.53358587982942,7.67835201980273,-3.97088384428549,0.173882295687825,-4.01871764634896,0.126048493624349,2.48535438324967,6.63012052322298,-4.37002279930437,-0.22525665933106,-3.21490152918947,0.929864610783847,-4.87958576310027,-0.734819623126958,-2.01954732232325,2.12521881765006
"24","2.6","Moore",2044,5.842040104,1.67243363607128,4.16960646792872,11.343790388428,8.110975959097,12.2805824270257,-3.32835764701108,0.841248820917639,-0.231519207475922,3.93808726045279,-3.26368336710711,0.90592310082161,-3.5973393651517,0.572267102777013,-2.01954732232325,2.15005914560546,2.01322979463215,6.18283626256087,5.32022843235774,9.48983490028646,-3.5973393651517,0.572267102777013,11.343790388428,15.5133968563568
"25","2.6","Moore",2045,0,-4.19444679588413,4.19444679588413,1.67243363607128,2.96863227394433,7.16307906982845,-1.61856801950847,2.57587877637566,3.73070696060644,7.92515375649056,2.0041855990524,6.19863239493652,-3.21490152918947,0.979545266694659,3.68937640817936,7.88382320406348,-3.36475717045704,0.829689625427082,-2.02318746483953,2.1712593310446,-4.24412745179493,-0.0496806559108052,1.67243363607128,5.86688043195541
"26","2.6","Moore",2046,2.196099659,-2.02318746483953,4.21928712383953,-2.11097501490984,-0.5821888497435,3.63709827409603,-4.01639773008139,0.202889393758142,2.01322979463215,6.23251691847168,-0.959971352546232,3.2593157712933,-4.04657648650164,0.172710637337887,-3.79700154859766,0.422285575241865,-0.231519207475922,3.98776791636361,-3.36475717045704,0.854529953382484,0.239726890134759,4.45901401397429,-2.11097501490984,2.10831210892969
"27","2.6","Moore",2047,0,-4.24412745179493,4.24412745179493,6.46298738798209,-2.11097501490984,2.13315243688509,-4.01871764634896,0.225409805445967,-5.16321958614487,-0.919092134349938,-4.19444679588413,0.0496806559108052,1.81181798339029,6.05594543518522,0.239726890134759,4.48385434192969,-1.99971974743816,2.24440770435677,-4.09508548406251,0.149041967732423,-0.550169071259776,3.69395838053515,6.46298738798209,10.707114839777
"28","2.6","Moore",2048,6.754322163,2.48535438324967,4.26896777975033,-0.5821888497435,7.99226061047265,12.261228390223,-2.82938006566114,1.43958771408919,0.239726890134759,4.50869466988509,8.71809039976594,12.9870581795163,3.53358587982942,7.80255365957975,-2.25949966652052,2.00946811322981,2.48535438324967,6.754322163,-3.11561781097331,1.15334996877702,-4.81545499476922,-0.546487215018885,-0.5821888497435,3.68677893000683
"29","2.6","Moore",2049,9.615484827,5.32167671929426,4.29380810770574,-4.01871764634896,0.611478135409171,4.90528624311491,13.1056308977213,17.3994390054271,3.68937640817936,7.98318451588509,-4.4150997887881,-0.121291681082361,0.239726890134759,4.5335349978405,-3.5973393651517,0.696468742554033,-2.8270360889922,1.46677201871354,-3.59827892495444,0.695529182751301,-2.56931092341928,1.72449718428646,-4.01871764634896,0.275090461356772
"30","2.6","Moore",2050,1.48926837,-2.82938006566114,4.31864843566114,-0.959971352546232,-3.79700154859766,0.521646887063476,8.94355089638346,13.2621993320446,-0.106171859374683,4.21247657628646,7.33402562980371,11.6526740654648,-3.59827892495444,0.720369510706703,-3.94604351633009,0.372604919331053,8.94355089638346,13.2621993320446,-3.26368336710711,1.05496506855403,-3.08821063973145,1.23043779592969,-0.959971352546232,3.35867708311491
"31","2.6","Moore",2051,13.28703966,8.94355089638346,4.34348876361654,-2.02318746483953,-0.343258554921889,4.00023020869465,-2.07112075746387,2.27236800615267,-2.11097501490984,2.2325137487067,2.96863227394433,7.31212103756087,-3.97088384428549,0.372604919331053,7.99226061047265,12.3357493740892,5.32167671929426,9.6651654829108,-3.08821063973145,1.25527812388509,3.53358587982942,7.87707464344596,-2.02318746483953,2.32030129877701
"32","2.6","Moore",2052,15.71211948,11.343790388428,4.36832909157195,-4.04657648650164,-2.25949966652052,2.10882942505143,2.59931689631998,6.96764598789193,-1.84211221856512,2.52621687300683,-0.106171859374683,4.26215723219727,1.67243363607128,6.04076272764323,-4.37002279930437,-0.00169370773242239,-2.91404518885841,1.45428390271354,11.343790388428,15.71211948,-1.99971974743816,2.36860934413379,-4.04657648650164,0.321752605070309
"33","2.6","Moore",2053,12.38543003,7.99226061047265,4.39316941952735,-3.21490152918947,-0.959971352546232,3.43319806698112,2.48535438324967,6.87852380277702,-2.07112075746387,2.32204866206348,-3.59827892495444,0.794890494572918,0.749127900364574,5.14229731989193,0.749127900364574,5.14229731989193,11.343790388428,15.7369598079554,-4.87958576310027,-0.486416343572918,-2.83385296948276,1.5593164500446,-3.21490152918947,1.17826789033789
"34","2.6","Moore",2054,1.584156778,-2.83385296948276,4.41800974748276,8.110975959097,-3.26368336710711,1.15432638037565,-0.959971352546232,3.45803839493652,0.807993116167306,5.22600286365006,0.749127900364574,5.16713764784733,2.96863227394433,7.38664202142708,8.71809039976594,13.1361001472487,0.749127900364574,5.16713764784733,-2.82938006566114,1.58862968182162,5.32022843235774,9.7382381798405,8.110975959097,12.5289857065798
"35","2.6","Moore",2055,2.443130328,-1.99971974743816,4.44285007543816,2.0041855990524,11.343790388428,15.7866404638662,-2.07147326172462,2.37137681371354,1.72058357234569,6.16343364778385,5.32022843235774,9.7630785077959,0.807993116167306,5.25084319160546,11.343790388428,15.7866404638662,-2.83385296948276,1.6089971059554,-4.19444679588413,0.248403279554033,0.807993116167306,5.25084319160546,2.0041855990524,6.44703567449056
"36","2.6","Moore",2056,8.198397364,3.73070696060644,4.46769040339356,-3.26368336710711,2.59931689631998,7.06700729971354,-1.99971974743816,2.4679706559554,2.48535438324967,6.95304478664323,-2.01954732232325,2.44814308107031,5.32022843235774,9.7879188357513,-0.550169071259776,3.91752133213379,-3.97088384428549,0.496806559108073,0.749127900364574,5.21681830375814,8.110975959097,12.5786663624906,-3.26368336710711,1.20400703628646
"37","2.6","Moore",2057,0.473813085,-4.01871764634896,4.49253073134896,-4.24412745179493,-2.07147326172462,2.42105746962434,-3.5973393651517,0.895191366197261,-2.91404518885841,1.57848554249056,-2.11097501490984,2.38155571643913,0.0570282651861911,4.54955899653516,-4.01871764634896,0.473813085,-0.550169071259776,3.94236166008919,-4.01871764634896,0.473813085,3.68937640817936,8.18190713952832,-4.24412745179493,0.248403279554033
"38","2.6","Moore",2058,0.14734826,-4.37002279930437,4.51737105930437,-0.550169071259776,-4.24412745179493,0.273243607509443,-3.26368336710711,1.25368769219727,-4.10391907369891,0.413451985605464,0.0570282651861911,4.57439932449056,14.9480744547848,19.4654455140892,-2.37390407012598,2.14346698917839,2.0041855990524,6.52155665835677,-2.91404518885841,1.60332587044597,-4.01639773008139,0.500973329222987,-0.550169071259776,3.9672019880446
"39","2.6","Moore",2059,3.992042316,-0.550169071259776,4.54221138725978,-4.4150997887881,-3.94604351633009,0.59616787092969,-1.84211221856512,2.70009916869466,6.46298738798209,11.0051987752419,-4.01871764634896,0.523493740910812,3.73070696060644,8.27291834786621,1.81181798339029,6.35402937065006,3.68937640817936,8.23158779543913,7.99226061047265,12.5344719977324,-4.04657648650164,0.495634900758135,-4.4150997887881,0.12711159847168
"40","2.6","Moore",2060,19.51512617,14.9480744547848,4.56705171521518,-4.01639773008139,-2.07112075746387,2.49593095775131,-3.06337031177605,1.50368140343913,-4.81545499476922,-0.24840327955404,6.46298738798209,11.0300391031973,-2.07112075746387,2.49593095775131,14.9480744547848,19.51512617,-3.26368336710711,1.30336834810807,-2.52485253987729,2.04219917533789,-3.79700154859766,0.770050166617516,-4.01639773008139,0.550653985133792
"41","2.6","Moore",2061,8.125477923,3.53358587982942,4.59189204317058,-3.99572417224089,-3.32835764701108,1.2635343961595,-0.106171859374683,4.4857201837959,-3.97088384428549,0.621008198885093,-4.10391907369891,0.487972969471672,-2.11097501490984,2.48091702826074,5.73891882744693,10.3308108706175,7.33402562980371,11.9259176729743,-2.37390407012598,2.2179879730446,-4.4150997887881,0.176792254382485,-3.99572417224089,0.59616787092969
"42","2.6","Moore",2062,2.242828301,-2.37390407012598,4.61673237112598,14.9480744547848,1.81181798339029,6.42855035451627,0.524293407313142,5.14102577843913,-4.4150997887881,0.201632582337887,-4.01639773008139,0.600334641044597,-4.09508548406251,0.521646887063476,-0.959971352546232,3.65676101857975,7.99226061047265,12.6089929815986,2.48535438324967,7.10208675437565,-4.10391907369891,0.512813297427074,14.9480744547848,19.5648068259108
"43","2.6","Moore",2063,0.625174969,-4.01639773008139,4.64157269908139,5.73891882744693,-4.87958576310027,-0.238013064018885,-4.81545499476922,-0.173882295687832,-3.99572417224089,0.645848526840496,-2.07112075746387,2.57045194161752,3.68937640817936,8.33094910726074,-0.231519207475922,4.41005349160546,-4.09508548406251,0.546487215018878,14.9480744547848,19.5896471538662,-3.21490152918947,1.42667116989192,5.73891882744693,10.3804915265283
"44","2.6","Moore",2064,7.732469252,3.0660562249632,4.6664130270368,-4.87958576310027,3.0660562249632,7.732469252,2.0041855990524,6.67059862608919,-2.8270360889922,1.8393769380446,2.48535438324967,7.15176741028646,-2.91404518885841,1.75236783817839,-3.08821063973145,1.57820238730535,-2.01954732232325,2.64686570471354,-3.97088384428549,0.695529182751308,2.96863227394433,7.63504530098112,-4.87958576310027,-0.213172736063475
"45","2.6","Moore",2065,1.864217266,-2.8270360889922,4.6912533549922,-4.19444679588413,-3.08821063973145,1.60304271526075,-4.37002279930437,0.321230555687825,-4.87958576310027,-0.188332408108073,-4.09508548406251,0.59616787092969,-0.959971352546232,3.73128200244597,3.0660562249632,7.7573095799554,-3.59827892495444,1.09297443003776,3.68937640817936,8.38062976317156,8.71809039976594,13.4093437547581,-4.19444679588413,0.496806559108073
"46","2.6","Moore",2066,6.720279282,2.0041855990524,4.7160936829476,-3.59827892495444,5.32167671929426,10.0377704022419,1.81181798339029,6.52791166633789,5.32022843235774,10.0363221153053,-4.37002279930437,0.346070883643228,-2.01954732232325,2.69654636062435,5.32022843235774,10.0363221153053,0.807993116167306,5.52408679911491,3.53358587982942,8.24967956277702,-3.11561781097331,1.60047587197429,-3.59827892495444,1.11781475799317
"47","2.6","Moore",2067,12.85190997,8.110975959097,4.740934010903,-3.94604351633009,5.73891882744693,10.4798528383499,1.67243363607128,6.41336764697429,0.0570282651861911,4.7979622760892,-2.83385296948276,1.90708104142025,-3.11561781097331,1.62531619992969,2.96863227394433,7.70956628484733,-3.21490152918947,1.52603248171354,-0.343258554921889,4.39767545598111,3.0660562249632,7.80699023586621,-3.94604351633009,0.794890494572918
"48","2.6","Moore",2068,1.85172915,-2.91404518885841,4.76577433885841,-3.06337031177605,-1.61856801950847,3.14720631934994,-0.343258554921889,4.42251578393652,-0.343258554921889,4.42251578393652,-3.5973393651517,1.1684349737067,0.524293407313142,5.29006774617155,-4.19444679588413,0.571327542974281,-3.79700154859766,0.968772790260743,-4.24412745179493,0.521646887063476,-3.06337031177605,1.70240402708236,-3.06337031177605,1.70240402708236
"49","2.6","Moore",2069,4.847642932,0.0570282651861911,4.79061466681381,0.749127900364574,-3.59827892495444,1.19233574185937,-3.94604351633009,0.844571150483723,-2.25949966652052,2.53111500029329,-2.56931092341928,2.22130374339453,13.1056308977213,17.8962455645352,3.73070696060644,8.52132162742025,-2.52485253987729,2.26576212693652,1.81181798339029,6.60243265020409,2.59931689631998,7.38993156313378,0.749127900364574,5.53974256717838
"50","2.6","Moore",2070,0,-4.81545499476922,4.81545499476922,-3.08821063973145,-2.56931092341928,2.24614407134994,-3.97088384428549,0.844571150483731,-2.01954732232325,2.79590767244597,7.99226061047265,12.8077156052419,-0.5821888497435,4.23326614502572,-3.36475717045704,1.45069782431217,-3.08821063973145,1.72724435503777,5.32167671929426,10.1371317140635,2.48535438324967,7.30080937801889,-3.08821063973145,1.72724435503777
"51","2.6","Moore",2071,2.768822061,-2.07147326172462,4.84029532272462,-2.52485253987729,0.0570282651861911,4.89732358791081,-4.19444679588413,0.645848526840496,2.59931689631998,7.4396122190446,-4.87958576310027,-0.03929044037565,-2.83385296948276,2.00644235324187,5.32167671929426,10.1619720420189,-2.25949966652052,2.5807956562041,-2.01954732232325,2.82074800040137,7.33402562980371,12.1743209525283,-2.52485253987729,2.31544278284733
"52","2.6","Moore",2072,7.464452547,2.59931689631998,4.86513565068002,-2.91404518885841,-3.21490152918947,1.65023412149056,-3.21490152918947,1.65023412149056,14.9480744547848,19.8132101054648,0.807993116167306,5.67312876684733,6.46298738798209,11.3281230386621,2.57629329003351,7.44142894071354,-0.959971352546232,3.90516429813379,-0.959971352546232,3.90516429813379,-2.25949966652052,2.6056359841595,-2.91404518885841,1.95109046182162
"53","2.6","Moore",2073,5.639103879,0.749127900364574,4.88997597863543,5.32167671929426,-0.231519207475922,4.6584567711595,3.73070696060644,8.62068293924187,-3.11561781097331,1.77435816766211,-2.82938006566114,2.06059591297429,2.59931689631998,7.4892928749554,0.0570282651861911,4.94700424382162,2.57629329003351,7.46626926866894,-2.56931092341928,2.32066505521615,1.72058357234569,6.61055955098111,5.32167671929426,10.2116526979297
"54","2.6","Moore",2074,5.526294442,0.611478135409171,4.91481630659083,0.807993116167306,-4.01639773008139,0.898418576509442,-2.8270360889922,2.08778021759863,-4.04657648650164,0.868239820089188,-4.24412745179493,0.670688854795898,5.73891882744693,10.6537351340378,-2.83385296948276,2.08096333710807,6.46298738798209,11.3778036945729,3.0660562249632,7.98087253155403,-3.97088384428549,0.943932462305341,0.807993116167306,5.72280942275813
"55","2.6","Moore",2075,3.979685282,-0.959971352546232,4.93965663454623,-2.56931092341928,-4.09508548406251,0.844571150483723,-4.09508548406251,0.844571150483723,2.0041855990524,6.94384223359863,1.67243363607128,6.61209027061752,-2.8270360889922,2.11262054555403,-2.8270360889922,2.11262054555403,-2.02318746483953,2.9164691697067,13.1056308977213,18.0452875322676,14.9480744547848,19.8877310893311,-2.56931092341928,2.37034571112695
"56","2.6","Moore",2076,0.917920476,-4.04657648650164,4.96449696250164,-3.97088384428549,-2.01954732232325,2.94494964017839,-0.5821888497435,4.38230811275814,-0.959971352546232,4.00452560995541,-0.550169071259776,4.41432789124187,-4.19444679588413,0.770050166617516,-2.83274355741245,2.13175340508919,0.611478135409171,5.57597509791081,-2.83274355741245,2.13175340508919,-1.61856801950847,3.34592894299317,-3.97088384428549,0.993613118216153
"57","2.6","Moore",2077,1.62458012,-3.36475717045704,4.98933729045704,3.68937640817936,1.72058357234569,6.70992086280273,-4.24412745179493,0.745209838662113,-1.99971974743816,2.98961754301889,-2.37390407012598,2.61543322033106,-4.37002279930437,0.619314491152671,-2.02318746483953,2.96614982561752,-4.10391907369891,0.885418216758135,-1.61856801950847,3.37076927094858,7.99226061047265,12.9815979009297,3.68937640817936,8.6787136986364
"58","2.6","Moore",2078,2.181434061,-2.83274355741245,5.01417761841245,1.81181798339029,2.57629329003351,7.59047090844596,5.32022843235774,10.3344060507702,-2.37390407012598,2.64027354828646,-3.11561781097331,1.89855980743913,-3.26368336710711,1.75049425130534,7.33402562980371,12.3482032482162,1.81181798339029,6.82599560180273,-1.84211221856512,3.17206539984733,-5.16321958614487,-0.149041967732423,1.81181798339029,6.82599560180273
"59","2.6","Moore",2079,7.052247741,2.01322979463215,5.03901794636785,8.94355089638346,-3.06337031177605,1.9756476345918,8.71809039976594,13.7571083461338,-4.24412745179493,0.794890494572918,11.343790388428,16.3828083347959,-3.32835764701108,1.71066029935677,-2.82938006566114,2.20963788070671,-3.5973393651517,1.44167858121615,8.110975959097,13.1499939054648,-3.99572417224089,1.04329377412696,8.94355089638346,13.9825688427513
"60","2.6","Moore",2080,3.044310952,-2.01954732232325,5.06385827432325,3.73070696060644,-2.52485253987729,2.53900573444596,2.57629329003351,7.64015156435677,7.33402562980371,12.397883904127,-3.21490152918947,1.84895674513379,-3.06337031177605,2.00048796254721,-5.16321958614487,-0.0993613118216174,3.73070696060644,8.79456523492969,-2.83385296948276,2.2300053048405,-3.59827892495444,1.46557934936882,3.73070696060644,8.79456523492969
"61","2.6","Moore",2081,18.1943295,13.1056308977213,5.08869860227865,-2.8270360889922,-2.91404518885841,2.17465341342025,7.33402562980371,12.4227242320824,-2.02318746483953,3.06551113743913,-2.02318746483953,3.06551113743913,11.343790388428,16.4324889907067,-3.21490152918947,1.87379707308919,-3.32835764701108,1.76034095526758,-0.106171859374683,4.98252674290397,-0.5821888497435,4.50650975253515,-2.8270360889922,2.26166251328646
"62","2.6","Moore",2082,13.83162933,8.71809039976594,5.11353893023406,-3.79700154859766,-2.02318746483953,3.09035146539454,0.0570282651861911,5.17056719542026,5.73891882744693,10.852457757681,1.81181798339029,6.92535691362435,-0.343258554921889,4.77028037531217,-2.07112075746387,3.04241817277019,8.71809039976594,13.83162933,-2.07112075746387,3.04241817277019,-1.84211221856512,3.27142671166895,-3.79700154859766,1.3165373816364
"63","2.6","Moore",2083,1.923477729,-3.21490152918947,5.13837925818947,13.1056308977213,-3.99572417224089,1.14265508594858,6.46298738798209,11.6013666461716,-4.09508548406251,1.04329377412696,-4.04657648650164,1.09180277168783,8.71809039976594,13.8564696579554,-4.24412745179493,0.894251806394536,-4.81545499476922,0.322924263420248,8.71809039976594,13.8564696579554,-4.01871764634896,1.1196616118405,13.1056308977213,18.2440101559108
