"receiving_site","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299","300","301","302","303","304","305"
1,0,9.36661094504503e-09,8.67587064482367e-09,0.0303112214038369,8.28538241459752e-08,9.53917558706262e-07,1.16890420971974e-06,0.0421553540204463,3.64784054524755e-06,8.97652814575341e-06,5.43411881555662e-06,3.10775345077952e-06,2.77903619722707e-05,2.10613614177732e-05,7.33695104414171e-06,1.65481431843575e-05,3.29138666011555e-05,4.00745545232204e-05,4.45223899525943e-05,2.65860974917812e-05,0.000115965488655229,0.000150469834857227,1.20192549416504e-05,4.78746331032878e-05,0.000117681430365333,0.000942702781058633,0.000112031988975266,0.000612867938245636,0.00111281931205239,2.21190344539603e-05,8.0985913994173e-05,0.000411651308325745,0.000896149946119228,0.00121492242649852,0.00136066457196413,0.00352004869226124,2.54923233836824e-05,0.00017213705633483,0.00251033454673984,9.81667939931457e-05,0.000751968679408628,0.00228136426539577,0.00221035471971238,3.34680020107534e-05,0.000450046514206475,0.000805468404888487,0.0010431867597921,0.00210305127285239,0.00270510660666786,0.00011702915080314,0.000202160404889674,0.00296225806020337,0.0022361691980652,0.00288118472380219,5.29841421557433e-05,0.00266623916508166,0.00187434913548421,0,6.11547699786006e-05,0.000730581091766111,0.0034503050389992,0.00247018703057819,0.00198193547762389,0.00206202133429429,6.95211022631697e-05,0.000215114028728617,0.000549267856088321,0.00229631637926341,7.02879841553509e-05,0.000356569709094531,0.0038862142373861,0.000106332010315718,0.000295547519601356,0.000272821686856952,0,0.00408754811801244,2.54094395991322e-05,5.85610431763929e-05,0.000184014544253904,0.000233608967447582,1.35475028521098e-05,3.48815092547969e-05,0.000122352644929413,0.000215477096975044,8.47042503643913e-05,1.51807111389648e-05,3.87908241123089e-05,6.4727305157255e-05,9.76433968270803e-05,0.000176746997085604,0.000134613839045075,0.00109377163371485,0.00114138536757219,8.79615190975003e-05,0.00101493845915437,0.00124237203971658,0.00139515365272318,0.00136163363765309,0.00121248078918718,1.11784674661252e-05,2.11470990383475e-05,3.99167037956976e-05,0.000141239937819104,0.00115028653512936,0.00104004279155622,0.0011776310843655,0.00131689244686162,0.00139098554772329,0.00148243322834521,0.0013502862749574,1.47012963021418e-05,0.00108279278403931,0.0014889153832373,0.001558026490264,1.73318200884416e-06,3.87533805552494e-06,9.51487128072707e-06,0.000168483929152404,0.00107957997311827,0.000977744575037989,0.00100560133197368,0.00106610573100019,0.00116957511916298,0.00157696759008529,0.00161297216499558,0.00156300688516087,1.04283549585817e-06,1.25353696625858e-05,0.000241947341336282,0.00150089006797486,0.00145668698594344,0.00155982360387962,4.59209598062997e-06,2.56099621045574e-05,0.00118230081958714,0.00148641849057468,0.000813326746179644,0.000796136491196742,0.00140068208536944,0.00159504792651472,0.00168452745999318,1.27989281611448e-05,0.000503541981019166,0.00132330341223944,0.00110316894824733,0.00129135803485065,5.27374130289106e-06,0.000244939646830219,0.001315738004074,0.00158588474561012,0.00167534606672737,0.00158958604349391,0.00109915865424505,0.00114889171555298,0.00130449944487084,3.94561744927286e-05,0.00100637939930762,0.00158631632067816,0.00119909216087652,0.00101263805463587,1.71035780242219e-05,0.000577991097124778,0.0013397601828242,0.00140284967972989,0.00164175813410875,0.0016090974573567,0.000959198097806812,0.00104318960663607,9.25104518210634e-06,4.92015409130404e-05,0.00159235731081616,0.00135770244798544,0.000817300192586956,0.00063901929149704,0,1.04385314364889e-05,0.000120614297398994,0.000571603416838128,0.00113869599418574,0.00130013481927068,0.00135377956003944,0.000632818400345262,0.000818392753687816,4.09356674562336e-05,0.000841474579062526,0.00144012295689268,0.00146266692225969,0.000664413796168595,0.00075396711105037,2.17228931655986e-05,0.000134894710696905,0.000823718129121844,0.00121450808656485,0.00135164400140495,0.000988971652250286,0.000797372269086681,2.0709338947953e-05,5.11532084892211e-05,0.000783035757888378,0.00101061048576888,0.00138337590995121,0.00150628756679386,0.000981347621564681,4.97518296728566e-05,0.00110748715745565,0.00168381782801629,0.000894931275030982,0.00080457697713165,0.000855631900396011,0.000765618898441798,4.66095831788601e-09,9.04743965879182e-05,0.000357861237012403,0.000577096250960328,0.00143197465130077,0.0015599999323431,0.000891392075104036,0.000679027294656252,0.000655628046303085,7.45550942576783e-09,1.00613022062293e-05,4.53194037294763e-05,0.000991727505765124,0.00127931265937066,0.000763704127868169,0.000992193149130169,7.66746138339061e-09,4.90582743637063e-06,0.00010344748483677,0.000826954978558849,0.000353296881861864,8.86422653901191e-09,0.000131663546772685,0.00100955793876974,6.36243945380235e-09,1.05735789064739e-08,5.58408999257096e-06,3.09881694383039e-05,0.000119972882812262,0.000156549197656319,0.00017328803758782,0.000845348921649533,1.19439063904689e-05,3.60047628512919e-05,5.36694229010855e-05,0.000175976821501785,0.000259607997267734,0.000766730832066741,4.80693927568624e-09,6.93442810155367e-09,2.50173345717013e-05,0.000249276932960142,0.000283450044272953,7.88690537921825e-05,7.58157340380066e-05,7.89441641789926e-05,8.35828733247822e-06,2.80620232770108e-05,0.000143585627145075,0.000227948115915354,8.92496076832016e-05,9.21665973651928e-05,9.04888250646443e-05,4.7428022217321e-05,0.000101928587078027,0.000251381232863985,0.000218459877470688,9.33490145711139e-05,0.000106848768380817,0.000154817384149483,3.88890244703099e-05,0.000151839424806911,0.000270820721216478,0.00030547399090749,0,0.000108887959420712,8.21763655485112e-05,9.64447440071617e-05,0.000111430207259987,9.00696433785252e-05,8.69109536833757e-05,6.29834903548587e-05,9.06076059680867e-05,9.03394254519229e-05,8.47038056958087e-05,5.41057211577865e-05,4.89768391142768e-05,0.00011888865982674,0.000158603764905671,7.16728448751991e-05,4.22344556865514e-05,4.04650498135792e-05,8.67941176377861e-05,6.35213649586668e-05,5.1455248532681e-05,3.50853624821476e-05,0.000186597513766516,6.02351825011426e-05,4.89229453113535e-05,3.54986725259557e-05,3.39477481610192e-05,5.39700600607746e-05,4.37988892853798e-05,6.33085688665774e-05,6.85012576134522e-05
2,0,0.00101534634712551,0.0252477982823447,0.0332213977261733,0.000764493126868353,7.84638683743946e-07,9.88116339629298e-07,0.0438643561359575,2.98081600235528e-06,7.53371756285131e-06,4.58887033297239e-06,0.00254525961558398,2.31199692349354e-05,2.0321823544662e-05,6.15859082836556e-06,1.35162065203379e-05,2.71433975517454e-05,3.31750172209161e-05,3.68792514843893e-05,2.20588893378173e-05,9.51210358215992e-05,0.000122748044417146,9.67870056230531e-06,3.88911713453583e-05,9.59742599551581e-05,0.000744484311628888,9.11688442195276e-05,0.000490564958161717,0.000884030007976563,1.77736365900101e-05,6.54806941986868e-05,0.000330406542984807,0.000713915012118982,0.000963767267905132,0.00107742710511766,0.00222348169480312,2.04713320931842e-05,0.000138915795863506,0.00187936881036946,7.92411228018743e-05,0.000599951109375935,0.00173839220870311,0.00180947754667075,2.68705249373547e-05,0.000360405517928797,0.000642100422360555,0.000829414205661143,0.00176704575032393,0.00219670627234624,9.44321391493329e-05,0.000162859303534078,0.00203236521538879,0.00170428003076446,0.0023719894501875,4.25444542437781e-05,0.00190530920912332,0.00157687353830958,0,4.90759449954239e-05,0.000581191155934786,0.00236792470821306,0.00181871284942876,0.00159811862484105,0.0016311433207975,5.57487746822454e-05,0.000173039417068946,0.000437580490367713,0.00172089805103684,5.61958465245068e-05,0.000283102801208788,0.00285442272763205,8.48482685969942e-05,0.000235257125518292,0.000216565416856,0,0.00302767408802357,2.0265478940908e-05,4.66889878683953e-05,0.000146264933808788,0.000185439516546543,1.07988696373792e-05,2.77908252366862e-05,9.73413239944912e-05,0.000171053172619706,6.74044425925747e-05,1.21027175441128e-05,3.08948744443066e-05,5.15364192456257e-05,7.76545179939424e-05,0.000140223382486042,0.000106803397863393,0.000869367067154095,0.000906942080979634,6.98156643056624e-05,0.000808032101266881,0.000986284857980181,0.00110810993365327,0.00108162679432395,0.000963158333966472,8.93780193397549e-06,1.68768042691025e-05,3.17319176391175e-05,0.000111844781301782,0.000914215254003461,0.000828051371944817,0.00093615877975486,0.00104621622229867,0.00110641360824366,0.00117801915345554,0.00107116395341817,1.16906389660097e-05,0.000861819250838192,0.00118898853163267,0.00124208658778689,1.37974544745153e-06,3.08338635423944e-06,7.55598106106785e-06,0.000133374882522175,0.00085932843153474,0.000779550295333036,0.000802635410577835,0.000851871472360239,0.000935481765846481,0.00125570751886683,0.0012747444106824,0.00122955103642467,8.28861606720129e-07,9.94690201702376e-06,0.000191462376896402,0.00118881907601158,0.00116614452701218,0.00123672688592017,3.64706878564962e-06,2.03306547440771e-05,0.00093212443420104,0.00117881298779139,0.000649367698728422,0.000636844782793794,0.00111585278688909,0.00125074500929432,0.00131320325785553,1.01770202629316e-05,0.000397801785054296,0.001042513240923,0.000877427409894819,0.00102553802038046,4.21085633911503e-06,0.000193829772198257,0.00103593582453438,0.00125255921758639,0.0013246481913623,0.00125913700561602,0.000878608970919588,0.000914867859096765,0.00102855766630973,3.13721685566122e-05,0.000792994043656783,0.00125237949146019,0.000952784664730659,0.000808260128554439,1.36812918825621e-05,0.000456143699715993,0.00105416138528012,0.00110421581340797,0.00129583307285946,0.00127300114249434,0.000764702938048895,0.00082797301298856,7.37265518061092e-06,3.90458094545468e-05,0.00125920300825373,0.00107722288574452,0.000651512991841313,0.000509164687732009,0,8.33191275774991e-06,9.55096009284758e-05,0.000450745683463386,0.000896029291615986,0.0010226863377835,0.0010654543220472,0.000504130812261714,0.000652287709680044,3.25167261209671e-05,0.000662760428547178,0.0011334053632167,0.00115442656981618,0.000529589256496537,0.000600755971153947,1.74030486459893e-05,0.000106852945669478,0.000648897233961815,0.000954935042621937,0.00106553511144448,0.000785882737334828,0.000635034875794229,1.66178737812441e-05,4.07452957642229e-05,0.000617029921349052,0.000795497507211778,0.00108744865469476,0.00118368509477874,0.000776624107040926,3.96666633228656e-05,0.00087057703858943,0.00132333995969741,0.000705341216479854,0.000635690627503227,0.000682520885510602,0.000611055559592755,3.74034102248883e-09,7.17766407928616e-05,0.000282803340961805,0.000455371688341207,0.00112335670720198,0.00122444754819911,0.000700025811479064,0.000534372339827405,0.000522042872500366,6.01382935881496e-09,8.02698366087319e-06,3.59494001231649e-05,0.00077919150634727,0.00100284171398869,0.000598252828626773,0.000790441669822887,6.19213392750475e-09,3.90976443703687e-06,8.18958648647006e-05,0.000649607875041234,0.000277452576281894,7.14259194086493e-09,0.000104191680255406,0.000799915011919853,5.12388284146028e-09,8.53144506163734e-09,4.42709346754981e-06,2.4541711979104e-05,9.49338919622796e-05,0.000122831939468494,0.000135931213257647,0.000666827506008929,9.46245907536922e-06,2.85107093090132e-05,4.24893609054054e-05,0.000137607926882122,0.000203023913971922,0.000602363716975598,3.84169271813022e-09,5.56813340141575e-09,1.981643881412e-05,0.00019432278669547,0.000220774232100378,5.79924572723952e-05,5.54606026519563e-05,5.8524231341907e-05,6.64257572179086e-06,2.21968446166242e-05,0.000112107799398411,0.000177354941760748,6.38617649178738e-05,6.49431518886584e-05,6.52366285052953e-05,3.71977281350191e-05,7.94898847226711e-05,0.000195090104733794,0.000169731248995044,6.76214525780594e-05,7.37554275847814e-05,0.000106882955667898,3.04967860846385e-05,0.0001178103820062,0.000210123606357483,0.000237246486811066,0,7.51567574083325e-05,6.4191730037258e-05,7.06029402324912e-05,8.01632088730129e-05,6.25976582041392e-05,5.99191622652155e-05,4.93100550537323e-05,7.07446703751785e-05,7.04900170742215e-05,6.09855907106842e-05,3.7679969733818e-05,3.38369192305777e-05,9.2501641413608e-05,0.000123279540059798,5.24619384145192e-05,2.94130080119229e-05,2.76327269402706e-05,6.75772956051931e-05,4.65480942026213e-05,3.70163768707126e-05,2.44353963003124e-05,0.000145498534572282,4.43034600448389e-05,3.54224391104234e-05,2.51159416389413e-05,2.33411701378164e-05,3.9660327724168e-05,3.17845751346141e-05,4.72852646404017e-05,5.35118590759979e-05
3,0,7.79134700904523e-09,0.000667262215451649,0.0383568956140751,6.77892836023644e-08,7.73988131987174e-07,9.57257582896228e-07,0.044095159235893,2.94575512018239e-06,7.29972261982342e-06,4.43288586856551e-06,2.53399447175787e-06,2.24856673517785e-05,1.70634028080286e-05,5.95702717574773e-06,1.33311184048684e-05,2.65649975599733e-05,3.23707498173814e-05,3.59687640235307e-05,2.15168023702277e-05,9.33310846759492e-05,0.000121299003679927,9.65552943685979e-06,3.84912484796415e-05,9.46415910690954e-05,0.000748951188275919,9.00581165370645e-05,0.000491127565245693,0.000890035082327092,1.77611593740041e-05,6.5034393973363e-05,0.000330075497747508,0.000717685368828288,0.00097162432197288,0.001087622152696,0.00258922283385901,2.04678107463593e-05,0.000138136125743335,0.00193088648258425,7.87881529372523e-05,0.000602595909042743,0.00179027800045472,0.00178492883063266,2.6864103387664e-05,0.000360815943069227,0.000645619041579333,0.000836077524477043,0.00173217741742268,0.0021522765514584,9.38961939047974e-05,0.000162163050005383,0.00224928771231576,0.00176091181687978,0.00235775441413203,4.25148961978109e-05,0.00204750542160062,0.00156309985229237,0,4.90653024468269e-05,0.000586143060083378,0.00263373355078464,0.00191703223653482,0.00160882499884018,0.00165308471018735,5.57808225160257e-05,0.000172541635058016,0.000440765699670107,0.00178103093585774,5.64089400020496e-05,0.000285848808253422,0.00307839919333111,8.53815250794125e-05,0.000237271141323055,0.000218626329548432,0,0.0032659007193311,2.04092410023225e-05,4.7046527813376e-05,0.000147575035929029,0.000187171989743278,1.08846150491371e-05,2.80178973029649e-05,9.81897945948274e-05,0.000172628337406463,6.79639326867739e-05,1.21930454017464e-05,3.11381799526775e-05,5.19357531635177e-05,7.82756452026936e-05,0.000141512839823963,0.000107772865509453,0.000878374508026118,0.000916432148225404,7.0438095058085e-05,0.000815608127215246,0.000997057641439801,0.00111993742231741,0.00109290850239622,0.000972955417418974,8.98166326606546e-06,1.69837765314371e-05,3.19805979602979e-05,0.000112975573904884,0.000922684818233571,0.000835903867517731,0.000945925057450707,0.00105745536762919,0.00111785746005068,0.00118974922811784,0.00108189492588253,1.17768080488198e-05,0.000869681980944247,0.00119980525267108,0.00125370115223596,1.38988666350881e-06,3.10514893573263e-06,7.61729477613668e-06,0.000134762053405981,0.000867201764227561,0.00078672007315934,0.000809951158573627,0.000859407762411404,0.000943521974743094,0.0012677575241706,0.00128858753928124,0.0012434794756829,8.35565400855078e-07,1.00340724729779e-05,0.000193481125774526,0.00120164296154679,0.00117616132479537,0.00125025164668197,3.67633724745051e-06,2.05037591539532e-05,0.000943603586196281,0.001191137847662,0.000654995419604565,0.00064229258335292,0.00112727552889455,0.00126845233821595,0.00133287213811747,1.02498915034451e-05,0.000402350429273205,0.00105586115948399,0.000885737917502592,0.00103730142670181,4.22993697902616e-06,0.000195908403073815,0.00104958591562907,0.00126761019702443,0.00134008606917879,0.00127292003266569,0.000886946849696833,0.000924773572856702,0.00104274948653969,3.1599131701564e-05,0.000803100636826357,0.00126765299493576,0.000962075878333959,0.000816437456928212,1.37223338355227e-05,0.000461654396131516,0.00106853226069319,0.00111905176653006,0.00131169831679627,0.00128748587612636,0.000772797628208462,0.000837799134684894,7.41383910765498e-06,3.93836722957191e-05,0.00127370170961461,0.00108828344968213,0.000657461447931477,0.000514785447107911,0,8.37027545796759e-06,9.65087501075186e-05,0.000456444958171867,0.000908336237994164,0.00103679723399995,0.00107964348618675,0.000509743851254955,0.000659595761985302,3.27856795189775e-05,0.000671576173936094,0.0011482799867491,0.00116838515626386,0.000535335559204703,0.000607568347657224,1.74165765836478e-05,0.000107952769219509,0.000657488496150778,0.000968285990397806,0.00107878234980052,0.000793430129846999,0.000642544398550224,1.65950041472959e-05,4.09671802056879e-05,0.000625123348079582,0.00080636216703992,0.00110241161078886,0.00119974179927301,0.000785132308199593,3.98401675602671e-05,0.000882789385659965,0.00134126222675071,0.000714095973084542,0.000643003740922826,0.00068861895322198,0.00061676898785068,3.69327223914517e-09,7.24165748282893e-05,0.000286096378606679,0.000461033176916418,0.0011394411425546,0.00124149411404213,0.000709637195192621,0.000541326150435399,0.000528092683884703,5.90030688989685e-09,8.06062563775972e-06,3.62816477398029e-05,0.000790093558471559,0.00101749377720802,0.000607277040549064,0.000797476348156123,6.06017471512449e-09,3.92805269078404e-06,8.27655380926621e-05,0.000658701055127978,0.000281446611841335,6.99753732522711e-09,0.000105326404174327,0.000808393697939087,5.01597142523443e-09,8.37611004306797e-09,4.4699741162824e-06,2.47967345090825e-05,9.59767244875117e-05,0.000124655745565069,0.000137962828435955,0.000674865690062609,9.55943178432378e-06,2.88115834302209e-05,4.29440438530554e-05,0.000139824772450295,0.000206254910466658,0.000610528672533303,3.80749678882767e-09,5.49732664398241e-09,2.00162858137426e-05,0.000197670786263381,0.000224686020388251,6.10650010572537e-05,5.85079123441734e-05,6.13543130634439e-05,6.67874563945299e-06,2.24185490722277e-05,0.00011395453015436,0.00018058432305585,6.80352681114941e-05,6.96422266452668e-05,6.9254631085433e-05,3.77038839652161e-05,8.07906333096925e-05,0.000198759592830471,0.000172875884182444,7.16978406301522e-05,7.9951302778439e-05,0.000116779175519769,3.08857036736553e-05,0.000120022608825368,0.000214128686777865,0.000241681526051091,0,8.14458645832736e-05,6.52367851927483e-05,7.45717943796083e-05,8.53065718387192e-05,6.76605792783306e-05,6.51767549208444e-05,5.00753877199434e-05,7.19301944998568e-05,7.16557611501854e-05,6.49038427049593e-05,4.06510941661626e-05,3.66263752089836e-05,9.41460602573617e-05,0.000125553897223811,5.53493933868336e-05,3.17243345814837e-05,3.00861589949908e-05,6.87499869281835e-05,4.90139743676982e-05,3.93118513949937e-05,2.63491733643189e-05,0.000147887442193048,4.65057727764899e-05,3.74502907557478e-05,2.6854588403572e-05,2.53647464169478e-05,4.16173226046484e-05,3.35493089162023e-05,4.92494593563577e-05,5.4089748682853e-05
4,0,9.91185815923686e-09,9.17844746296628e-09,0.00393703341129467,8.74863807171279e-08,1.00706124723649e-06,1.23666091767349e-06,0.031225816779368,3.86578106513605e-06,9.54018369569625e-06,5.77322798998086e-06,3.19606704050068e-06,2.96174813655329e-05,2.2425626143101e-05,7.68914037489035e-06,1.76385458213835e-05,3.51006396582066e-05,4.27476330829862e-05,4.74991433159128e-05,2.83245879021772e-05,0.000124065862494972,0.000160174341055041,1.2812287407569e-05,5.11251873349567e-05,0.000125882766709468,0.00101589567123269,0.000119810489016161,0.000657670687777976,0.00119687358010893,2.35838531999567e-05,8.65555798006676e-05,0.000441192621911002,0.00096163083000874,0.00130578120005929,0.00146277172560778,0.00410502818604298,2.71788945197725e-05,0.000184208337557981,0.00282239799427614,0.000104936057647039,0.00080549911997287,0.00250816081698585,0.0023275548646148,3.56987079000445e-05,0.000481701421935738,0.000861947242527122,0.00111555612259867,0.00215380065887259,0.00288175206742784,0.000125121381050562,0.00021622426998388,0.00337555106770492,0.00246358573646109,0.00300920210936313,5.65633062763871e-05,0.00301965996539394,0.00192244115915025,0,6.53009372776933e-05,0.00077863309148909,0.00390322699355536,0.00277690036496106,0.00212045311589162,0.00224673721310679,7.421564788626e-05,0.000230014653896598,0.000585545358093603,0.00260807387199554,7.49725347589198e-05,0.000378359541152683,0.00414809724159099,0.000113228506122406,0.000314066211219921,0.000289300232326307,0,0.00431451062608441,2.70316389515975e-05,6.22074080620177e-05,0.000194899997851903,0.000247837137354323,1.43788078459504e-05,3.69707987044229e-05,0.000129609680339174,0.000228834920773574,8.96355672929315e-05,1.60766248054537e-05,4.10433490119776e-05,6.84660792388386e-05,0.000103473991394795,0.000187960350235424,0.000143158929319618,0.00116197565145697,0.00121308882822633,9.34983993903754e-05,0.00107587072284441,0.00132120480776547,0.00148308718504923,0.00144756054841291,0.0012895222229996,1.18794041954384e-05,2.24055568143466e-05,4.2367611956186e-05,0.000150224574249107,0.00121834507158727,0.00110243261135407,0.00125079159630141,0.00139954855006764,0.00147684476736717,0.00157647858397673,0.00143972011479314,1.55438835551104e-05,0.00114632063729477,0.00157589218341418,0.0016520123025532,1.82489912128469e-06,4.07941375180005e-06,1.00374360463158e-05,0.000179221056376838,0.00114264776258715,0.00103534707182091,0.0010643727882617,0.00112749386174668,0.00123600519217867,0.00167535943991281,0.0017304715012334,0.001687897612876,1.09610775112676e-06,1.32508758632132e-05,0.000257446913403302,0.00159088753736018,0.00153832864663265,0.00166568939677266,4.84188973609582e-06,2.71646253076014e-05,0.00125870759069314,0.00157433211061433,0.000859954836256338,0.00084091152670251,0.00148644241803018,0.00172552091326788,0.00183663070611256,1.35620279105888e-05,0.000536174253414918,0.0014090671472879,0.00116738728484191,0.00137505780991442,5.58069777893015e-06,0.000260629185740623,0.00140117154758861,0.0016829376555504,0.00177637485645507,0.00168420628906265,0.00116149289486258,0.00121914070936508,0.00140055060523074,4.19033193107791e-05,0.00107211995655692,0.00168362737304463,0.0012692091744059,0.00107140189502341,1.81579140212779e-05,0.000615662286868925,0.00142607937543258,0.00149238078880115,0.00174195875970611,0.00170561353585057,0.00101625754090992,0.00111130614911764,9.79379222047624e-06,5.22800975741354e-05,0.00168809342553104,0.00143772871676764,0.000864317652530544,0.000676704258414869,0,1.10622835990016e-05,0.000128280025429293,0.000608781907146501,0.00121250753058405,0.00138378331710379,0.00143970552271708,0.000670266127678435,0.000866620657826718,4.34916056234645e-05,0.000896137421919641,0.00152995417492163,0.00155152425654322,0.000703492518021649,0.000798299089990506,2.30880148753556e-05,0.000143514778315542,0.000877219015804639,0.00129338316668009,0.00143432640445916,0.00104648824251177,0.000844488947940425,2.20104823170692e-05,5.4414176127232e-05,0.000833976461587242,0.00107635999539089,0.00147278907312489,0.00160078800933217,0.00103978734489915,5.29348312382703e-05,0.00118025497887367,0.00178881455766853,0.000949780800999536,0.000852895942724445,0.000904423069202514,0.000809399142937692,4.82477573610147e-09,9.63056707082943e-05,0.000381158384730589,0.000614830849316905,0.00152516485279533,0.00165766107553404,0.000947370171591755,0.000721088313317184,0.000694549521606994,7.63604058143867e-09,1.06814979925013e-05,4.82190221899141e-05,0.00105696144752535,0.00136271013901503,0.000812814870834447,0.0010488294006332,7.81368782649661e-09,5.20481613619903e-06,0.000110145672005659,0.000881215011276189,0.000375476458942741,8.97550490768441e-09,0.00014021816107392,0.00106866913367267,6.43547270438313e-09,1.08327299760262e-08,5.93544417490885e-06,3.29867774155315e-05,0.000127761230941023,0.000166041563877812,0.000183793942574801,0.000895924674120215,1.27059209615605e-05,3.83251679679761e-05,5.7134155011149e-05,0.000186592980147182,0.000275583759190579,0.000813490767643114,4.8124437538885e-09,7.00825639183177e-09,2.66268234479747e-05,0.000264350773366155,0.000301051606585978,8.91799580114246e-05,8.60129803315835e-05,8.85688654816783e-05,8.89622452420285e-06,2.99005065145179e-05,0.00015249805098157,0.000242000444215096,0.000102967172469438,0.000107229050736841,0.000103164251717978,5.05149056063854e-05,0.000108350010256182,0.000266605840725415,0.00023177725003869,0.000106933545890927,0.000124507883056533,0.000175536000540296,4.14690208157205e-05,0.00016105808643631,0.000287120162273379,0.000323914097310128,0,0.000128106631837293,8.73109420014618e-05,0.000109675060713359,0.000128383257800355,0.000105704810076825,0.000101269752646144,6.69835775150964e-05,9.63255473033765e-05,9.58990631352855e-05,9.75136531759288e-05,6.34972956223432e-05,5.77150189112579e-05,0.000126257534824916,0.000168391307464407,8.13355317587984e-05,4.9488841238966e-05,4.78621755786702e-05,9.2100200804209e-05,7.18707822012834e-05,5.90091362148792e-05,4.10419084968759e-05,0.000197459790758944,6.78464205961864e-05,5.57362736147263e-05,4.10603024400382e-05,3.99983927640212e-05,6.07871540634589e-05,4.97650649553657e-05,7.04676174764408e-05,7.18397653108582e-05
