"source_site","receiving_site","transfer_probability"
"BP_BR_1","SR_S_1",0.000106938477074989
"BP_BR_1","SR_S_2",0.000103086116709232
"BP_BR_1","SR_S_5",0.00017709523666295
"BP_BR_1","SR_SS_1",8.89225552104286e-05
"BP_BR_2","BP_BR_1",0.000508532676817327
"BP_BR_2","BP_BR_2",0.0757413313609364
"BP_BR_2","BP_BR_3",0.0944765248733107
"BP_BR_2","BP_SS_2",0.268032184808694
"BP_BR_2","HR_BR_1",0.000204416964818778
"BP_BR_2","HR_BR_2",5.92929749442436e-05
"BP_BR_2","HR_BR_3",0.000142002007499032
"BP_BR_2","HR_BR_4",0.000134586586490354
"BP_BR_2","HR_BR_5",8.47480225021682e-05
"BP_BR_2","HR_BR_6",0.000127487186817302
"BP_BR_2","HR_BR_7",0.000401024659983328
"BP_BR_2","HR_BR_8",0.00022218816641936
"BP_BR_2","HR_C_1",7.61827785810207e-05
"BP_BR_2","HR_C_2",0.000118834435987902
"BP_BR_2","HR_C_3",4.29161960522633e-05
"BP_BR_2","HR_C_4",0.000178417429371588
"BP_BR_2","HR_C_5",8.86735559363861e-05
"BP_BR_2","HR_C_6",0.000204859621724577
"BP_BR_2","HR_C_7",0.000126824181389613
"BP_BR_2","HR_C_8",8.61118650121092e-05
"BP_BR_2","HR_IF_1",3.63235502745677e-05
"BP_BR_2","HR_IF_2",2.66101253555997e-05
"BP_BR_2","HR_IF_3",4.98006247685004e-05
"BP_BR_2","HR_IF_4",9.56386412777844e-05
"BP_BR_2","HR_IF_5",4.84167806476707e-05
"BP_BR_2","HR_IF_6",2.87399434714405e-05
"BP_BR_2","HR_IF_7",5.79509069945059e-05
"BP_BR_2","HR_IF_8",0.000100301500060756
"BP_BR_2","HR_IF_9",6.43225813457157e-05
"BP_BR_2","HR_OF_1",3.39537704970363e-05
"BP_BR_2","HR_OF_2",0.000110269246980329
"BP_BR_2","HR_OF_3",7.0586762057391e-05
"BP_BR_2","HR_OF_4",0.000165983734613843
"BP_BR_2","HR_OF_5",9.79695942453304e-05
"BP_BR_2","HR_OF_9",7.71039068534869e-05
"BP_BR_2","HR_S_10",0.000191658092314935
"BP_BR_2","HR_S_11",0.000188251684613669
"BP_BR_2","HR_S_13",0.000559546303205182
"BP_BR_2","HR_S_14",0.000150752988916238
"BP_BR_2","HR_S_15",0.000200668468231858
"BP_BR_2","HR_S_2",0.00034051878168013
"BP_BR_2","HR_S_3",0.000357426498485614
"BP_BR_2","HR_S_4",0.000266386367128465
"BP_BR_2","HR_S_5",0.000220718270147206
"BP_BR_2","HR_S_6",0.000354736009116147
"BP_BR_2","HR_S_7",0.000328231974129923
"BP_BR_2","HR_S_8",0.000451367921964664
"BP_BR_2","HR_S_9",0.000174240640461298
"BP_BR_2","HR_SS_1",0.000153922822560979
"BP_BR_2","HR_SS_2",0.000200566507230736
"BP_BR_2","JP_BR_1",0.000343567858939562
"BP_BR_2","JP_S_1",0.000334680760463908
"BP_BR_2","MR_BR_1",0.000399466936581821
"BP_BR_2","MR_BR_10",0.0012663614189569
"BP_BR_2","MR_BR_11",0.00208375329846872
"BP_BR_2","MR_BR_12",0.00106158203289076
"BP_BR_2","MR_BR_13",0.000835404733188167
"BP_BR_2","MR_BR_14",0.00196862967775574
"BP_BR_2","MR_BR_15",0.00118426581126661
"BP_BR_2","MR_BR_16",0.0010146002541311
"BP_BR_2","MR_BR_17",0.00197988577282239
"BP_BR_2","MR_BR_18",0.00220287292438339
"BP_BR_2","MR_BR_2",0.000678717675910981
"BP_BR_2","MR_BR_3",0.000298130797114928
"BP_BR_2","MR_BR_4",0.000440996737239353
"BP_BR_2","MR_BR_5",0.000643035443900943
"BP_BR_2","MR_BR_6",0.000698139272713832
"BP_BR_2","MR_BR_7",0.00165092738280259
"BP_BR_2","MR_BR_8",0.000389468277344771
"BP_BR_2","MR_BR_9",0.00138614669545769
"BP_BR_2","MR_C_1",0.000431639976728701
"BP_BR_2","MR_C_10",0.000433985862303879
"BP_BR_2","MR_C_11",0.000563945188356821
"BP_BR_2","MR_C_12",0.0012074816149236
"BP_BR_2","MR_C_13",0.000537949277257913
"BP_BR_2","MR_C_14",0.000366353788786222
"BP_BR_2","MR_C_15",0.000503839544715499
"BP_BR_2","MR_C_16",0.000267383568734912
"BP_BR_2","MR_C_2",8.97748387262041e-05
"BP_BR_2","MR_C_3",0.000494816420995208
"BP_BR_2","MR_C_4",0.000470569758072499
"BP_BR_2","MR_C_5",0.000388578883348479
"BP_BR_2","MR_C_6",0.000361044826361405
"BP_BR_2","MR_C_7",0.000902861469880467
"BP_BR_2","MR_C_8",0.000615101635356689
"BP_BR_2","MR_C_9",0.000307666118465247
"BP_BR_2","MR_IF_1",0.000129155518817911
"BP_BR_2","MR_IF_10",5.42702211775002e-05
"BP_BR_2","MR_IF_11",0.000310644096091103
"BP_BR_2","MR_IF_12",0.000394051344548234
"BP_BR_2","MR_IF_13",0.000101935256682368
"BP_BR_2","MR_IF_14",0.000186411747377591
"BP_BR_2","MR_IF_15",8.26401829509786e-05
"BP_BR_2","MR_IF_16",0.000167322228620071
"BP_BR_2","MR_IF_17",0.000473655607427837
"BP_BR_2","MR_IF_18",0.000279537806457705
"BP_BR_2","MR_IF_19",0.000110440994425345
"BP_BR_2","MR_IF_2",0.00012876273043986
"BP_BR_2","MR_IF_20",0.000131157717744961
"BP_BR_2","MR_IF_21",0.000170695977435699
"BP_BR_2","MR_IF_22",9.83716200019062e-05
"BP_BR_2","MR_IF_23",0.000181141193499132
"BP_BR_2","MR_IF_24",0.000112639160074674
"BP_BR_2","MR_IF_25",0.000153244460934175
"BP_BR_2","MR_IF_26",0.000358907814302359
"BP_BR_2","MR_IF_27",6.21592716766421e-05
"BP_BR_2","MR_IF_28",0.000131030723282709
"BP_BR_2","MR_IF_29",0.000186593213598513
"BP_BR_2","MR_IF_3",0.000101965340487011
"BP_BR_2","MR_IF_30",0.000592099270610291
"BP_BR_2","MR_IF_31",0.000461599191486447
"BP_BR_2","MR_IF_32",0.000132592239880706
"BP_BR_2","MR_IF_33",0.000211252190304871
"BP_BR_2","MR_IF_4",9.43863666231126e-05
"BP_BR_2","MR_IF_5",5.04019686602839e-05
"BP_BR_2","MR_IF_6",0.000127094216584846
"BP_BR_2","MR_IF_7",0.000146341042264895
"BP_BR_2","MR_IF_8",0.000355126747116543
"BP_BR_2","MR_IF_9",0.000211492069005261
"BP_BR_2","MR_OF_1",0.000139420569076328
"BP_BR_2","MR_OF_10",0.000295476144625112
"BP_BR_2","MR_OF_2",0.000623723133865419
"BP_BR_2","MR_OF_6",0.000967895018102986
"BP_BR_2","MR_OF_7",0.000341162500716801
"BP_BR_2","MR_OF_8",0.000434115798531233
"BP_BR_2","MR_OF_9",0.00048496742353115
"BP_BR_2","MR_S_1",0.00217484051320291
"BP_BR_2","MR_S_11",0.0017050631389071
"BP_BR_2","MR_S_12",0.00106173652243103
"BP_BR_2","MR_S_13",0.000694183005936351
"BP_BR_2","MR_S_14",0.00205170600112359
"BP_BR_2","MR_S_15",0.00223485286257768
"BP_BR_2","MR_S_16",0.00110497303416192
"BP_BR_2","MR_S_2",0.0029796624381021
"BP_BR_2","MR_S_20",0.00171551071395561
"BP_BR_2","MR_S_22",0.00111947683125798
"BP_BR_2","MR_S_23",0.00172241328679438
"BP_BR_2","MR_S_24",0.000891949943220598
"BP_BR_2","MR_S_26",0.000885393555185219
"BP_BR_2","MR_S_27",0.000728009784674287
"BP_BR_2","MR_S_28",0.000858392271892842
"BP_BR_2","MR_S_4",0.00179280452170686
"BP_BR_2","MR_S_5",0.000778022789963208
"BP_BR_2","MR_S_6",0.00229764729196281
"BP_BR_2","MR_S_7",0.00160949191125681
"BP_BR_2","MR_S_8",0.0014692746368124
"BP_BR_2","MR_S_9",0.000848933598053395
"BP_BR_2","MR_SS_10",0.00126551970315272
"BP_BR_2","MR_SS_11",0.00174901346839313
"BP_BR_2","MR_SS_13",0.000435169060554097
"BP_BR_2","MR_SS_14",0.000349102858439914
"BP_BR_2","MR_SS_15",0.000693673748014297
"BP_BR_2","MR_SS_16",0.000485119102609132
"BP_BR_2","MR_SS_4",0.000996817663585742
"BP_BR_2","MR_SS_5",0.000610871163763129
"BP_BR_2","MR_SS_7",0.000771201359072553
"BP_BR_2","MR_SS_8",0.000363777469430947
"BP_BR_2","MR_SS_9",0.000272341866377527
"BP_BR_2","NR_BR_1",7.7719018109278e-06
"BP_BR_2","NR_BR_2",1.58714988691608e-05
"BP_BR_2","NR_BR_3",2.53294350917874e-05
"BP_BR_2","NR_BR_4",1.97837121051209e-05
"BP_BR_2","NR_C_1",1.6690332985169e-05
"BP_BR_2","NR_C_2",1.84836126382197e-06
"BP_BR_2","NR_C_3",2.44458904301819e-05
"BP_BR_2","NR_C_4",3.62259957903792e-06
"BP_BR_2","NR_C_5",7.18761348560869e-06
"BP_BR_2","NR_IF_1",1.66415035249745e-06
"BP_BR_2","NR_IF_2",3.408453339798e-06
"BP_BR_2","NR_IF_3",2.67776626413706e-06
"BP_BR_2","NR_OF_1",3.86321178108792e-06
"BP_BR_2","NR_OF_2",6.69448558866973e-06
"BP_BR_2","NR_OF_3",1.61952142833923e-05
"BP_BR_2","NR_OF_4",1.80087631916795e-06
"BP_BR_2","NR_OF_6",9.73587436027942e-06
"BP_BR_2","NR_OF_7",1.23478836789222e-05
"BP_BR_2","NR_S_1",1.36444004351352e-05
"BP_BR_2","NR_S_2",1.67242777572478e-05
"BP_BR_2","NR_S_3",1.16954127351835e-05
"BP_BR_2","NR_S_5",2.91738212368912e-05
"BP_BR_2","NR_S_6",2.33846364653202e-05
"BP_BR_2","NR_S_7",1.60519615657023e-05
"BP_BR_2","OR_BR_1",0.000282975413651754
"BP_BR_2","SR_BR_1",3.207967576566e-05
"BP_BR_2","SR_BR_2",0.00010206671578318
"BP_BR_2","SR_C_1",5.33329872123247e-05
"BP_BR_2","SR_C_2",5.70084106016723e-05
"BP_BR_2","SR_C_3",0.000106041777482559
"BP_BR_2","SR_OF_1",3.51740452820868e-05
"BP_BR_2","SR_S_1",7.50986066223417e-05
"BP_BR_2","SR_S_2",6.90023805799159e-05
"BP_BR_2","SR_S_5",0.000110613546697877
"BP_BR_2","SR_SS_1",5.90664714197774e-05
"BP_BR_3","BP_BR_1",0.000315906922895688
"BP_BR_3","BP_BR_2",0.000331138774873439
"BP_BR_3","BP_BR_3",0.0645207185543482
"BP_BR_3","BP_SS_2",0.000294360558750966
"BP_BR_3","HR_BR_1",0.000141048301846512
"BP_BR_3","HR_BR_2",4.12496552872932e-05
"BP_BR_3","HR_BR_3",9.84455538004348e-05
"BP_BR_3","HR_BR_4",9.34016749411879e-05
"BP_BR_3","HR_BR_5",5.86031839133204e-05
"BP_BR_3","HR_BR_6",8.77859238871044e-05
"BP_BR_3","HR_BR_7",0.000277047580468528
"BP_BR_3","HR_BR_8",0.000151837666656884
"BP_BR_3","HR_C_1",5.31331055657893e-05
"BP_BR_3","HR_C_2",8.30447774745667e-05
"BP_BR_3","HR_C_3",2.99906645480708e-05
"BP_BR_3","HR_C_4",0.000122144791036134
"BP_BR_3","HR_C_5",6.16584520008618e-05
"BP_BR_3","HR_C_6",0.000142772606898508
"BP_BR_3","HR_C_7",8.83449169755869e-05
"BP_BR_3","HR_C_8",5.95501411140525e-05
"BP_BR_3","HR_IF_1",2.53791325665934e-05
"BP_BR_3","HR_IF_2",1.85864290267666e-05
"BP_BR_3","HR_IF_3",3.47708703848101e-05
"BP_BR_3","HR_IF_4",6.62638886209484e-05
"BP_BR_3","HR_IF_5",3.38225917258033e-05
"BP_BR_3","HR_IF_6",2.00502421775377e-05
"BP_BR_3","HR_IF_7",4.03094339589539e-05
"BP_BR_3","HR_IF_8",6.93028634291844e-05
"BP_BR_3","HR_IF_9",4.4540669361888e-05
"BP_BR_3","HR_OF_1",2.36676388395575e-05
"BP_BR_3","HR_OF_2",7.66843856565332e-05
"BP_BR_3","HR_OF_3",4.90169862758335e-05
"BP_BR_3","HR_OF_4",0.000115721884165852
"BP_BR_3","HR_OF_5",6.76358495324564e-05
"BP_BR_3","HR_OF_9",5.38698413095495e-05
"BP_BR_3","HR_S_10",0.000132970952697293
"BP_BR_3","HR_S_11",0.000131592417855212
"BP_BR_3","HR_S_13",0.000387733619124926
"BP_BR_3","HR_S_14",0.000103576199874878
"BP_BR_3","HR_S_15",0.000140180141357776
"BP_BR_3","HR_S_2",0.000237913539938233
"BP_BR_3","HR_S_3",0.000244564328425459
"BP_BR_3","HR_S_4",0.000185228080341121
"BP_BR_3","HR_S_5",0.000153780806312513
"BP_BR_3","HR_S_6",0.000247163864011515
"BP_BR_3","HR_S_7",0.000226154518969615
"BP_BR_3","HR_S_8",0.00031228732751492
"BP_BR_3","HR_S_9",0.000119337523179971
"BP_BR_3","HR_SS_1",0.000106498434069597
"BP_BR_3","HR_SS_2",0.000138598199851809
"BP_BR_3","JP_BR_1",0.000232668913485814
"BP_BR_3","JP_S_1",0.000226905246442398
"BP_BR_3","MR_BR_1",0.000278689887295799
"BP_BR_3","MR_BR_10",0.00042727406338786
"BP_BR_3","MR_BR_11",0.00125215374286405
"BP_BR_3","MR_BR_12",0.000448359787625407
"BP_BR_3","MR_BR_13",0.000477061848425333
"BP_BR_3","MR_BR_14",0.00103431534124075
"BP_BR_3","MR_BR_15",0.000596987681273628
"BP_BR_3","MR_BR_16",0.000560945383089697
"BP_BR_3","MR_BR_17",0.00102264501264334
"BP_BR_3","MR_BR_18",0.000951379228715884
"BP_BR_3","MR_BR_2",0.000473755461138999
"BP_BR_3","MR_BR_3",0.000206738715111174
"BP_BR_3","MR_BR_4",0.000299404248502991
"BP_BR_3","MR_BR_5",0.000423007570303119
"BP_BR_3","MR_BR_6",0.000367050586912209
"BP_BR_3","MR_BR_7",0.00111894096511268
"BP_BR_3","MR_BR_8",0.000257794248348196
"BP_BR_3","MR_BR_9",0.000394554542962282
"BP_BR_3","MR_C_1",0.000274607980392332
"BP_BR_3","MR_C_10",0.000277219949177053
"BP_BR_3","MR_C_11",0.000364011976022297
"BP_BR_3","MR_C_12",0.000604421694540683
"BP_BR_3","MR_C_13",0.000398936529155771
"BP_BR_3","MR_C_14",0.000124469956315015
"BP_BR_3","MR_C_15",0.000353016662040406
"BP_BR_3","MR_C_16",0.000202405452612263
"BP_BR_3","MR_C_2",6.43160803897978e-05
"BP_BR_3","MR_C_3",0.00027550106683599
"BP_BR_3","MR_C_4",0.000335989803729353
"BP_BR_3","MR_C_5",0.000185176543411053
"BP_BR_3","MR_C_6",0.000257707664388468
"BP_BR_3","MR_C_7",0.00068732868037033
"BP_BR_3","MR_C_8",0.000394651346123293
"BP_BR_3","MR_C_9",0.000222529505448643
"BP_BR_3","MR_IF_1",9.43719771194435e-05
"BP_BR_3","MR_IF_10",3.85300860176649e-05
"BP_BR_3","MR_IF_11",0.000222384966745305
"BP_BR_3","MR_IF_12",0.000152850105494647
"BP_BR_3","MR_IF_13",7.1672482447129e-05
"BP_BR_3","MR_IF_14",0.00012786055005369
"BP_BR_3","MR_IF_15",5.797110753214e-05
"BP_BR_3","MR_IF_16",0.00011769503977044
"BP_BR_3","MR_IF_17",0.00030457997549642
"BP_BR_3","MR_IF_18",9.38241844015555e-05
"BP_BR_3","MR_IF_19",7.40316755262621e-05
"BP_BR_3","MR_IF_2",9.55413885813652e-05
"BP_BR_3","MR_IF_20",8.65057826438739e-05
"BP_BR_3","MR_IF_21",0.00010922521640745
"BP_BR_3","MR_IF_22",7.14110112787563e-05
"BP_BR_3","MR_IF_23",0.000108574936328171
"BP_BR_3","MR_IF_24",7.62125738491994e-05
"BP_BR_3","MR_IF_25",0.000113268611503173
"BP_BR_3","MR_IF_26",0.000156989708676398
"BP_BR_3","MR_IF_27",4.4489107104945e-05
"BP_BR_3","MR_IF_28",9.49233900714859e-05
"BP_BR_3","MR_IF_29",8.36078404779484e-05
"BP_BR_3","MR_IF_3",7.4951530959869e-05
"BP_BR_3","MR_IF_30",0.000201720949834373
"BP_BR_3","MR_IF_31",0.000301676959197626
"BP_BR_3","MR_IF_32",9.48297969692055e-05
"BP_BR_3","MR_IF_33",0.000144057438316701
"BP_BR_3","MR_IF_4",6.90886490838818e-05
"BP_BR_3","MR_IF_5",3.55443271868117e-05
"BP_BR_3","MR_IF_6",9.56043275631952e-05
"BP_BR_3","MR_IF_7",9.45938804065893e-05
"BP_BR_3","MR_IF_8",0.00024267646891672
"BP_BR_3","MR_IF_9",0.000106026516898746
"BP_BR_3","MR_OF_1",9.80016957881852e-05
"BP_BR_3","MR_OF_10",0.000208548205338965
"BP_BR_3","MR_OF_2",0.000401581996803399
"BP_BR_3","MR_OF_6",0.000351379835901907
"BP_BR_3","MR_OF_7",0.000159310504156921
"BP_BR_3","MR_OF_8",0.000213779662317791
"BP_BR_3","MR_OF_9",0.000180765219178004
"BP_BR_3","MR_S_1",0.00138295014138673
"BP_BR_3","MR_S_11",0.000854752954075478
"BP_BR_3","MR_S_12",0.000793858895875476
"BP_BR_3","MR_S_13",0.00048371613919812
"BP_BR_3","MR_S_14",0.000998243208321299
"BP_BR_3","MR_S_15",0.00163409015024755
"BP_BR_3","MR_S_16",0.000482169095347449
"BP_BR_3","MR_S_2",0.00185531202689091
"BP_BR_3","MR_S_20",0.00112493484709533
"BP_BR_3","MR_S_22",0.0006208607252099
"BP_BR_3","MR_S_23",0.00129951993314242
"BP_BR_3","MR_S_24",0.000662475497016813
"BP_BR_3","MR_S_26",0.000512105918903624
"BP_BR_3","MR_S_27",0.00047434116029447
"BP_BR_3","MR_S_28",0.00053619282654947
"BP_BR_3","MR_S_4",0.0012758466186128
"BP_BR_3","MR_S_5",0.000575141928975911
"BP_BR_3","MR_S_6",0.00126993470081615
"BP_BR_3","MR_S_7",0.00111574429126568
"BP_BR_3","MR_S_8",0.0011170856485186
"BP_BR_3","MR_S_9",0.000591020569270496
"BP_BR_3","MR_SS_10",0.000445585704556038
