RCP,MCDAAlgs,Years,Guided,PrSites,Seed1,Seed2,SRM,AssistedAdapt,NaturalAdapt,CoralCover,Cult_ES,Prov_ES
26,1,20,1,1,0.005,0,6,0,0.05,1,0.173786428,0.24813402
26,1,20,1,1,0.005,0,6,0,0.05,1,0.316950121,0.483128682
26,1,20,1,1,0.005,0,6,0,0.05,1,0.255466725,0.38227463
26,1,20,1,1,0.005,0,6,0,0.05,0.652409597,0.097861984,0.126090836
26,1,20,1,1,0.005,0,6,0,0.05,1,0.215423806,0.319497117
26,1,20,1,1,0.005,0,6,0,0.05,1,0.173701081,0.248358927
26,1,20,1,1,0.005,0,6,0,0.05,1,0.237713917,0.352839247
26,1,20,1,1,0.005,0,6,0,0.05,0.875062583,0.130972333,0.170919666
26,1,20,1,1,0.005,0,6,0,0.05,1,0.202216935,0.292171659
26,1,20,1,1,0.005,0,6,6,0,1,0.256023525,0.380306274
26,1,20,1,1,0.005,0,6,6,0,1,0.187346216,0.270056371
26,1,20,1,1,0.005,0,6,6,0,1,0.361139167,0.552777358
26,1,20,1,1,0.005,0,6,6,0,1,0.264535844,0.394655825
26,1,20,1,1,0.005,0,6,6,0,0.575307215,0.106066295,0.144838196
26,1,20,1,1,0.005,0,6,6,0,1,0.250579025,0.376005168
26,1,20,1,1,0.005,0,6,6,0,0.95878411,0.190859923,0.277891379
26,1,20,1,1,0.005,0,6,6,0,1,0.246095247,0.364256928
26,1,20,1,1,0.005,0,6,6,0,0.764662688,0.136607085,0.183505885
26,1,20,1,1,0.005,0,6,6,0,1,0.210056558,0.302443697
26,1,20,1,1,0.005,0,6,6,0.05,1,0.303686495,0.459428111
26,1,20,1,1,0.005,0,6,6,0.05,1,0.226499541,0.334558337
26,1,20,1,1,0.005,0,6,6,0.05,1,0.377423574,0.579429949
26,1,20,1,1,0.005,0,6,6,0.05,1,0.313567666,0.475689249
26,1,20,1,1,0.005,0,6,6,0.05,0.754978117,0.141326845,0.199788482
26,1,20,1,1,0.005,0,6,6,0.05,1,0.282219936,0.426338544
26,1,20,1,1,0.005,0,6,6,0.05,1,0.228609838,0.337937553
26,1,20,1,1,0.005,0,6,6,0.05,1,0.298507236,0.450827115
26,1,20,1,1,0.005,0,6,6,0.05,0.9933747,0.180307732,0.255950777
26,1,20,1,1,0.005,0,6,6,0.05,1,0.258397205,0.384134282
26,1,20,1,1,0.005,0.005,0,0,0,1,0.188161099,0.26836503
26,1,20,1,1,0.005,0.005,0,0,0,0.910942326,0.136425922,0.18405379
26,1,20,1,1,0.005,0.005,0,0,0,1,0.293366132,0.444363618
26,1,20,1,1,0.005,0.005,0,0,0,1,0.204264376,0.295919803
26,1,20,1,1,0.005,0.005,0,0,0,0.480334969,0.069872911,0.080809648
26,1,20,1,1,0.005,0.005,0,0,0,1,0.180249627,0.263058761
26,1,20,1,1,0.005,0.005,0,0,0,0.834998541,0.133985641,0.18386594
26,1,20,1,1,0.005,0.005,0,0,0,1,0.183751673,0.26153887
26,1,20,1,1,0.005,0.005,0,0,0,0.649440004,0.09336652,0.10216831
26,1,20,1,1,0.005,0.005,0,0,0,1,0.154590717,0.20735977
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.238945028,0.354754911
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.174073103,0.248246961
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.316918609,0.482917015
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.255505248,0.382051875
26,1,20,1,1,0.005,0.005,0,0,0.05,0.653898384,0.098167495,0.126200607
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.215661061,0.3195881
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.174001825,0.248492362
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.237829501,0.352729144
26,1,20,1,1,0.005,0.005,0,0,0.05,0.877967333,0.131406308,0.171022555
26,1,20,1,1,0.005,0.005,0,0,0.05,1,0.202130762,0.291534446
26,1,20,1,1,0.005,0.005,0,6,0,1,0.254916978,0.378062428
26,1,20,1,1,0.005,0.005,0,6,0,1,0.187506406,0.269940462
26,1,20,1,1,0.005,0.005,0,6,0,1,0.360866605,0.552192021
26,1,20,1,1,0.005,0.005,0,6,0,1,0.262551639,0.39112825
26,1,20,1,1,0.005,0.005,0,6,0,0.57710414,0.106214753,0.144779572
26,1,20,1,1,0.005,0.005,0,6,0,1,0.250486438,0.375680207
26,1,20,1,1,0.005,0.005,0,6,0,0.959917108,0.190959946,0.27783312
26,1,20,1,1,0.005,0.005,0,6,0,1,0.245825453,0.363555271
26,1,20,1,1,0.005,0.005,0,6,0,0.766773231,0.136692161,0.183210981
26,1,20,1,1,0.005,0.005,0,6,0,1,0.209473064,0.300974603
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.302713778,0.457577079
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.226674537,0.334587126
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.377215953,0.578970802
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.313352583,0.475128524
26,1,20,1,1,0.005,0.005,0,6,0.05,0.756106052,0.141410681,0.19968124
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.282297974,0.426260518
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.22880345,0.337988158
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.298376608,0.450402794
26,1,20,1,1,0.005,0.005,0,6,0.05,0.995695532,0.180407256,0.255698637
26,1,20,1,1,0.005,0.005,0,6,0.05,1,0.257854791,0.382885483
26,1,20,1,1,0.005,0.005,6,0,0,1,0.188161099,0.26836503
26,1,20,1,1,0.005,0.005,6,0,0,0.910942326,0.136425922,0.18405379
26,1,20,1,1,0.005,0.005,6,0,0,1,0.293366132,0.444363618
26,1,20,1,1,0.005,0.005,6,0,0,1,0.204264376,0.295919803
26,1,20,1,1,0.005,0.005,6,0,0,0.480334969,0.069872911,0.080809648
26,1,20,1,1,0.005,0.005,6,0,0,1,0.180249627,0.263058761
26,1,20,1,1,0.005,0.005,6,0,0,0.834998541,0.133985641,0.18386594
26,1,20,1,1,0.005,0.005,6,0,0,1,0.183751673,0.26153887
26,1,20,1,1,0.005,0.005,6,0,0,0.649440004,0.09336652,0.10216831
26,1,20,1,1,0.005,0.005,6,0,0,1,0.154590717,0.20735977
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.238945028,0.354754911
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.174073103,0.248246961
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.316918609,0.482917015
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.255505248,0.382051875
26,1,20,1,1,0.005,0.005,6,0,0.05,0.653898384,0.098167495,0.126200607
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.215661061,0.3195881
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.174001825,0.248492362
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.237829501,0.352729144
26,1,20,1,1,0.005,0.005,6,0,0.05,0.877967333,0.131406308,0.171022555
26,1,20,1,1,0.005,0.005,6,0,0.05,1,0.202130762,0.291534446
26,1,20,1,1,0.005,0.005,6,6,0,1,0.254916978,0.378062428
26,1,20,1,1,0.005,0.005,6,6,0,1,0.187506406,0.269940462
26,1,20,1,1,0.005,0.005,6,6,0,1,0.360866605,0.552192021
26,1,20,1,1,0.005,0.005,6,6,0,1,0.262551639,0.39112825
26,1,20,1,1,0.005,0.005,6,6,0,0.57710414,0.106214753,0.144779572
26,1,20,1,1,0.005,0.005,6,6,0,1,0.250486438,0.375680207
26,1,20,1,1,0.005,0.005,6,6,0,0.959917108,0.190959946,0.27783312
26,1,20,1,1,0.005,0.005,6,6,0,1,0.245825453,0.363555271
26,1,20,1,1,0.005,0.005,6,6,0,0.766773231,0.136692161,0.183210981
26,1,20,1,1,0.005,0.005,6,6,0,1,0.209473064,0.300974603
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.302713778,0.457577079
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.226674537,0.334587126
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.377215953,0.578970802
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.313352583,0.475128524
26,1,20,1,1,0.005,0.005,6,6,0.05,0.756106052,0.141410681,0.19968124
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.282297974,0.426260518
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.22880345,0.337988158
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.298376608,0.450402794
26,1,20,1,1,0.005,0.005,6,6,0.05,0.995695532,0.180407256,0.255698637
26,1,20,1,1,0.005,0.005,6,6,0.05,1,0.257854791,0.382885483
26,1,20,1,2,0,0,0,0,0,1,0.180435829,0.256195965
26,1,20,1,2,0,0,0,0,0,0.896780595,0.131235412,0.175745465
26,1,20,1,2,0,0,0,0,0,1,0.271455027,0.409349335
26,1,20,1,2,0,0,0,0,0,1,0.196056021,0.282856815
26,1,20,1,2,0,0,0,0,0,0.473980714,0.067939687,0.077831037
26,1,20,1,2,0,0,0,0,0,1,0.166937847,0.241720638
26,1,20,1,2,0,0,0,0,0,0.819740809,0.127355069,0.173122625
26,1,20,1,2,0,0,0,0,0,1,0.176325607,0.249600991
26,1,20,1,2,0,0,0,0,0,0.6418877,0.091221089,0.098718562
26,1,20,1,2,0,0,0,0,0,1,0.149566123,0.199404182
26,1,20,1,2,0,0,0,0,0.05,1,0.226529506,0.335013313
26,1,20,1,2,0,0,0,0,0.05,1,0.165258996,0.234029393
26,1,20,1,2,0,0,0,0,0.05,1,0.286682264,0.434613313
26,1,20,1,2,0,0,0,0,0.05,1,0.242357568,0.361077181
26,1,20,1,2,0,0,0,0,0.05,0.644745083,0.094611303,0.120440077
26,1,20,1,2,0,0,0,0,0.05,1,0.194873536,0.286286743
26,1,20,1,2,0,0,0,0,0.05,1,0.162661414,0.230241254
26,1,20,1,2,0,0,0,0,0.05,1,0.225763339,0.333452649
26,1,20,1,2,0,0,0,0,0.05,0.86613869,0.127156169,0.164195695
26,1,20,1,2,0,0,0,0,0.05,1,0.193599411,0.277976
26,1,20,1,2,0,0,0,6,0,1,0.180435829,0.256195965
26,1,20,1,2,0,0,0,6,0,0.896780595,0.131235412,0.175745465
26,1,20,1,2,0,0,0,6,0,1,0.271455027,0.409349335
26,1,20,1,2,0,0,0,6,0,1,0.196056021,0.282856815
26,1,20,1,2,0,0,0,6,0,0.473980714,0.067939687,0.077831037
26,1,20,1,2,0,0,0,6,0,1,0.166937847,0.241720638
26,1,20,1,2,0,0,0,6,0,0.819740809,0.127355069,0.173122625
26,1,20,1,2,0,0,0,6,0,1,0.176325607,0.249600991
26,1,20,1,2,0,0,0,6,0,0.6418877,0.091221089,0.098718562
26,1,20,1,2,0,0,0,6,0,1,0.149566123,0.199404182
26,1,20,1,2,0,0,0,6,0.05,1,0.226529506,0.335013313
26,1,20,1,2,0,0,0,6,0.05,1,0.165258996,0.234029393
26,1,20,1,2,0,0,0,6,0.05,1,0.286682264,0.434613313
26,1,20,1,2,0,0,0,6,0.05,1,0.242357568,0.361077181
26,1,20,1,2,0,0,0,6,0.05,0.644745083,0.094611303,0.120440077
26,1,20,1,2,0,0,0,6,0.05,1,0.194873536,0.286286743
26,1,20,1,2,0,0,0,6,0.05,1,0.162661414,0.230241254
26,1,20,1,2,0,0,0,6,0.05,1,0.225763339,0.333452649
26,1,20,1,2,0,0,0,6,0.05,0.86613869,0.127156169,0.164195695
26,1,20,1,2,0,0,0,6,0.05,1,0.193599411,0.277976
26,1,20,1,2,0,0,6,0,0,1,0.180435829,0.256195965
26,1,20,1,2,0,0,6,0,0,0.896780595,0.131235412,0.175745465
26,1,20,1,2,0,0,6,0,0,1,0.271455027,0.409349335
26,1,20,1,2,0,0,6,0,0,1,0.196056021,0.282856815
26,1,20,1,2,0,0,6,0,0,0.473980714,0.067939687,0.077831037
26,1,20,1,2,0,0,6,0,0,1,0.166937847,0.241720638
26,1,20,1,2,0,0,6,0,0,0.819740809,0.127355069,0.173122625
26,1,20,1,2,0,0,6,0,0,1,0.176325607,0.249600991
26,1,20,1,2,0,0,6,0,0,0.6418877,0.091221089,0.098718562
26,1,20,1,2,0,0,6,0,0,1,0.149566123,0.199404182
26,1,20,1,2,0,0,6,0,0.05,1,0.226529506,0.335013313
26,1,20,1,2,0,0,6,0,0.05,1,0.165258996,0.234029393
26,1,20,1,2,0,0,6,0,0.05,1,0.286682264,0.434613313
26,1,20,1,2,0,0,6,0,0.05,1,0.242357568,0.361077181
26,1,20,1,2,0,0,6,0,0.05,0.644745083,0.094611303,0.120440077
26,1,20,1,2,0,0,6,0,0.05,1,0.194873536,0.286286743
26,1,20,1,2,0,0,6,0,0.05,1,0.162661414,0.230241254
26,1,20,1,2,0,0,6,0,0.05,1,0.225763339,0.333452649
26,1,20,1,2,0,0,6,0,0.05,0.86613869,0.127156169,0.164195695
26,1,20,1,2,0,0,6,0,0.05,1,0.193599411,0.277976
26,1,20,1,2,0,0,6,6,0,1,0.180435829,0.256195965
26,1,20,1,2,0,0,6,6,0,0.896780595,0.131235412,0.175745465
26,1,20,1,2,0,0,6,6,0,1,0.271455027,0.409349335
26,1,20,1,2,0,0,6,6,0,1,0.196056021,0.282856815
26,1,20,1,2,0,0,6,6,0,0.473980714,0.067939687,0.077831037
26,1,20,1,2,0,0,6,6,0,1,0.166937847,0.241720638
26,1,20,1,2,0,0,6,6,0,0.819740809,0.127355069,0.173122625
26,1,20,1,2,0,0,6,6,0,1,0.176325607,0.249600991
26,1,20,1,2,0,0,6,6,0,0.6418877,0.091221089,0.098718562
26,1,20,1,2,0,0,6,6,0,1,0.149566123,0.199404182
26,1,20,1,2,0,0,6,6,0.05,1,0.226529506,0.335013313
26,1,20,1,2,0,0,6,6,0.05,1,0.165258996,0.234029393
26,1,20,1,2,0,0,6,6,0.05,1,0.286682264,0.434613313
26,1,20,1,2,0,0,6,6,0.05,1,0.242357568,0.361077181
26,1,20,1,2,0,0,6,6,0.05,0.644745083,0.094611303,0.120440077
26,1,20,1,2,0,0,6,6,0.05,1,0.194873536,0.286286743
26,1,20,1,2,0,0,6,6,0.05,1,0.162661414,0.230241254
26,1,20,1,2,0,0,6,6,0.05,1,0.225763339,0.333452649
26,1,20,1,2,0,0,6,6,0.05,0.86613869,0.127156169,0.164195695
26,1,20,1,2,0,0,6,6,0.05,1,0.193599411,0.277976
26,1,20,1,2,0,0.005,0,0,0,1,0.180275774,0.255237203
26,1,20,1,2,0,0.005,0,0,0,0.900270862,0.131676525,0.175913758
26,1,20,1,2,0,0.005,0,0,0,1,0.271496295,0.409203081
26,1,20,1,2,0,0.005,0,0,0,1,0.196162815,0.28258273
26,1,20,1,2,0,0.005,0,0,0,0.476231609,0.068389448,0.078009745
26,1,20,1,2,0,0.005,0,0,0,1,0.16717383,0.241807014
26,1,20,1,2,0,0.005,0,0,0,0.821164566,0.127634174,0.173235813
26,1,20,1,2,0,0.005,0,0,0,1,0.17647797,0.249461733
26,1,20,1,2,0,0.005,0,0,0,0.644711036,0.091748476,0.098868623
26,1,20,1,2,0,0.005,0,0,0,1,0.149799443,0.199070912
26,1,20,1,2,0,0.005,0,0,0.05,1,0.226208218,0.3340585
26,1,20,1,2,0,0.005,0,0,0.05,1,0.165551207,0.234141208
26,1,20,1,2,0,0.005,0,0,0.05,1,0.286710209,0.434482921
26,1,20,1,2,0,0.005,0,0,0.05,1,0.242450532,0.360930513
26,1,20,1,2,0,0.005,0,0,0.05,0.646242533,0.094924853,0.120557512
26,1,20,1,2,0,0.005,0,0,0.05,1,0.195136861,0.286401493
26,1,20,1,2,0,0.005,0,0,0.05,1,0.162975516,0.23038481
26,1,20,1,2,0,0.005,0,0,0.05,1,0.225905306,0.333375109
26,1,20,1,2,0,0.005,0,0,0.05,0.869088886,0.127608617,0.164306592
26,1,20,1,2,0,0.005,0,0,0.05,1,0.193593941,0.277458525
26,1,20,1,2,0,0.005,0,6,0,1,0.180275774,0.255237203
26,1,20,1,2,0,0.005,0,6,0,0.900270862,0.131676525,0.175913758
26,1,20,1,2,0,0.005,0,6,0,1,0.271496295,0.409203081
26,1,20,1,2,0,0.005,0,6,0,1,0.196162815,0.28258273
26,1,20,1,2,0,0.005,0,6,0,0.476231609,0.068389448,0.078009745
26,1,20,1,2,0,0.005,0,6,0,1,0.16717383,0.241807014
26,1,20,1,2,0,0.005,0,6,0,0.821164566,0.127634174,0.173235813
26,1,20,1,2,0,0.005,0,6,0,1,0.17647797,0.249461733
26,1,20,1,2,0,0.005,0,6,0,0.644711036,0.091748476,0.098868623
26,1,20,1,2,0,0.005,0,6,0,1,0.149799443,0.199070912
26,1,20,1,2,0,0.005,0,6,0.05,1,0.226208218,0.3340585
26,1,20,1,2,0,0.005,0,6,0.05,1,0.165551207,0.234141208
26,1,20,1,2,0,0.005,0,6,0.05,1,0.286710209,0.434482921
26,1,20,1,2,0,0.005,0,6,0.05,1,0.242450532,0.360930513
26,1,20,1,2,0,0.005,0,6,0.05,0.646242533,0.094924853,0.120557512
26,1,20,1,2,0,0.005,0,6,0.05,1,0.195136861,0.286401493
26,1,20,1,2,0,0.005,0,6,0.05,1,0.162975516,0.23038481
26,1,20,1,2,0,0.005,0,6,0.05,1,0.225905306,0.333375109
26,1,20,1,2,0,0.005,0,6,0.05,0.869088886,0.127608617,0.164306592
26,1,20,1,2,0,0.005,0,6,0.05,1,0.193593941,0.277458525
26,1,20,1,2,0,0.005,6,0,0,1,0.180275774,0.255237203
26,1,20,1,2,0,0.005,6,0,0,0.900270862,0.131676525,0.175913758
26,1,20,1,2,0,0.005,6,0,0,1,0.271496295,0.409203081
26,1,20,1,2,0,0.005,6,0,0,1,0.196162815,0.28258273
26,1,20,1,2,0,0.005,6,0,0,0.476231609,0.068389448,0.078009745
26,1,20,1,2,0,0.005,6,0,0,1,0.16717383,0.241807014
26,1,20,1,2,0,0.005,6,0,0,0.821164566,0.127634174,0.173235813
26,1,20,1,2,0,0.005,6,0,0,1,0.17647797,0.249461733
26,1,20,1,2,0,0.005,6,0,0,0.644711036,0.091748476,0.098868623
26,1,20,1,2,0,0.005,6,0,0,1,0.149799443,0.199070912
26,1,20,1,2,0,0.005,6,0,0.05,1,0.226208218,0.3340585
26,1,20,1,2,0,0.005,6,0,0.05,1,0.165551207,0.234141208
26,1,20,1,2,0,0.005,6,0,0.05,1,0.286710209,0.434482921
26,1,20,1,2,0,0.005,6,0,0.05,1,0.242450532,0.360930513
26,1,20,1,2,0,0.005,6,0,0.05,0.646242533,0.094924853,0.120557512
26,1,20,1,2,0,0.005,6,0,0.05,1,0.195136861,0.286401493
26,1,20,1,2,0,0.005,6,0,0.05,1,0.162975516,0.23038481
26,1,20,1,2,0,0.005,6,0,0.05,1,0.225905306,0.333375109
26,1,20,1,2,0,0.005,6,0,0.05,0.869088886,0.127608617,0.164306592
26,1,20,1,2,0,0.005,6,0,0.05,1,0.193593941,0.277458525
26,1,20,1,2,0,0.005,6,6,0,1,0.180275774,0.255237203
26,1,20,1,2,0,0.005,6,6,0,0.900270862,0.131676525,0.175913758
26,1,20,1,2,0,0.005,6,6,0,1,0.271496295,0.409203081
26,1,20,1,2,0,0.005,6,6,0,1,0.196162815,0.28258273
26,1,20,1,2,0,0.005,6,6,0,0.476231609,0.068389448,0.078009745
26,1,20,1,2,0,0.005,6,6,0,1,0.16717383,0.241807014
26,1,20,1,2,0,0.005,6,6,0,0.821164566,0.127634174,0.173235813
26,1,20,1,2,0,0.005,6,6,0,1,0.17647797,0.249461733
26,1,20,1,2,0,0.005,6,6,0,0.644711036,0.091748476,0.098868623
26,1,20,1,2,0,0.005,6,6,0,1,0.149799443,0.199070912
26,1,20,1,2,0,0.005,6,6,0.05,1,0.226208218,0.3340585
26,1,20,1,2,0,0.005,6,6,0.05,1,0.165551207,0.234141208
26,1,20,1,2,0,0.005,6,6,0.05,1,0.286710209,0.434482921
26,1,20,1,2,0,0.005,6,6,0.05,1,0.242450532,0.360930513
26,1,20,1,2,0,0.005,6,6,0.05,0.646242533,0.094924853,0.120557512
26,1,20,1,2,0,0.005,6,6,0.05,1,0.195136861,0.286401493
26,1,20,1,2,0,0.005,6,6,0.05,1,0.162975516,0.23038481
26,1,20,1,2,0,0.005,6,6,0.05,1,0.225905306,0.333375109
26,1,20,1,2,0,0.005,6,6,0.05,0.869088886,0.127608617,0.164306592
26,1,20,1,2,0,0.005,6,6,0.05,1,0.193593941,0.277458525
26,1,20,1,2,0.005,0,0,0,0,1,0.188387059,0.269405997
26,1,20,1,2,0.005,0,0,0,0,0.907472582,0.136002405,0.183903992
26,1,20,1,2,0.005,0,0,0,0,1,0.29339428,0.44460752
26,1,20,1,2,0.005,0,0,0,0,1,0.204192186,0.296236211
26,1,20,1,2,0.005,0,0,0,0,0.478087351,0.06942981,0.080634243
26,1,20,1,2,0.005,0,0,0,0,1,0.180065563,0.263043558
26,1,20,1,2,0.005,0,0,0,0,0.833585437,0.133716703,0.18376074
26,1,20,1,2,0.005,0,0,0,0,1,0.183634886,0.261728619
26,1,20,1,2,0.005,0,0,0,0,0.646627837,0.092847871,0.102023815
26,1,20,1,2,0.005,0,0,0,0,1,0.154421859,0.207788355
26,1,20,1,2,0.005,0,0,0,0.05,1,0.239332179,0.355793518
26,1,20,1,2,0.005,0,0,0,0.05,1,0.173786428,0.24813402
26,1,20,1,2,0.005,0,0,0,0.05,1,0.316950121,0.483128682
26,1,20,1,2,0.005,0,0,0,0.05,1,0.255466725,0.38227463
26,1,20,1,2,0.005,0,0,0,0.05,0.652409597,0.097861984,0.126090836
26,1,20,1,2,0.005,0,0,0,0.05,1,0.215423806,0.319497117
26,1,20,1,2,0.005,0,0,0,0.05,1,0.173701081,0.248358927
26,1,20,1,2,0.005,0,0,0,0.05,1,0.237713917,0.352839247
26,1,20,1,2,0.005,0,0,0,0.05,0.875062583,0.130972333,0.170919666
26,1,20,1,2,0.005,0,0,0,0.05,1,0.202216935,0.292171659
26,1,20,1,2,0.005,0,0,6,0,1,0.256023525,0.380306274
26,1,20,1,2,0.005,0,0,6,0,1,0.187346216,0.270056371
26,1,20,1,2,0.005,0,0,6,0,1,0.361139167,0.552777358
26,1,20,1,2,0.005,0,0,6,0,1,0.264535844,0.394655825
26,1,20,1,2,0.005,0,0,6,0,0.575307215,0.106066295,0.144838196
26,1,20,1,2,0.005,0,0,6,0,1,0.250579025,0.376005168
26,1,20,1,2,0.005,0,0,6,0,0.95878411,0.190859923,0.277891379
26,1,20,1,2,0.005,0,0,6,0,1,0.246095247,0.364256928
26,1,20,1,2,0.005,0,0,6,0,0.764662688,0.136607085,0.183505885
26,1,20,1,2,0.005,0,0,6,0,1,0.210056558,0.302443697
26,1,20,1,2,0.005,0,0,6,0.05,1,0.303686495,0.459428111
26,1,20,1,2,0.005,0,0,6,0.05,1,0.226499541,0.334558337
26,1,20,1,2,0.005,0,0,6,0.05,1,0.377423574,0.579429949
26,1,20,1,2,0.005,0,0,6,0.05,1,0.313567666,0.475689249
26,1,20,1,2,0.005,0,0,6,0.05,0.754978117,0.141326845,0.199788482
26,1,20,1,2,0.005,0,0,6,0.05,1,0.282219936,0.426338544
26,1,20,1,2,0.005,0,0,6,0.05,1,0.228609838,0.337937553
26,1,20,1,2,0.005,0,0,6,0.05,1,0.298507236,0.450827115
26,1,20,1,2,0.005,0,0,6,0.05,0.9933747,0.180307732,0.255950777
26,1,20,1,2,0.005,0,0,6,0.05,1,0.258397205,0.384134282
26,1,20,1,2,0.005,0,6,0,0,1,0.188387059,0.269405997
26,1,20,1,2,0.005,0,6,0,0,0.907472582,0.136002405,0.183903992
26,1,20,1,2,0.005,0,6,0,0,1,0.29339428,0.44460752
26,1,20,1,2,0.005,0,6,0,0,1,0.204192186,0.296236211
26,1,20,1,2,0.005,0,6,0,0,0.478087351,0.06942981,0.080634243
26,1,20,1,2,0.005,0,6,0,0,1,0.180065563,0.263043558
26,1,20,1,2,0.005,0,6,0,0,0.833585437,0.133716703,0.18376074
26,1,20,1,2,0.005,0,6,0,0,1,0.183634886,0.261728619
26,1,20,1,2,0.005,0,6,0,0,0.646627837,0.092847871,0.102023815
26,1,20,1,2,0.005,0,6,0,0,1,0.154421859,0.207788355
26,1,20,1,2,0.005,0,6,0,0.05,1,0.239332179,0.355793518
26,1,20,1,2,0.005,0,6,0,0.05,1,0.173786428,0.24813402
26,1,20,1,2,0.005,0,6,0,0.05,1,0.316950121,0.483128682
26,1,20,1,2,0.005,0,6,0,0.05,1,0.255466725,0.38227463
26,1,20,1,2,0.005,0,6,0,0.05,0.652409597,0.097861984,0.126090836
26,1,20,1,2,0.005,0,6,0,0.05,1,0.215423806,0.319497117
26,1,20,1,2,0.005,0,6,0,0.05,1,0.173701081,0.248358927
26,1,20,1,2,0.005,0,6,0,0.05,1,0.237713917,0.352839247
26,1,20,1,2,0.005,0,6,0,0.05,0.875062583,0.130972333,0.170919666
26,1,20,1,2,0.005,0,6,0,0.05,1,0.202216935,0.292171659
26,1,20,1,2,0.005,0,6,6,0,1,0.256023525,0.380306274
26,1,20,1,2,0.005,0,6,6,0,1,0.187346216,0.270056371
26,1,20,1,2,0.005,0,6,6,0,1,0.361139167,0.552777358
26,1,20,1,2,0.005,0,6,6,0,1,0.264535844,0.394655825
26,1,20,1,2,0.005,0,6,6,0,0.575307215,0.106066295,0.144838196
26,1,20,1,2,0.005,0,6,6,0,1,0.250579025,0.376005168
26,1,20,1,2,0.005,0,6,6,0,0.95878411,0.190859923,0.277891379
26,1,20,1,2,0.005,0,6,6,0,1,0.246095247,0.364256928
26,1,20,1,2,0.005,0,6,6,0,0.764662688,0.136607085,0.183505885
26,1,20,1,2,0.005,0,6,6,0,1,0.210056558,0.302443697
26,1,20,1,2,0.005,0,6,6,0.05,1,0.303686495,0.459428111
26,1,20,1,2,0.005,0,6,6,0.05,1,0.226499541,0.334558337
26,1,20,1,2,0.005,0,6,6,0.05,1,0.377423574,0.579429949
26,1,20,1,2,0.005,0,6,6,0.05,1,0.313567666,0.475689249
26,1,20,1,2,0.005,0,6,6,0.05,0.754978117,0.141326845,0.199788482
26,1,20,1,2,0.005,0,6,6,0.05,1,0.282219936,0.426338544
26,1,20,1,2,0.005,0,6,6,0.05,1,0.228609838,0.337937553
26,1,20,1,2,0.005,0,6,6,0.05,1,0.298507236,0.450827115
26,1,20,1,2,0.005,0,6,6,0.05,0.9933747,0.180307732,0.255950777
26,1,20,1,2,0.005,0,6,6,0.05,1,0.258397205,0.384134282
26,1,20,1,2,0.005,0.005,0,0,0,1,0.188161099,0.26836503
26,1,20,1,2,0.005,0.005,0,0,0,0.910942326,0.136425922,0.18405379
26,1,20,1,2,0.005,0.005,0,0,0,1,0.293366132,0.444363618
26,1,20,1,2,0.005,0.005,0,0,0,1,0.204264376,0.295919803
26,1,20,1,2,0.005,0.005,0,0,0,0.480334969,0.069872911,0.080809648
26,1,20,1,2,0.005,0.005,0,0,0,1,0.180249627,0.263058761
26,1,20,1,2,0.005,0.005,0,0,0,0.834998541,0.133985641,0.18386594
26,1,20,1,2,0.005,0.005,0,0,0,1,0.183751673,0.26153887
26,1,20,1,2,0.005,0.005,0,0,0,0.649440004,0.09336652,0.10216831
26,1,20,1,2,0.005,0.005,0,0,0,1,0.154590717,0.20735977
26,1,20,1,2,0.005,0.005,0,0,0.05,1,0.238945028,0.354754911
26,1,20,1,2,0.005,0.005,0,0,0.05,1,0.174073103,0.248246961
26,1,20,1,2,0.005,0.005,0,0,0.05,1,0.316918609,0.482917015
26,1,20,1,2,0.005,0.005,0,0,0.05,1,0.255505248,0.382051875
26,1,20,1,2,0.005,0.005,0,0,0.05,0.653898384,0.098167495,0.126200607
