RCP,MCDAAlgs,Years,Guided,PrSites,Seed1,Seed2,SRM,AssistedAdapt,NaturalAdapt,CoralCover,Cult_ES,Prov_ES
26,1,50,0,1,0,0.005,0,6,0,0.739467688,0.184993611,0.25687876
26,1,50,0,1,0,0.005,0,6,0,0.479646832,0.094328261,0.108852078
26,1,50,0,1,0,0.005,0,6,0.05,1,0.284394442,0.42131272
26,1,50,0,1,0,0.005,0,6,0.05,1,0.319627025,0.486454855
26,1,50,0,1,0,0.005,0,6,0.05,1,0.282179249,0.410752388
26,1,50,0,1,0,0.005,0,6,0.05,0.957264418,0.230511598,0.330749518
26,1,50,0,1,0,0.005,0,6,0.05,1,0.247568591,0.363002061
26,1,50,0,1,0,0.005,0,6,0.05,1,0.245634645,0.360188898
26,1,50,0,1,0,0.005,0,6,0.05,0.963847637,0.2146212,0.314309868
26,1,50,0,1,0,0.005,0,6,0.05,1,0.305244785,0.461111752
26,1,50,0,1,0,0.005,0,6,0.05,1,0.260488258,0.38389194
26,1,50,0,1,0,0.005,0,6,0.05,0.984774017,0.241161143,0.341740934
26,1,50,0,1,0,0.005,6,0,0,0.970087413,0.244941069,0.347752604
26,1,50,0,1,0,0.005,6,0,0,1,0.300156137,0.445255647
26,1,50,0,1,0,0.005,6,0,0,0.808992092,0.192584404,0.264337902
26,1,50,0,1,0,0.005,6,0,0,0.487508772,0.121617452,0.164523327
26,1,50,0,1,0,0.005,6,0,0,0.681245989,0.165622039,0.22687366
26,1,50,0,1,0,0.005,6,0,0,0.625385658,0.156447782,0.217664106
26,1,50,0,1,0,0.005,6,0,0,0.578409766,0.138255615,0.192288677
26,1,50,0,1,0,0.005,6,0,0,1,0.278380523,0.407015629
26,1,50,0,1,0,0.005,6,0,0,0.739457091,0.18498143,0.256857096
26,1,50,0,1,0,0.005,6,0,0,0.479549778,0.094282527,0.108748573
26,1,50,0,1,0,0.005,6,0,0.05,1,0.284382935,0.421292795
26,1,50,0,1,0,0.005,6,0,0.05,1,0.31962802,0.486457198
26,1,50,0,1,0,0.005,6,0,0.05,1,0.282178785,0.410750957
26,1,50,0,1,0,0.005,6,0,0.05,0.957267243,0.230507568,0.330743873
26,1,50,0,1,0,0.005,6,0,0.05,1,0.247570543,0.363005667
26,1,50,0,1,0,0.005,6,0,0.05,1,0.245639581,0.360196034
26,1,50,0,1,0,0.005,6,0,0.05,0.963843921,0.214622608,0.314312508
26,1,50,0,1,0,0.005,6,0,0.05,1,0.305247559,0.461114543
26,1,50,0,1,0,0.005,6,0,0.05,1,0.260494461,0.383896578
26,1,50,0,1,0,0.005,6,0,0.05,0.984801165,0.24118028,0.341773356
26,1,50,0,1,0,0.005,6,6,0,0.970015259,0.244901913,0.347688374
26,1,50,0,1,0,0.005,6,6,0,1,0.30015849,0.445260027
26,1,50,0,1,0,0.005,6,6,0,0.80898713,0.192581452,0.264332893
26,1,50,0,1,0,0.005,6,6,0,0.487508694,0.121616737,0.164522249
26,1,50,0,1,0,0.005,6,6,0,0.681243377,0.165620586,0.226871374
26,1,50,0,1,0,0.005,6,6,0,0.62538792,0.156446804,0.217662406
26,1,50,0,1,0,0.005,6,6,0,0.578418192,0.138256876,0.192289463
26,1,50,0,1,0,0.005,6,6,0,1,0.278379217,0.407013148
26,1,50,0,1,0,0.005,6,6,0,0.739464375,0.184986397,0.256865388
26,1,50,0,1,0,0.005,6,6,0,0.479641263,0.094323632,0.108839496
26,1,50,0,1,0,0.005,6,6,0.05,1,0.284392307,0.421308198
26,1,50,0,1,0,0.005,6,6,0.05,1,0.319627214,0.486453795
26,1,50,0,1,0,0.005,6,6,0.05,1,0.282181152,0.410756048
26,1,50,0,1,0,0.005,6,6,0.05,0.957301214,0.230508893,0.330738603
26,1,50,0,1,0,0.005,6,6,0.05,1,0.247570075,0.36300499
26,1,50,0,1,0,0.005,6,6,0.05,1,0.245633463,0.360188275
26,1,50,0,1,0,0.005,6,6,0.05,0.963857089,0.214622432,0.314310721
26,1,50,0,1,0,0.005,6,6,0.05,1,0.305246378,0.461111835
26,1,50,0,1,0,0.005,6,6,0.05,1,0.26049462,0.383901074
26,1,50,0,1,0,0.005,6,6,0.05,0.984765944,0.2411606,0.341740366
26,1,50,0,1,0.005,0,0,0,0,1,0.263738269,0.377841416
26,1,50,0,1,0.005,0,0,0,0,1,0.36122975,0.542115881
26,1,50,0,1,0.005,0,0,0,0,0.834586904,0.205058387,0.284672738
26,1,50,0,1,0.005,0,0,0,0,0.577874461,0.16428268,0.22881996
26,1,50,0,1,0.005,0,0,0,0,0.695819353,0.172824117,0.238389907
26,1,50,0,1,0.005,0,0,0,0,0.722398874,0.204530432,0.291575863
26,1,50,0,1,0.005,0,0,0,0,0.718229829,0.208718565,0.299481256
26,1,50,0,1,0.005,0,0,0,0,1,0.3315875,0.491177437
26,1,50,0,1,0.005,0,0,0,0,0.75397247,0.192300597,0.26850811
26,1,50,0,1,0.005,0,0,0,0,0.48465964,0.096138796,0.112308144
26,1,50,0,1,0.005,0,0,0,0.05,1,0.346673195,0.519933154
26,1,50,0,1,0.005,0,0,0,0.05,1,0.437101487,0.671758716
26,1,50,0,1,0.005,0,0,0,0.05,1,0.369094706,0.547718453
26,1,50,0,1,0.005,0,0,0,0.05,1,0.349092156,0.514604062
26,1,50,0,1,0.005,0,0,0,0.05,1,0.277168153,0.409955255
26,1,50,0,1,0.005,0,0,0,0.05,1,0.383373549,0.572241011
26,1,50,0,1,0.005,0,0,0,0.05,1,0.363635969,0.543365152
26,1,50,0,1,0.005,0,0,0,0.05,1,0.420669981,0.643242198
26,1,50,0,1,0.005,0,0,0,0.05,1,0.307420573,0.458523865
26,1,50,0,1,0.005,0,0,0,0.05,1,0.253114813,0.360953862
26,1,50,0,1,0.005,0,0,6,0,1,0.459244583,0.67479554
26,1,50,0,1,0.005,0,0,6,0,1,0.498716033,0.752757849
26,1,50,0,1,0.005,0,0,6,0,1,0.446044784,0.650501058
26,1,50,0,1,0.005,0,0,6,0,1,0.411064073,0.572825787
26,1,50,0,1,0.005,0,0,6,0,1,0.431047035,0.621714137
26,1,50,0,1,0.005,0,0,6,0,1,0.442747431,0.632993815
26,1,50,0,1,0.005,0,0,6,0,1,0.4166737,0.597985324
26,1,50,0,1,0.005,0,0,6,0,1,0.481729343,0.718191058
26,1,50,0,1,0.005,0,0,6,0,1,0.440545998,0.639955362
26,1,50,0,1,0.005,0,0,6,0,1,0.375664258,0.531459989
26,1,50,0,1,0.005,0,0,6,0.05,1,0.474244566,0.7140476
26,1,50,0,1,0.005,0,0,6,0.05,1,0.498396212,0.765884528
26,1,50,0,1,0.005,0,0,6,0.05,1,0.46457903,0.691485033
26,1,50,0,1,0.005,0,0,6,0.05,1,0.459933929,0.67899674
26,1,50,0,1,0.005,0,0,6,0.05,1,0.460516064,0.687718167
26,1,50,0,1,0.005,0,0,6,0.05,1,0.458416678,0.682910739
26,1,50,0,1,0.005,0,0,6,0.05,1,0.478043163,0.712288808
26,1,50,0,1,0.005,0,0,6,0.05,1,0.488459339,0.747380848
26,1,50,0,1,0.005,0,0,6,0.05,1,0.457644016,0.689434877
26,1,50,0,1,0.005,0,0,6,0.05,1,0.432521335,0.636680542
26,1,50,0,1,0.005,0,6,0,0,0.994729255,0.257351205,0.367645882
26,1,50,0,1,0.005,0,6,0,0,1,0.350777318,0.525626918
26,1,50,0,1,0.005,0,6,0,0,0.828864422,0.202252029,0.280116307
26,1,50,0,1,0.005,0,6,0,0,0.584674668,0.167142047,0.233036378
26,1,50,0,1,0.005,0,6,0,0,0.690680385,0.170276751,0.234324664
26,1,50,0,1,0.005,0,6,0,0,0.721316588,0.204048831,0.290846864
26,1,50,0,1,0.005,0,6,0,0,0.753202136,0.224296791,0.32249982
26,1,50,0,1,0.005,0,6,0,0,1,0.343069861,0.509154377
26,1,50,0,1,0.005,0,6,0,0,0.759961424,0.195329346,0.273312758
26,1,50,0,1,0.005,0,6,0,0,0.482778326,0.095457585,0.111019116
26,1,50,0,1,0.005,0,6,0,0.05,1,0.36361964,0.546425643
26,1,50,0,1,0.005,0,6,0,0.05,1,0.444712502,0.683332448
26,1,50,0,1,0.005,0,6,0,0.05,1,0.379438648,0.563698098
26,1,50,0,1,0.005,0,6,0,0.05,1,0.350490706,0.516705572
26,1,50,0,1,0.005,0,6,0,0.05,1,0.288748053,0.428220032
26,1,50,0,1,0.005,0,6,0,0.05,1,0.357520072,0.53379423
26,1,50,0,1,0.005,0,6,0,0.05,1,0.361575055,0.54022793
26,1,50,0,1,0.005,0,6,0,0.05,1,0.429318793,0.656311531
26,1,50,0,1,0.005,0,6,0,0.05,1,0.333601474,0.499675617
26,1,50,0,1,0.005,0,6,0,0.05,1,0.253950543,0.362293394
26,1,50,0,1,0.005,0,6,6,0,1,0.45753858,0.672229594
26,1,50,0,1,0.005,0,6,6,0,1,0.49428323,0.74611094
26,1,50,0,1,0.005,0,6,6,0,1,0.445145006,0.649199167
26,1,50,0,1,0.005,0,6,6,0,1,0.416000786,0.579655164
26,1,50,0,1,0.005,0,6,6,0,1,0.421667852,0.6083578
26,1,50,0,1,0.005,0,6,6,0,1,0.435024202,0.622102351
26,1,50,0,1,0.005,0,6,6,0,1,0.421142243,0.60427776
26,1,50,0,1,0.005,0,6,6,0,1,0.472741641,0.704783333
26,1,50,0,1,0.005,0,6,6,0,1,0.433757029,0.630128603
26,1,50,0,1,0.005,0,6,6,0,1,0.373659543,0.528688526
26,1,50,0,1,0.005,0,6,6,0.05,1,0.47425249,0.714056595
26,1,50,0,1,0.005,0,6,6,0.05,1,0.498208682,0.765597219
26,1,50,0,1,0.005,0,6,6,0.05,1,0.460142745,0.684742871
26,1,50,0,1,0.005,0,6,6,0.05,1,0.461745543,0.681706903
26,1,50,0,1,0.005,0,6,6,0.05,1,0.448240501,0.669570423
26,1,50,0,1,0.005,0,6,6,0.05,1,0.480178365,0.715033953
26,1,50,0,1,0.005,0,6,6,0.05,1,0.468154113,0.697729373
26,1,50,0,1,0.005,0,6,6,0.05,1,0.485281261,0.742563015
26,1,50,0,1,0.005,0,6,6,0.05,1,0.466247671,0.702361662
26,1,50,0,1,0.005,0,6,6,0.05,1,0.443057623,0.652403657
26,1,50,0,1,0.005,0.005,0,0,0,1,0.263985212,0.37823302
26,1,50,0,1,0.005,0.005,0,0,0,1,0.357587886,0.536371978
26,1,50,0,1,0.005,0.005,0,0,0,0.82482196,0.200273299,0.276897022
26,1,50,0,1,0.005,0.005,0,0,0,0.546242427,0.151084079,0.209290319
26,1,50,0,1,0.005,0.005,0,0,0,0.693829837,0.171834223,0.236811092
26,1,50,0,1,0.005,0.005,0,0,0,0.739034307,0.211103237,0.301443499
26,1,50,0,1,0.005,0.005,0,0,0,0.691957526,0.196706979,0.281533649
26,1,50,0,1,0.005,0.005,0,0,0,1,0.334956576,0.496464925
26,1,50,0,1,0.005,0.005,0,0,0,0.757839865,0.194243484,0.271587218
26,1,50,0,1,0.005,0.005,0,0,0,0.482529585,0.09534109,0.110763155
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.371658423,0.558969292
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.435792929,0.669752069
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.341756489,0.505080897
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.333539911,0.491244249
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.272263715,0.402196788
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.370180788,0.552638408
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.346771224,0.517683971
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.436758231,0.667639478
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.309061204,0.461113219
26,1,50,0,1,0.005,0.005,0,0,0.05,1,0.255897004,0.365408471
26,1,50,0,1,0.005,0.005,0,6,0,1,0.463747973,0.681479404
26,1,50,0,1,0.005,0.005,0,6,0,1,0.496985051,0.750177919
26,1,50,0,1,0.005,0.005,0,6,0,1,0.448541088,0.654138487
26,1,50,0,1,0.005,0.005,0,6,0,1,0.413664254,0.576432393
26,1,50,0,1,0.005,0.005,0,6,0,1,0.427599428,0.616762019
26,1,50,0,1,0.005,0.005,0,6,0,1,0.436568975,0.624301104
26,1,50,0,1,0.005,0.005,0,6,0,1,0.42113302,0.604296294
26,1,50,0,1,0.005,0.005,0,6,0,1,0.475730767,0.70921627
26,1,50,0,1,0.005,0.005,0,6,0,1,0.430409292,0.625253359
26,1,50,0,1,0.005,0.005,0,6,0,0.999422814,0.372009576,0.526412094
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.471616944,0.710068648
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.498580915,0.766163271
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.474040891,0.705806711
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.466511575,0.68873246
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.453877146,0.677915374
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.471490418,0.702200115
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.47454119,0.707208511
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.488727305,0.747750326
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.467101842,0.703667428
26,1,50,0,1,0.005,0.005,0,6,0.05,1,0.448335594,0.660315182
26,1,50,0,1,0.005,0.005,6,0,0,1,0.272083,0.391123536
26,1,50,0,1,0.005,0.005,6,0,0,1,0.347402279,0.520294421
26,1,50,0,1,0.005,0.005,6,0,0,0.833542112,0.204543513,0.283837415
26,1,50,0,1,0.005,0.005,6,0,0,0.551067802,0.153080254,0.212253318
26,1,50,0,1,0.005,0.005,6,0,0,0.694551997,0.172192667,0.237382979
26,1,50,0,1,0.005,0.005,6,0,0,0.715087791,0.201273168,0.286642911
26,1,50,0,1,0.005,0.005,6,0,0,0.655004591,0.178492492,0.253988664
26,1,50,0,1,0.005,0.005,6,0,0,1,0.320226413,0.473313353
26,1,50,0,1,0.005,0.005,6,0,0,0.756401709,0.193520912,0.270442607
26,1,50,0,1,0.005,0.005,6,0,0,0.482953708,0.095509378,0.111102601
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.370559812,0.557258666
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.441016576,0.677731462
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.342379228,0.506059775
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.338599692,0.498840259
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.27272657,0.402928955
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.389889752,0.58200114
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.357995524,0.534776353
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.422771444,0.646431925
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.291020291,0.432539902
26,1,50,0,1,0.005,0.005,6,0,0.05,1,0.26148944,0.374350092
26,1,50,0,1,0.005,0.005,6,6,0,1,0.463885459,0.68168456
26,1,50,0,1,0.005,0.005,6,6,0,1,0.496274381,0.749109671
26,1,50,0,1,0.005,0.005,6,6,0,1,0.443370079,0.646611936
26,1,50,0,1,0.005,0.005,6,6,0,1,0.417181381,0.581302349
26,1,50,0,1,0.005,0.005,6,6,0,1,0.424947064,0.613016799
26,1,50,0,1,0.005,0.005,6,6,0,1,0.440828766,0.630312455
26,1,50,0,1,0.005,0.005,6,6,0,1,0.421753031,0.605173896
26,1,50,0,1,0.005,0.005,6,6,0,1,0.482529918,0.719406157
26,1,50,0,1,0.005,0.005,6,6,0,1,0.438272976,0.636650229
26,1,50,0,1,0.005,0.005,6,6,0,1,0.376723495,0.53295544
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.475396813,0.715763953
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.491771702,0.75589002
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.474739643,0.706857286
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.463087821,0.683709402
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.460478857,0.687672378
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.475957403,0.708805278
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.475296723,0.708263979
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.48824562,0.747046145
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.465027478,0.700524153
26,1,50,0,1,0.005,0.005,6,6,0.05,1,0.418333727,0.615176792
26,1,50,0,2,0,0,0,0,0,0.970140582,0.2449718,0.347802733
26,1,50,0,2,0,0,0,0,0,1,0.300165712,0.445273954
26,1,50,0,2,0,0,0,0,0,0.809005904,0.192591723,0.264350046
26,1,50,0,2,0,0,0,0,0,0.487508983,0.121622904,0.164530446
26,1,50,0,2,0,0,0,0,0,0.681279782,0.165640251,0.226902759
26,1,50,0,2,0,0,0,0,0,0.625383191,0.156450785,0.217668454
26,1,50,0,2,0,0,0,0,0,0.578398479,0.138255079,0.192288665
26,1,50,0,2,0,0,0,0,0,1,0.278387124,0.407027722
26,1,50,0,2,0,0,0,0,0,0.739471031,0.185001848,0.256894245
26,1,50,0,2,0,0,0,0,0,0.479731957,0.094366211,0.108935426
26,1,50,0,2,0,0,0,0,0.05,1,0.284410581,0.421344108
26,1,50,0,2,0,0,0,0,0.05,1,0.319637119,0.486474677
26,1,50,0,2,0,0,0,0,0.05,1,0.282190088,0.410771725
26,1,50,0,2,0,0,0,0,0.05,0.95724728,0.230513533,0.330757363
26,1,50,0,2,0,0,0,0,0.05,1,0.247575882,0.363016446
26,1,50,0,2,0,0,0,0,0.05,1,0.245636838,0.360197754
26,1,50,0,2,0,0,0,0,0.05,0.963820715,0.214620736,0.31431297
26,1,50,0,2,0,0,0,0,0.05,1,0.305252665,0.461128749
26,1,50,0,2,0,0,0,0,0.05,1,0.260498763,0.383914878
26,1,50,0,2,0,0,0,0,0.05,0.984842313,0.241210045,0.341824064
26,1,50,0,2,0,0,0,6,0,0.970140582,0.2449718,0.347802733
26,1,50,0,2,0,0,0,6,0,1,0.300165712,0.445273954
26,1,50,0,2,0,0,0,6,0,0.809005904,0.192591723,0.264350046
26,1,50,0,2,0,0,0,6,0,0.487508983,0.121622904,0.164530446
26,1,50,0,2,0,0,0,6,0,0.681279782,0.165640251,0.226902759
26,1,50,0,2,0,0,0,6,0,0.625383191,0.156450785,0.217668454
26,1,50,0,2,0,0,0,6,0,0.578398479,0.138255079,0.192288665
26,1,50,0,2,0,0,0,6,0,1,0.278387124,0.407027722
26,1,50,0,2,0,0,0,6,0,0.739471031,0.185001848,0.256894245
26,1,50,0,2,0,0,0,6,0,0.479731957,0.094366211,0.108935426
26,1,50,0,2,0,0,0,6,0.05,1,0.284410581,0.421344108
26,1,50,0,2,0,0,0,6,0.05,1,0.319637119,0.486474677
26,1,50,0,2,0,0,0,6,0.05,1,0.282190088,0.410771725
26,1,50,0,2,0,0,0,6,0.05,0.95724728,0.230513533,0.330757363
26,1,50,0,2,0,0,0,6,0.05,1,0.247575882,0.363016446
26,1,50,0,2,0,0,0,6,0.05,1,0.245636838,0.360197754
26,1,50,0,2,0,0,0,6,0.05,0.963820715,0.214620736,0.31431297
26,1,50,0,2,0,0,0,6,0.05,1,0.305252665,0.461128749
26,1,50,0,2,0,0,0,6,0.05,1,0.260498763,0.383914878
26,1,50,0,2,0,0,0,6,0.05,0.984842313,0.241210045,0.341824064
26,1,50,0,2,0,0,6,0,0,0.970140582,0.2449718,0.347802733
26,1,50,0,2,0,0,6,0,0,1,0.300165712,0.445273954
26,1,50,0,2,0,0,6,0,0,0.809005904,0.192591723,0.264350046
26,1,50,0,2,0,0,6,0,0,0.487508983,0.121622904,0.164530446
26,1,50,0,2,0,0,6,0,0,0.681279782,0.165640251,0.226902759
26,1,50,0,2,0,0,6,0,0,0.625383191,0.156450785,0.217668454
26,1,50,0,2,0,0,6,0,0,0.578398479,0.138255079,0.192288665
26,1,50,0,2,0,0,6,0,0,1,0.278387124,0.407027722
26,1,50,0,2,0,0,6,0,0,0.739471031,0.185001848,0.256894245
26,1,50,0,2,0,0,6,0,0,0.479731957,0.094366211,0.108935426
26,1,50,0,2,0,0,6,0,0.05,1,0.284410581,0.421344108
26,1,50,0,2,0,0,6,0,0.05,1,0.319637119,0.486474677
26,1,50,0,2,0,0,6,0,0.05,1,0.282190088,0.410771725
26,1,50,0,2,0,0,6,0,0.05,0.95724728,0.230513533,0.330757363
26,1,50,0,2,0,0,6,0,0.05,1,0.247575882,0.363016446
26,1,50,0,2,0,0,6,0,0.05,1,0.245636838,0.360197754
26,1,50,0,2,0,0,6,0,0.05,0.963820715,0.214620736,0.31431297
26,1,50,0,2,0,0,6,0,0.05,1,0.305252665,0.461128749
26,1,50,0,2,0,0,6,0,0.05,1,0.260498763,0.383914878
26,1,50,0,2,0,0,6,0,0.05,0.984842313,0.241210045,0.341824064
26,1,50,0,2,0,0,6,6,0,0.970140582,0.2449718,0.347802733
26,1,50,0,2,0,0,6,6,0,1,0.300165712,0.445273954
26,1,50,0,2,0,0,6,6,0,0.809005904,0.192591723,0.264350046
26,1,50,0,2,0,0,6,6,0,0.487508983,0.121622904,0.164530446
26,1,50,0,2,0,0,6,6,0,0.681279782,0.165640251,0.226902759
26,1,50,0,2,0,0,6,6,0,0.625383191,0.156450785,0.217668454
26,1,50,0,2,0,0,6,6,0,0.578398479,0.138255079,0.192288665
26,1,50,0,2,0,0,6,6,0,1,0.278387124,0.407027722
26,1,50,0,2,0,0,6,6,0,0.739471031,0.185001848,0.256894245
26,1,50,0,2,0,0,6,6,0,0.479731957,0.094366211,0.108935426
26,1,50,0,2,0,0,6,6,0.05,1,0.284410581,0.421344108
26,1,50,0,2,0,0,6,6,0.05,1,0.319637119,0.486474677
26,1,50,0,2,0,0,6,6,0.05,1,0.282190088,0.410771725
26,1,50,0,2,0,0,6,6,0.05,0.95724728,0.230513533,0.330757363
26,1,50,0,2,0,0,6,6,0.05,1,0.247575882,0.363016446
26,1,50,0,2,0,0,6,6,0.05,1,0.245636838,0.360197754
26,1,50,0,2,0,0,6,6,0.05,0.963820715,0.214620736,0.31431297
26,1,50,0,2,0,0,6,6,0.05,1,0.305252665,0.461128749
26,1,50,0,2,0,0,6,6,0.05,1,0.260498763,0.383914878
26,1,50,0,2,0,0,6,6,0.05,0.984842313,0.241210045,0.341824064
26,1,50,0,2,0,0.005,0,0,0,0.970045878,0.244917324,0.347713514
26,1,50,0,2,0,0.005,0,0,0,1,0.300159062,0.445261228
26,1,50,0,2,0,0.005,0,0,0,0.808981143,0.192577945,0.264327197
26,1,50,0,2,0,0.005,0,0,0,0.48750696,0.121617706,0.164523412
26,1,50,0,2,0,0.005,0,0,0,0.681225945,0.165611394,0.226856361
26,1,50,0,2,0,0.005,0,0,0,0.625386036,0.156446512,0.217662122
26,1,50,0,2,0,0.005,0,0,0,0.578414397,0.138256367,0.192289248
26,1,50,0,2,0,0.005,0,0,0,1,0.278381105,0.407016802
26,1,50,0,2,0,0.005,0,0,0,0.739459413,0.184988959,0.256870971
26,1,50,0,2,0,0.005,0,0,0,0.479562005,0.094278176,0.108728487
26,1,50,0,2,0,0.005,0,0,0.05,1,0.284386256,0.421297813
26,1,50,0,2,0,0.005,0,0,0.05,1,0.319630284,0.486460487
26,1,50,0,2,0,0.005,0,0,0.05,1,0.282180232,0.410754108
26,1,50,0,2,0,0.005,0,0,0.05,0.957273277,0.2305068,0.330739344
26,1,50,0,2,0,0.005,0,0,0.05,1,0.2475725,0.363008772
26,1,50,0,2,0,0.005,0,0,0.05,1,0.245634633,0.360192075
26,1,50,0,2,0,0.005,0,0,0.05,0.963843829,0.214620105,0.314308851
26,1,50,0,2,0,0.005,0,0,0.05,1,0.305249689,0.461116219
26,1,50,0,2,0,0.005,0,0,0.05,1,0.260494987,0.383903624
26,1,50,0,2,0,0.005,0,0,0.05,0.984791683,0.241178126,0.341770274
26,1,50,0,2,0,0.005,0,6,0,0.970053839,0.244922474,0.347722079
26,1,50,0,2,0,0.005,0,6,0,1,0.300155979,0.445255971
26,1,50,0,2,0,0.005,0,6,0,0.808966603,0.192571205,0.264315918
26,1,50,0,2,0,0.005,0,6,0,0.487505288,0.121615867,0.164521316
26,1,50,0,2,0,0.005,0,6,0,0.681245752,0.165621875,0.226873301
26,1,50,0,2,0,0.005,0,6,0,0.625386736,0.156448018,0.217664331
26,1,50,0,2,0,0.005,0,6,0,0.578415994,0.138256761,0.192289631
26,1,50,0,2,0,0.005,0,6,0,1,0.278379654,0.407013521
26,1,50,0,2,0,0.005,0,6,0,0.739460723,0.184988217,0.256869536
26,1,50,0,2,0,0.005,0,6,0,0.479600488,0.094303612,0.108793449
26,1,50,0,2,0,0.005,0,6,0.05,1,0.284389614,0.421302262
26,1,50,0,2,0,0.005,0,6,0.05,1,0.319630601,0.486462687
26,1,50,0,2,0,0.005,0,6,0.05,1,0.282179791,0.410752729
26,1,50,0,2,0,0.005,0,6,0.05,0.957276356,0.230512366,0.330748441
26,1,50,0,2,0,0.005,0,6,0.05,1,0.247571637,0.363007841
26,1,50,0,2,0,0.005,0,6,0.05,1,0.245635933,0.360187543
26,1,50,0,2,0,0.005,0,6,0.05,0.963838066,0.214620174,0.314309613
26,1,50,0,2,0,0.005,0,6,0.05,1,0.305243283,0.461111492
26,1,50,0,2,0,0.005,0,6,0.05,1,0.260491568,0.383896488
26,1,50,0,2,0,0.005,0,6,0.05,0.984803516,0.241180801,0.341774983
26,1,50,0,2,0,0.005,6,0,0,0.970047875,0.244918627,0.347715782
26,1,50,0,2,0,0.005,6,0,0,1,0.3001551,0.445254334
26,1,50,0,2,0,0.005,6,0,0,0.808987248,0.19258136,0.264332852
26,1,50,0,2,0,0.005,6,0,0,0.487510569,0.121618555,0.164524725
26,1,50,0,2,0,0.005,6,0,0,0.681250232,0.165624269,0.226877292
26,1,50,0,2,0,0.005,6,0,0,0.625391226,0.15644727,0.21766292
26,1,50,0,2,0,0.005,6,0,0,0.578410683,0.138256039,0.192288962
26,1,50,0,2,0,0.005,6,0,0,1,0.278381036,0.407016506
26,1,50,0,2,0,0.005,6,0,0,0.739466524,0.184990093,0.256872354
26,1,50,0,2,0,0.005,6,0,0,0.47953738,0.094268906,0.108709871
26,1,50,0,2,0,0.005,6,0,0.05,1,0.284380802,0.421286016
26,1,50,0,2,0,0.005,6,0,0.05,1,0.319629718,0.486459358
26,1,50,0,2,0,0.005,6,0,0.05,1,0.282180707,0.410755175
26,1,50,0,2,0,0.005,6,0,0.05,0.957293031,0.23051168,0.330744528
26,1,50,0,2,0,0.005,6,0,0.05,1,0.247569762,0.363004135
26,1,50,0,2,0,0.005,6,0,0.05,1,0.24563751,0.360192861
26,1,50,0,2,0,0.005,6,0,0.05,0.963865776,0.214624947,0.31431306
26,1,50,0,2,0,0.005,6,0,0.05,1,0.305248029,0.461110413
26,1,50,0,2,0,0.005,6,0,0.05,1,0.260493469,0.383899395
26,1,50,0,2,0,0.005,6,0,0.05,0.984806988,0.241183482,0.341778568
26,1,50,0,2,0,0.005,6,6,0,0.970091881,0.244943373,0.347756196
26,1,50,0,2,0,0.005,6,6,0,1,0.300159204,0.445261592
26,1,50,0,2,0,0.005,6,6,0,0.808991322,0.192583031,0.2643354
26,1,50,0,2,0,0.005,6,6,0,0.487508524,0.121617873,0.164524039
26,1,50,0,2,0,0.005,6,6,0,0.681230757,0.16561398,0.226860511
26,1,50,0,2,0,0.005,6,6,0,0.625386135,0.156448513,0.217665222
26,1,50,0,2,0,0.005,6,6,0,0.57841812,0.138256983,0.192289917
26,1,50,0,2,0,0.005,6,6,0,1,0.278378617,0.407012068
26,1,50,0,2,0,0.005,6,6,0,0.739458167,0.184986084,0.256865692
