"site_id","habitat","area","rubble","k","Reef","reef_siteid","long","lat"
"1_S_9","Slope",52708.6819262002,FALSE,32.2242314647378,"19147100104","19147100104_1_S_9",149.666760427331,-19.6165914637357
"1_BR_1","Back Reef",22874.2114135176,FALSE,11.6122448979592,"19149100104","19149100104_1_BR_1",149.718058609196,-19.6064905549134
"1_BR_2","Back Reef",19560.0735923471,FALSE,38.7254901960784,"19149100104","19149100104_1_BR_2",149.723037362646,-19.6088408245842
"1_C_1","Crest",126308.077827083,FALSE,18.9948263118995,"19149100104","19149100104_1_C_1",149.726136670673,-19.6060965894718
"1_C_2","Crest",46080.018598286,FALSE,18.2926829268293,"19149100104","19149100104_1_C_2",149.7184068292,-19.6065409984809
"1_C_3","Crest",62993.0205686009,FALSE,22.5563909774436,"19149100104","19149100104_1_C_3",149.730796427811,-19.6103682437229
"1_IF_1","Inner Flat",263576.61606977,FALSE,66.1095305832148,"19149100104","19149100104_1_IF_1",149.721677753238,-19.6126484932964
"1_OF_1","Outer Flat",271193.432365713,FALSE,58.7301587301587,"19149100104","19149100104_1_OF_1",149.719568600209,-19.6108643165122
"1_OF_2","Outer Flat",214835.917562255,FALSE,52.7486910994764,"19149100104","19149100104_1_OF_2",149.727999260991,-19.6098819269228
"1_OF_3","Outer Flat",225455.24776572,FALSE,52.8651685393258,"19149100104","19149100104_1_OF_3",149.725987213877,-19.6135584208401
"1_OF_4","Outer Flat",74922.3554793717,FALSE,49.3133583021223,"19149100104","19149100104_1_OF_4",149.723331390203,-19.6062324279436
"1_P_1","Patch",2984.11427293019,FALSE,12.5,"19149100104","19149100104_1_P_1",149.733084544136,-19.6154310635703
"1_SS_1","Sheltered Slope",58018.1618400393,FALSE,25.3241491085899,"19149100104","19149100104_1_SS_1",149.716571578703,-19.611574049222
"1_SS_2","Sheltered Slope",5305.0104049854,FALSE,40.3508771929825,"19149100104","19149100104_1_SS_2",149.726110621536,-19.6159597304781
"1_S_1","Slope",144205.106655637,FALSE,20.9947814742335,"19149100104","19149100104_1_S_1",149.718549574812,-19.6054484843838
"1_S_2","Slope",315643.968371521,FALSE,18.3239311163895,"19149100104","19149100104_1_S_2",149.731958099605,-19.6136591938429
"1_S_3","Slope",105096.166831218,FALSE,19.123665480427,"19149100104","19149100104_1_S_3",149.731225992859,-19.6084285063291
"1_S_4","Slope",117022.423624257,FALSE,26.2650120096077,"19149100104","19149100104_1_S_4",149.725740517701,-19.6042600541326
"1_S_5","Slope",23208.2139471639,FALSE,40.6224899598394,"19149100104","19149100104_1_S_5",149.718054803078,-19.6141403550661
"1_S_6","Slope",57028.9152944223,FALSE,26.5485996705107,"19149100104","19149100104_1_S_6",149.726134146071,-19.6160224805894
"1_S_1","Slope",125676.761011461,FALSE,18.9375928677563,"19150100104","19150100104_1_S_1",149.724641713493,-19.624430085313
"1_C_1","Crest",100839.996653914,FALSE,25.6529850746269,"19153100104","19153100104_1_C_1",149.758221523143,-19.6401715703713
"1_SS_1","Sheltered Slope",16917.2235176032,FALSE,23.1741573033708,"19153100104","19153100104_1_SS_1",149.755828842747,-19.6406737099362
"1_S_1","Slope",112118.105851585,FALSE,26.3242784380306,"19153100104","19153100104_1_S_1",149.760213934026,-19.6396783454486
"1_BR_1","Back Reef",3317.19068205403,FALSE,29.7058823529412,"19155100104","19155100104_1_BR_1",149.717327895413,-19.651558465379
"1_C_1","Crest",77294.610396781,FALSE,22.2705314009662,"19155100104","19155100104_1_C_1",149.71951385715,-19.6548041211684
"1_SS_1","Sheltered Slope",2985.61362834927,FALSE,5.15151515151515,"19155100104","19155100104_1_SS_1",149.71814977967,-19.6547620026507
"1_S_1","Slope",212642.975138443,FALSE,19.1445623342175,"19155100104","19155100104_1_S_1",149.719131298722,-19.6548479782968
"1_BR_1","Back Reef",2322.29829628486,FALSE,40.1851851851852,"19156100104","19156100104_1_BR_1",149.7542992794,-19.651068632895
"1_BR_2","Back Reef",5972.55240450241,FALSE,29.3548387096774,"19156100104","19156100104_1_BR_2",149.762937644264,-19.6601670852859
"1_BR_3","Back Reef",9290.04654388083,TRUE,26.734693877551,"19156100104","19156100104_1_BR_3",149.746571831651,-19.6594310814182
"1_BR_4","Back Reef",5641.11330495821,FALSE,7.8125,"19156100104","19156100104_1_BR_4",149.745855689293,-19.6688242102935
"1_BR_5","Back Reef",5973.98218866484,FALSE,30.0819672131148,"19156100104","19156100104_1_BR_5",149.762798792455,-19.6773188722922
"1_BR_6","Back Reef",4646.17085904954,FALSE,29.3478260869565,"19156100104","19156100104_1_BR_6",149.745362603234,-19.6773768328745
"1_BR_7","Back Reef",8960.86147306021,FALSE,25.6382978723404,"19156100104","19156100104_1_BR_7",149.75226455083,-19.6788770176453
"1_C_1","Crest",113789.354083374,FALSE,47.1599340478153,"19156100104","19156100104_1_C_1",149.759785912691,-19.6477446165951
"1_C_2","Crest",47111.2639838094,FALSE,33.4645669291339,"19156100104","19156100104_1_C_2",149.754076329388,-19.6538253663063
"1_C_3","Crest",94231.7015140117,FALSE,57.59682224429,"19156100104","19156100104_1_C_3",149.750645044663,-19.6615818563517
"1_C_4","Crest",81632.4723770837,FALSE,21.5189873417722,"19156100104","19156100104_1_C_4",149.749904392774,-19.6698467484649
"1_C_5","Crest",47125.1430577813,FALSE,15.8730158730159,"19156100104","19156100104_1_C_5",149.748619509464,-19.676158169717
"1_IF_1","Inner Flat",79619.655972078,FALSE,56.1176470588235,"19156100104","19156100104_1_IF_1",149.754768776279,-19.6491643823679
"1_OF_1","Outer Flat",165207.176749947,FALSE,43.350311262026,"19156100104","19156100104_1_OF_1",149.756433377006,-19.6472171599523
"1_OF_2","Outer Flat",66024.1296807248,FALSE,25.1788268955651,"19156100104","19156100104_1_OF_2",149.751446064028,-19.6566087726808
"1_OF_3","Outer Flat",186446.219258971,FALSE,47.9594391587381,"19156100104","19156100104_1_OF_3",149.75373227167,-19.650755985826
"1_OF_4","Outer Flat",89575.0531687359,FALSE,61.4233576642336,"19156100104","19156100104_1_OF_4",149.747774611572,-19.653137095233
"1_OF_5","Outer Flat",54753.6627065293,FALSE,35.1027397260274,"19156100104","19156100104_1_OF_5",149.749137099325,-19.6702544270036
"1_OF_6","Outer Flat",54417.7090148367,FALSE,44.3298969072165,"19156100104","19156100104_1_OF_6",149.749932748489,-19.6646634932715
"1_OF_7","Outer Flat",26881.3206050633,FALSE,28.2758620689655,"19156100104","19156100104_1_OF_7",149.747875890606,-19.6765368803229
"1_P_1","Patch",3649.60127029661,FALSE,5,"19156100104","19156100104_1_P_1",149.74398364266,-19.658862382172
"1_SS_1","Sheltered Slope",159586.758707257,FALSE,32.7633902295468,"19156100104","19156100104_1_SS_1",149.744639280391,-19.6585520191983
"1_SS_2","Sheltered Slope",165881.892250949,FALSE,36.1170814479638,"19156100104","19156100104_1_SS_2",149.749576725056,-19.6536498558947
"1_SS_3","Sheltered Slope",45789.9770397437,FALSE,38.0635245901639,"19156100104","19156100104_1_SS_3",149.749156951009,-19.6640103862254
"1_SS_4","Sheltered Slope",24216.5078677903,FALSE,34.6317829457364,"19156100104","19156100104_1_SS_4",149.75667571963,-19.6453662417244
"1_SS_5","Sheltered Slope",97889.9490548261,FALSE,34.01728844404,"19156100104","19156100104_1_SS_5",149.745468090139,-19.6689451912259
"1_SS_6","Sheltered Slope",49115.1884214878,FALSE,29.8169556840077,"19156100104","19156100104_1_SS_6",149.747813687656,-19.6746592812283
"1_SS_7","Sheltered Slope",61373.0475128079,FALSE,35.4185692541857,"19156100104","19156100104_1_SS_7",149.752263607124,-19.6492384033113
"1_S_1","Slope",84267.5150434342,FALSE,35.0998890122087,"19156100104","19156100104_1_S_1",149.757472975511,-19.6513999214384
"1_S_10","Slope",78654.7294410029,FALSE,22.7197149643705,"19156100104","19156100104_1_S_10",149.750261122053,-19.6777786068111
"1_S_11","Slope",51433.5465711332,FALSE,22.0272727272727,"19156100104","19156100104_1_S_11",149.741377824513,-19.6696842275408
"1_S_2","Slope",48446.6231815573,FALSE,29.7398843930636,"19156100104","19156100104_1_S_2",149.750965818663,-19.6667689264016
"1_S_3","Slope",25546.8139228113,FALSE,36.3888888888889,"19156100104","19156100104_1_S_3",149.75337784516,-19.655568584551
"1_S_4","Slope",161558.888135403,FALSE,26.6666666666667,"19156100104","19156100104_1_S_4",149.760365085002,-19.6466862995157
"1_S_5","Slope",63043.3792849053,FALSE,19.7703703703704,"19156100104","19156100104_1_S_5",149.762633132966,-19.6599763682038
"1_S_6","Slope",67699.3239253773,FALSE,32.2847222222222,"19156100104","19156100104_1_S_6",149.764270865321,-19.6708383380019
"1_S_7","Slope",53764.171820086,FALSE,41.2065972222222,"19156100104","19156100104_1_S_7",149.76321806618,-19.6750005209406
"1_S_8","Slope",57068.8760947306,FALSE,31.0626029654036,"19156100104","19156100104_1_S_8",149.751637810942,-19.6600636407352
"1_S_9","Slope",24889.0494976779,FALSE,26.7032967032967,"19156100104","19156100104_1_S_9",149.750475817462,-19.6728768807761
"1_BR_1","Back Reef",16580.6829795493,FALSE,8.47826086956522,"19157100104","19157100104_1_BR_1",149.573886839022,-19.6630417938656
"1_C_1","Crest",201310.890710383,FALSE,13.7674418604651,"19157100104","19157100104_1_C_1",149.578877686405,-19.6694323190145
"1_C_2","Crest",119389.576614615,FALSE,6.07255520504732,"19157100104","19157100104_1_C_2",149.575524631753,-19.6678294995311
"1_C_3","Crest",208941.069463223,FALSE,17.1058508262617,"19157100104","19157100104_1_C_3",149.583527604054,-19.6690788221064
"1_C_4","Crest",71629.6980494866,FALSE,10.7142857142857,"19157100104","19157100104_1_C_4",149.576647255003,-19.6635188552607
"1_IF_1","Inner Flat",53058.8718383373,FALSE,7.98586572438163,"19157100104","19157100104_1_IF_1",149.574104264308,-19.6639139532882
"1_IF_2","Inner Flat",61020.2030655728,FALSE,9.58904109589041,"19157100104","19157100104_1_IF_2",149.58063746121,-19.6652615886849
"1_OF_1","Outer Flat",239435.469024738,FALSE,19.2292720903075,"19157100104","19157100104_1_OF_1",149.575856349313,-19.6656716288052
"1_OF_2","Outer Flat",211255.699703778,FALSE,42.8444444444444,"19157100104","19157100104_1_OF_2",149.581292822478,-19.6672717801637
"1_SS_1","Sheltered Slope",18901.8689218117,FALSE,18.1773399014778,"19157100104","19157100104_1_SS_1",149.577319875984,-19.661795606757
"1_SS_2","Sheltered Slope",33495.0229880414,FALSE,10.8495821727019,"19157100104","19157100104_1_SS_2",149.573257306615,-19.6675553770031
"1_S_1","Slope",27855.5298474329,FALSE,24.7602739726027,"19157100104","19157100104_1_S_1",149.579348022359,-19.6616759974658
"1_S_2","Slope",53724.1034194049,FALSE,25.1845342706503,"19157100104","19157100104_1_S_2",149.583289372147,-19.6643463815659
"1_S_3","Slope",77607.8403974967,FALSE,26.248492159228,"19157100104","19157100104_1_S_3",149.584860740078,-19.6698227302746
"1_S_4","Slope",28853.3220899864,FALSE,24.3166666666667,"19157100104","19157100104_1_S_4",149.574587450136,-19.670140404998
"1_S_5","Slope",35819.5953144105,FALSE,19.3501326259947,"19157100104","19157100104_1_S_5",149.578701984077,-19.6724941087561
"1_BR_1","Back Reef",1990.67456787499,FALSE,35,"19158100104","19158100104_1_BR_1",149.691217345068,-19.6706366000331
"1_BR_2","Back Reef",995.404898263514,FALSE,35,"19158100104","19158100104_1_BR_2",149.703119326735,-19.6726861331915
"1_P_1","Patch",1659.072259448,FALSE,15.7894736842105,"19158100104","19158100104_1_P_1",149.704586579824,-19.6751037199548
"1_S_1","Slope",23224.6947480566,FALSE,35,"19158100104","19158100104_1_S_1",149.69172348235,-19.6710024874547
"1_S_2","Slope",91247.7556698802,FALSE,13.0226570545829,"19158100104","19158100104_1_S_2",149.704508270966,-19.6741677444908
"1_BR_1","Back Reef",26209.1661133775,FALSE,35,"19161100104","19161100104_1_BR_1",149.652195441376,-19.6761194337586
"1_BR_2","Back Reef",6634.92135552317,FALSE,35,"19161100104","19161100104_1_BR_2",149.643473880479,-19.6748524696403
"1_BR_3","Back Reef",34507.1816111137,FALSE,35,"19161100104","19161100104_1_BR_3",149.657976940891,-19.682987735484
"1_BR_4","Back Reef",29532.7371495115,FALSE,33.34375,"19161100104","19161100104_1_BR_4",149.66176203433,-19.6882753416559
"1_BR_5","Back Reef",12608.7740787398,FALSE,35,"19161100104","19161100104_1_BR_5",149.646885638886,-19.6877926737334
"1_BR_6","Back Reef",13273.2825264456,FALSE,35,"19161100104","19161100104_1_BR_6",149.656909474696,-19.6901979491329
"1_C_1","Crest",82296.7162968284,FALSE,21.3302752293578,"19161100104","19161100104_1_C_1",149.667017771984,-19.6898499678243
"1_IF_1","Inner Flat",232289.792162708,FALSE,25.3225806451613,"19161100104","19161100104_1_IF_1",149.666154986064,-19.690262430838
"1_S_1","Slope",146646.113198227,FALSE,35,"19161100104","19161100104_1_S_1",149.654701509619,-19.6791758360195
"1_S_2","Slope",28535.3889509756,FALSE,35,"19161100104","19161100104_1_S_2",149.645581140548,-19.6874584005782
"1_S_3","Slope",96221.401342696,FALSE,35,"19161100104","19161100104_1_S_3",149.658079156118,-19.6825557735922
"1_S_4","Slope",145672.070149725,FALSE,22.2300319488818,"19161100104","19161100104_1_S_4",149.664760035507,-19.6872448571497
"1_S_5","Slope",160604.534733405,FALSE,35,"19161100104","19161100104_1_S_5",149.659415241903,-19.6886271047477
"1_S_6","Slope",169903.66813824,FALSE,20.5708769994484,"19161100104","19161100104_1_S_6",149.662396499308,-19.6912733794647
"1_S_7","Slope",43126.6371751335,FALSE,35,"19161100104","19161100104_1_S_7",149.642321827815,-19.6745432237282
"1_S_8","Slope",42132.9262061534,FALSE,35,"19161100104","19161100104_1_S_8",149.650827617184,-19.6750932656453
"1_S_9","Slope",52432.7771150265,FALSE,22.7570921985816,"19161100104","19161100104_1_S_9",149.669128227584,-19.691813088766
"1_BR_1","Back Reef",8626.77999003557,FALSE,10.8888888888889,"19164100104","19164100104_1_BR_1",149.728345324044,-19.6662448845505
"1_BR_2","Back Reef",331.876069789287,FALSE,35,"19164100104","19164100104_1_BR_2",149.734802763013,-19.6812939145722
"1_BR_3","Back Reef",5642.90099273715,FALSE,2.25806451612903,"19164100104","19164100104_1_BR_3",149.746297231447,-19.6913980687607
"1_BR_4","Back Reef",11287.7196429768,FALSE,27.84,"19164100104","19164100104_1_BR_4",149.747979308742,-19.7031827187575
"1_C_1","Crest",72676.7718933765,FALSE,10.9536082474227,"19164100104","19164100104_1_C_1",149.711923863575,-19.6826408783361
"1_C_2","Crest",94270.8054774231,FALSE,15.1792828685259,"19164100104","19164100104_1_C_2",149.748504607646,-19.6917704436614
"1_P_2","Patch",4313.94966230355,FALSE,10.4166666666667,"19164100104","19164100104_1_P_2",149.715515657473,-19.678533637757
"1_SS_1","Sheltered Slope",16924.5785140833,FALSE,17.8531073446328,"19164100104","19164100104_1_SS_1",149.710874377689,-19.6822564041913
"1_SS_2","Sheltered Slope",18588.2708501015,FALSE,16.530612244898,"19164100104","19164100104_1_SS_2",149.746526622626,-19.6909270615902
"1_S_1","Slope",32515.649754304,FALSE,17.9512893982808,"19164100104","19164100104_1_S_1",149.727045870424,-19.6650642532562
"1_S_2","Slope",97559.2085154131,FALSE,14.7685631629701,"19164100104","19164100104_1_S_2",149.732405179353,-19.6727967362375
"1_S_3","Slope",78315.367410955,FALSE,16.9162735849057,"19164100104","19164100104_1_S_3",149.714994994369,-19.6791950540486
"1_S_4","Slope",663.767194868997,FALSE,35,"19164100104","19164100104_1_S_4",149.734896250754,-19.6828973427862
"1_S_5","Slope",33186.1942431126,FALSE,28.7780898876404,"19164100104","19164100104_1_S_5",149.711416283491,-19.6837387155058
"1_S_6","Slope",89622.0804590154,FALSE,22.8955532574974,"19164100104","19164100104_1_S_6",149.745714587828,-19.6911649080703
"1_S_7","Slope",72366.0336938808,FALSE,25.4129032258065,"19164100104","19164100104_1_S_7",149.75183507352,-19.6941929070181
"1_S_8","Slope",61418.1757020331,FALSE,24.3455098934551,"19164100104","19164100104_1_S_8",149.74728829603,-19.7029956282131
"1_BR_1","Back Reef",1659.85135971801,FALSE,16,"19165100103","19165100103_1_BR_1",149.777937431577,-19.6915729243436
"1_SS_1","Sheltered Slope",3651.65954450984,FALSE,25,"19165100103","19165100103_1_SS_1",149.778670047759,-19.6911377392391
"1_S_1","Slope",22241.7310760547,FALSE,19.2521367521368,"19165100103","19165100103_1_S_1",149.777936303308,-19.6906787343506
"1_BR_1","Back Reef",11615.7162283445,FALSE,25.748031496063,"19165100104","19165100104_1_BR_1",149.777721502524,-19.6716353485653
"1_BR_2","Back Reef",5974.60404401831,FALSE,25.234375,"19165100104","19165100104_1_BR_2",149.789192800418,-19.6786499261939
"1_BR_3","Back Reef",2323.68018419435,FALSE,35,"19165100104","19165100104_1_BR_3",149.798625659996,-19.6833423568966
"1_BR_4","Back Reef",11619.2640374317,FALSE,34.2016806722689,"19165100104","19165100104_1_BR_4",149.784607992762,-19.6919045056851
"1_BR_5","Back Reef",9296.65609119833,FALSE,24.95,"19165100104","19165100104_1_BR_5",149.78057808158,-19.7024356242906
"1_BR_6","Back Reef",4649.39952100208,FALSE,20.4166666666667,"19165100104","19165100104_1_BR_6",149.833596329636,-19.7067387208722
"1_BR_7","Back Reef",2657.20105172368,FALSE,35,"19165100104","19165100104_1_BR_7",149.835563458168,-19.7171224480506
"1_C_1","Crest",95272.6724930173,FALSE,25.6021717670286,"19165100104","19165100104_1_C_1",149.787192683262,-19.6873257325612
"1_C_2","Crest",77020.6828635857,FALSE,51.0353227771011,"19165100104","19165100104_1_C_2",149.787101823615,-19.6927778218669
"1_C_3","Crest",162019.19823031,FALSE,35.632183908046,"19165100104","19165100104_1_C_3",149.784670322862,-19.6978418153643
"1_C_4","Crest",95283.8017993458,FALSE,27.5319567354966,"19165100104","19165100104_1_C_4",149.77752074963,-19.6979354096438
"1_OF_1","Outer Flat",74368.1556383176,FALSE,51.6981132075472,"19165100104","19165100104_1_OF_1",149.782179815443,-19.6971540322209
"1_SS_1","Sheltered Slope",17925.7749755313,FALSE,23.9698492462312,"19165100104","19165100104_1_SS_1",149.786160672049,-19.6871888468017
"1_SS_2","Sheltered Slope",52784.0755478442,FALSE,28.5309734513274,"19165100104","19165100104_1_SS_2",149.782677531295,-19.6915618781176
"1_SS_3","Sheltered Slope",134461.025467858,FALSE,34.98606271777,"19165100104","19165100104_1_SS_3",149.783885299935,-19.6971554661771
"1_SS_4","Sheltered Slope",70382.9370948421,FALSE,33.969414893617,"19165100104","19165100104_1_SS_4",149.77797076974,-19.6968981614939
"1_S_1","Slope",26235.0057528559,FALSE,35,"19165100104","19165100104_1_S_1",149.810416652082,-19.709627258001
"1_S_10","Slope",82661.0281057125,FALSE,34.8029279279279,"19165100104","19165100104_1_S_10",149.788887507572,-19.6894080492413
"1_S_11","Slope",92960.3844720572,FALSE,27.7710843373494,"19165100104","19165100104_1_S_11",149.788303991724,-19.6958819329145
"1_S_12","Slope",56124.5860958793,FALSE,19.2294807370184,"19165100104","19165100104_1_S_12",149.833178440778,-19.7064386498764
"1_S_13","Slope",40836.8480508719,FALSE,34.3908045977011,"19165100104","19165100104_1_S_13",149.777331605805,-19.6996170331946
"1_S_14","Slope",33189.4534092173,FALSE,31.5,"19165100104","19165100104_1_S_14",149.781011146882,-19.6745231035621
"1_S_15","Slope",25895.2902176045,FALSE,34.4964028776978,"19165100104","19165100104_1_S_15",149.809222053871,-19.6887928236658
"1_S_2","Slope",156998.006983507,FALSE,26.176293622142,"19165100104","19165100104_1_S_2",149.774108941176,-19.6815443023089
"1_S_3","Slope",137086.720807889,FALSE,20.9699453551913,"19165100104","19165100104_1_S_3",149.787836634447,-19.680398052311
"1_S_4","Slope",145363.832267584,FALSE,22.4481193255512,"19165100104","19165100104_1_S_4",149.775216901661,-19.6729248702748
"1_S_5","Slope",60747.9617630569,FALSE,34.4582043343653,"19165100104","19165100104_1_S_5",149.798198726308,-19.6838209217454
"1_S_6","Slope",27900.5301724947,FALSE,35,"19165100104","19165100104_1_S_6",149.835255334868,-19.7169856193046
"1_S_7","Slope",134801.618469957,FALSE,28.1022408963585,"19165100104","19165100104_1_S_7",149.783793558812,-19.701744691925
"1_S_8","Slope",17262.0304641598,FALSE,33.6649214659686,"19165100104","19165100104_1_S_8",149.777089467801,-19.6900095120395
"1_S_9","Slope",30871.3618682269,FALSE,28.8769230769231,"19165100104","19165100104_1_S_9",149.786769894561,-19.6851792045699
"1_BR_1","Back Reef",2654.97635242576,FALSE,49.4827586206897,"19168100104","19168100104_1_BR_1",149.606826381549,-19.7108374662593
"1_BR_2","Back Reef",5310.25920710154,FALSE,19.9137931034483,"19168100104","19168100104_1_BR_2",149.614589439241,-19.713103982708
"1_IF_1","Inner Flat",38166.8065664568,FALSE,31.8627450980392,"19168100104","19168100104_1_IF_1",149.611433178813,-19.7125828373209
"1_OF_1","Outer Flat",79982.6102186451,FALSE,33.953488372093,"19168100104","19168100104_1_OF_1",149.608878369791,-19.7116378475098
"1_SS_1","Sheltered Slope",89939.6096794247,FALSE,20.213987473904,"19168100104","19168100104_1_SS_1",149.608594100653,-19.712230735189
"1_S_1","Slope",64714.6584454007,FALSE,19.6879535558781,"19168100104","19168100104_1_S_1",149.607858726083,-19.7101534140016
"1_S_2","Slope",70028.0544291842,FALSE,19.9264705882353,"19168100104","19168100104_1_S_2",149.612956253608,-19.7124836841774
"1_BR_1","Back Reef",1659.51977603883,FALSE,6.17647058823529,"19169100104","19169100104_1_BR_1",149.611458772357,-19.7166146944153
"1_C_1","Crest",297731.944367053,FALSE,8.43799058084772,"19169100104","19169100104_1_C_1",149.612873823725,-19.7196695950552
"1_C_2","Crest",171943.543556775,FALSE,22.1127531472359,"19169100104","19169100104_1_C_2",149.61367442014,-19.7232970930652
"1_IF_1","Inner Flat",62730.7471888843,FALSE,15.0971599402093,"19169100104","19169100104_1_IF_1",149.610740900138,-19.7178155857181
"1_SS_1","Sheltered Slope",99240.2022041236,FALSE,35.625,"19169100104","19169100104_1_SS_1",149.609492819907,-19.717752421582
"1_SS_2","Sheltered Slope",55432.6355762454,FALSE,39.5840266222962,"19169100104","19169100104_1_SS_2",149.61031086333,-19.722941937753
"1_S_1","Slope",45471.8664794508,FALSE,26.9791666666667,"19169100104","19169100104_1_S_1",149.615090100592,-19.7173554709373
"1_S_2","Slope",57425.7405253309,FALSE,32.3089430894309,"19169100104","19169100104_1_S_2",149.615055893859,-19.723689526914
"1_BR_1","Back Reef",2986.99178396817,FALSE,35,"19170100104","19170100104_1_BR_1",149.676066181939,-19.6977107575215
"1_BR_2","Back Reef",3983.03642175114,FALSE,35,"19170100104","19170100104_1_BR_2",149.683583469108,-19.7027792642629
"1_S_1","Slope",26551.4823487229,FALSE,35,"19170100104","19170100104_1_S_1",149.67682913806,-19.6987284617105
"1_S_2","Slope",54767.4930353542,FALSE,35,"19170100104","19170100104_1_S_2",149.684301276735,-19.7035795311202
"1_S_3","Slope",9294.94621540885,FALSE,35,"19170100104","19170100104_1_S_3",149.694776082221,-19.7093419393125
"1_BR_1","Back Reef",7636.19714839524,FALSE,18.8125,"19171100104","19171100104_1_BR_1",149.741908682525,-19.7082360695944
"1_P_1","Patch",4980.17870016396,FALSE,33.3333333333333,"19171100104","19171100104_1_P_1",149.743203424524,-19.7086534422552
"1_S_1","Slope",39177.3003818742,FALSE,15.8591885441527,"19171100104","19171100104_1_S_1",149.742760108786,-19.7085638810856
"1_BR_1","Back Reef",5644.47418823047,FALSE,32.3333333333333,"19172100104","19172100104_1_BR_1",149.760264508273,-19.7081217208421
"1_C_1","Crest",23906.6695753923,FALSE,9.86274509803922,"19172100104","19172100104_1_C_1",149.756962256008,-19.7108745023957
"1_OF_1","Outer Flat",39511.9026554232,FALSE,24.8561151079137,"19172100104","19172100104_1_OF_1",149.759080338057,-19.7094564202076
"1_SS_1","Sheltered Slope",21250.3547790386,FALSE,16.9782608695652,"19172100104","19172100104_1_SS_1",149.757144779568,-19.7107705664917
"1_S_1","Slope",90979.2693068683,FALSE,22.8947368421053,"19172100104","19172100104_1_S_1",149.758782716734,-19.7113254385986
"1_BR_1","Back Reef",10293.7039201856,FALSE,15.787037037037,"19173100104","19173100104_1_BR_1",149.76630383201,-19.7125613023693
"1_S_1","Slope",65414.2267775419,FALSE,11.4667630057803,"19173100104","19173100104_1_S_1",149.765451069704,-19.7121015584108
"1_BR_1","Back Reef",2324.64479032764,FALSE,35,"19174100104","19174100104_1_BR_1",149.804933839743,-19.7116309470508
"1_BR_2","Back Reef",6974.90668047126,FALSE,15.8666666666667,"19174100104","19174100104_1_BR_2",149.812611210463,-19.7198684279045
"1_S_1","Slope",8966.47602655413,FALSE,15,"19174100104","19174100104_1_S_1",149.805309561379,-19.7114586936558
"1_S_2","Slope",100305.401487751,FALSE,15.1547842401501,"19174100104","19174100104_1_S_2",149.810462022917,-19.7200769301734
"1_BR_1","Back Reef",332.070735084824,FALSE,100,"19177100104","19177100104_1_BR_1",149.701494837759,-19.7311814806227
"1_C_1","Crest",241419.813377869,FALSE,24.5058139534884,"19177100104","19177100104_1_C_1",149.710206478405,-19.730426559002
"1_C_2","Crest",150085.751675754,FALSE,35.7405102675793,"19177100104","19177100104_1_C_2",149.71322647401,-19.7235190972622
"1_C_3","Crest",73045.2036077348,FALSE,35.6589147286822,"19177100104","19177100104_1_C_3",149.713034270196,-19.7182747056836
"1_C_4","Crest",82022.6358703794,FALSE,31.4597701149425,"19177100104","19177100104_1_C_4",149.70454709128,-19.7314767072062
"1_IF_1","Inner Flat",488415.38874203,FALSE,34.2200956937799,"19177100104","19177100104_1_IF_1",149.710247648019,-19.7201950565108
"1_IF_2","Inner Flat",121201.372066967,FALSE,61.7465224111283,"19177100104","19177100104_1_IF_2",149.701323687693,-19.728584764181
"1_IF_3","Inner Flat",176987.504144576,FALSE,11.9599578503688,"19177100104","19177100104_1_IF_3",149.709159962903,-19.7268532757162
"1_OF_1","Outer Flat",19256.6863616407,FALSE,3.43137254901961,"19177100104","19177100104_1_OF_1",149.710384307614,-19.7163458454354
"1_OF_2","Outer Flat",32872.3118781839,FALSE,85.3521126760563,"19177100104","19177100104_1_OF_2",149.707773489793,-19.7238178049135
"1_OF_3","Outer Flat",98289.040878139,FALSE,48.8221381267739,"19177100104","19177100104_1_OF_3",149.702964560187,-19.7279843824715
"1_SS_1","Sheltered Slope",80015.7447266611,FALSE,29.5011737089202,"19177100104","19177100104_1_SS_1",149.707153166342,-19.7179081142449
"1_SS_2","Sheltered Slope",25899.4743606481,FALSE,66.514598540146,"19177100104","19177100104_1_SS_2",149.707564028841,-19.7240807997397
"1_SS_3","Sheltered Slope",121528.723500226,FALSE,38.4270998415214,"19177100104","19177100104_1_SS_3",149.700446659213,-19.7260111666241
"1_SS_4","Sheltered Slope",52135.2441356513,FALSE,51.2075134168157,"19177100104","19177100104_1_SS_4",149.706655937823,-19.7301504237992
"1_S_1","Slope",79021.4633567939,FALSE,23.1547619047619,"19177100104","19177100104_1_S_1",149.714327462627,-19.71781952036
"1_S_2","Slope",25899.5891734203,FALSE,18.2181818181818,"19177100104","19177100104_1_S_2",149.715330499578,-19.7225674825421
"1_S_3","Slope",22912.4110630201,FALSE,28.1171548117155,"19177100104","19177100104_1_S_3",149.712557743597,-19.7270947512348
"1_S_4","Slope",35531.9583918368,FALSE,24.8834196891192,"19177100104","19177100104_1_S_4",149.703124696538,-19.7315816669738
"1_S_5","Slope",35533.0733807129,FALSE,25.8909574468085,"19177100104","19177100104_1_S_5",149.71107020136,-19.7319582508517
"1_BR_1","Back Reef",5977.98713293858,FALSE,9.75409836065574,"19179100104","19179100104_1_BR_1",149.775543823826,-19.7223913381102
